Char   Codepoint     Frequency   Percentage
软      U+08F6F            143        0.01%
遣      U+09063            143        0.01%
乘      U+04E58            142        0.01%
仇      U+04EC7            142        0.01%
切      U+05207            142        0.01%
媳      U+05AB3            142        0.01%
策      U+07B56            142        0.01%
贬      U+08D2C            142        0.01%
烛      U+070DB            141        0.01%
董      U+08463            141        0.01%
诈      U+08BC8            141        0.01%
丽      U+04E3D            140        0.01%
医      U+0533B            140        0.01%
卒      U+05352            140        0.01%
味      U+05473            140        0.01%
夕      U+05915            140        0.01%
婚      U+05A5A            140        0.01%
尖      U+05C16            140        0.01%
帏      U+05E0F            140        0.01%
拾      U+062FE            140        0.01%
嗔      U+055D4            139        0.01%
尧      U+05C27            139        0.01%
崔      U+05D14            139        0.01%
檐      U+06A90            139        0.01%
毒      U+06BD2            139        0.01%
眷      U+07737            139        0.01%
菊      U+083CA            139        0.01%
井      U+04E95            138        0.01%
冲      U+051B2            138        0.01%
响      U+054CD            138        0.01%
婿      U+05A7F            138        0.01%
悬      U+060AC            138        0.01%
惨      U+060E8            138        0.01%
湘      U+06E58            138        0.01%
狼      U+072FC            138        0.01%
靠      U+09760            138        0.01%
挺      U+0633A            137        0.01%
纤      U+07EA4            137        0.01%
耽      U+0803D            137        0.01%
零      U+096F6            137        0.01%
冠      U+051A0            136        0.01%
哀      U+054C0            136        0.01%
奶      U+05976            136        0.01%
拖      U+062D6            136        0.01%
映      U+06620            136        0.01%
昭      U+0662D            136        0.01%
案      U+06848            136        0.01%
棹      U+068F9            136        0.01%
窝      U+07A9D            136        0.01%
况      U+051B5            135        0.01%
剌      U+0524C            135        0.01%
寸      U+05BF8            135        0.01%
昂      U+06602            135        0.01%
绵      U+07EF5            135        0.01%
蜂      U+08702            135        0.01%
邓      U+09093            135        0.01%
针      U+09488            135        0.01%
坤      U+05764            134        0.01%
杏      U+0674F            134        0.01%
灭      U+0706D            134        0.01%
腮      U+0816E            134        0.01%
艺      U+0827A            134        0.01%
衾      U+0887E            134        0.01%
凌      U+051CC            133        0.01%
厚      U+0539A            133        0.01%
熬      U+071AC            133        0.01%
献      U+0732E            133        0.01%
缕      U+07F15            133        0.01%
脂      U+08102            133        0.01%
舌      U+0820C            133        0.01%
鸿      U+09E3F            133        0.01%
雾      U+096FE            132        0.01%
价      U+04EF7            131        0.01%
减      U+051CF            131        0.01%
次      U+06B21            131        0.01%
畅      U+07545            131        0.01%
表      U+08868            131        0.01%
跪      U+08DEA            131        0.01%
闭      U+095ED            131        0.01%
俗      U+04FD7            130        0.01%
儒      U+05112            130        0.01%
升      U+05347            130        0.01%
娶      U+05A36            130        0.01%
扯      U+0626F            130        0.01%
瞻      U+077BB            130        0.01%
谈      U+08C08            130        0.01%
阻      U+0963B            130        0.01%
倾      U+0503E            129        0.01%
社      U+0793E            129        0.01%
艳      U+08273            129        0.01%
壮      U+058EE            128        0.01%
柔      U+067D4            128        0.01%
沽      U+06CBD            128        0.01%
舒      U+08212            128        0.01%
厌      U+0538C            127        0.01%
吁      U+05401            127        0.01%
坏      U+0574F            127        0.01%
嫌      U+05ACC            127        0.01%
弓      U+05F13            127        0.01%
枯      U+067AF            127        0.01%
棠      U+068E0            127        0.01%
禄      U+07984            127        0.01%
耀      U+08000            127        0.01%
肥      U+080A5            127        0.01%
借      U+0501F            126        0.01%
巾      U+05DFE            126        0.01%
染      U+067D3            126        0.01%
溜      U+06E9C            126        0.01%
肚      U+0809A            126        0.01%
赖      U+08D56            126        0.01%
鸦      U+09E26            126        0.01%
乖      U+04E56            125        0.01%
印      U+05370            125        0.01%
夏      U+0590F            125        0.01%
夸      U+05938            125        0.01%
忆      U+05FC6            125        0.01%
护      U+062A4            125        0.01%
捧      U+06367            125        0.01%
撒      U+06492            125        0.01%
暂      U+06682            125        0.01%
杰      U+06770            125        0.01%
焚      U+0711A            125        0.01%
纳      U+07EB3            125        0.01%
聚      U+0805A            125        0.01%
茫      U+0832B            125        0.01%
危      U+05371            124        0.01%
营      U+08425            124        0.01%
访      U+08BBF            124        0.01%
选      U+09009            124        0.01%
凡      U+051E1            123        0.01%
披      U+062AB            123        0.01%
略      U+07565            123        0.01%
辅      U+08F85            123        0.01%
挑      U+06311            122        0.01%
插      U+063D2            122        0.01%
歇      U+06B47            122        0.01%
驴      U+09A74            122        0.01%
喧      U+055A7            121        0.01%
孛      U+05B5B            121        0.01%
己      U+05DF1            121        0.01%
悔      U+06094            121        0.01%
拥      U+062E5            121        0.01%
潜      U+06F5C            121        0.01%
瓶      U+074F6            121        0.01%
簪      U+07C2A            121        0.01%
讲      U+08BB2            121        0.01%
驱      U+09A71            121        0.01%
宇      U+05B87            120        0.01%
寂      U+05BC2            120        0.01%
栏      U+0680F            120        0.01%
吞      U+0541E            119        0.01%
按      U+06309            119        0.01%
漫      U+06F2B            119        0.01%
逼      U+0903C            119        0.01%
叠      U+053E0            118        0.01%
堆      U+05806            118        0.01%
妖      U+05996            118        0.01%
拳      U+062F3            118        0.01%
携      U+0643A            118        0.01%
旨      U+065E8            118        0.01%
樽      U+06A3D            118        0.01%
段      U+06BB5            118        0.01%
炉      U+07089            118        0.01%
甜      U+0751C            118        0.01%
乞      U+04E5E            117        0.01%
即      U+05373            117        0.01%
杖      U+06756            117        0.01%
泛      U+06CDB            117        0.01%
酬      U+0916C            117        0.01%
密      U+05BC6            116        0.01%
广      U+05E7F            116        0.01%
痕      U+075D5            116        0.01%
翁      U+07FC1            116        0.01%
翰      U+07FF0            116        0.01%
蕊      U+0854A            116        0.01%
顶      U+09876            116        0.01%
座      U+05EA7            115        0.01%
灰      U+07070            115        0.01%
铜      U+094DC            115        0.01%
代      U+04EE3            114        0.01%
供      U+04F9B            114        0.01%
它      U+05B83            114        0.01%
康      U+05EB7            114        0.01%
憔      U+06194            114        0.01%
抹      U+062B9            114        0.01%
晴      U+06674            114        0.01%
毛      U+06BDB            114        0.01%
玩      U+073A9            114        0.01%
稀      U+07A00            114        0.01%
虑      U+08651            114        0.01%
镇      U+09547            114        0.01%
品      U+054C1            113        0.01%
奏      U+0594F            113        0.01%
孜      U+05B5C            113        0.01%
庵      U+05EB5            113        0.01%
晨      U+06668            113        0.01%
标      U+06807            113        0.01%
瓦      U+074E6            113        0.01%
篱      U+07BF1            113        0.01%
荐      U+08350            113        0.01%
谩      U+08C29            113        0.01%
象      U+08C61            113        0.01%
霄      U+09704            113        0.01%
魄      U+09B44            113        0.01%
嬷      U+05B37            112        0.01%
廉      U+05EC9            112        0.01%
恭      U+0606D            112        0.01%
设      U+08BBE            112        0.01%
咽      U+054BD            111        0.01%
妙      U+05999            111        0.01%
宗      U+05B97            111        0.01%
狄      U+072C4            111        0.01%
速      U+0901F            111        0.01%
陪      U+0966A            111        0.01%
鹑      U+09E51            111        0.01%
塞      U+0585E            110        0.01%
执      U+06267            110        0.01%
拈      U+062C8            110        0.01%
鸟      U+09E1F            110        0.01%
渡      U+06E21            109        0.01%
衰      U+08870            109        0.01%
谐      U+08C10            109        0.01%
辈      U+08F88            109        0.01%
饱      U+09971            109        0.01%
岩      U+05CA9            108        0.01%
峰      U+05CF0            108        0.01%
毫      U+06BEB            108        0.01%
造      U+09020            108        0.01%
颠      U+098A0            108        0.01%
鹌      U+09E4C            108        0.01%
够      U+0591F            107        0.01%
完      U+05B8C            107        0.01%
拚      U+062DA            107        0.01%
粗      U+07C97            107        0.01%
苔      U+082D4            107        0.01%
迹      U+08FF9            107        0.01%
邻      U+090BB            107        0.01%
像      U+050CF            106        0.01%
款      U+06B3E            106        0.01%
澄      U+06F84            106        0.01%
瞒      U+07792            106        0.01%
笼      U+07B3C            106        0.01%
辜      U+08F9C            106        0.01%
辱      U+08FB1            106        0.01%
迢      U+08FE2            106        0.01%
习      U+04E60            105        0.01%
界      U+0754C            105        0.01%
疼      U+075BC            105        0.01%
萨      U+08428            105        0.01%
递      U+09012            105        0.01%
嫩      U+05AE9            104        0.01%
攀      U+06500            104        0.01%
板      U+0677F            104        0.01%
洗      U+06D17            104        0.01%
积      U+079EF            104        0.01%
驻      U+09A7B            104        0.01%
扮      U+0626E            103        0.01%
攒      U+06512            103        0.01%
葛      U+0845B            103        0.01%
辰      U+08FB0            103        0.01%
兽      U+0517D            102        0.01%
弱      U+05F31            102        0.01%
笙      U+07B19            102        0.01%
筝      U+07B5D            102        0.01%
肩      U+080A9            102        0.01%
阙      U+09619            102        0.01%
丰      U+04E30            101        0.01%
助      U+052A9            101        0.01%
墨      U+058A8            101        0.01%
工      U+05DE5            101        0.01%
悴      U+060B4            101        0.01%
惯      U+060EF            101        0.01%
昼      U+0663C            101        0.01%
袄      U+08884            101        0.01%
誓      U+08A93            101        0.01%
哉      U+054C9            100        0.01%
寡      U+05BE1            100        0.01%
政      U+0653F            100        0.01%
殷      U+06BB7            100        0.01%
治      U+06CBB            100        0.01%
耕      U+08015            100        0.01%
遂      U+09042            100        0.01%
防      U+09632            100        0.01%
丁      U+04E01             99        0.01%
吒      U+05412             99        0.01%
据      U+0636E             99        0.01%
斟      U+0659F             99        0.01%
汗      U+06C57             99        0.01%
润      U+06DA6             99        0.01%
焦      U+07126             99        0.01%
禅      U+07985             99        0.01%
职      U+0804C             99        0.01%
胭      U+080ED             99        0.01%
袋      U+0888B             99        0.01%
辛      U+08F9B             99        0.01%
醺      U+091BA             99        0.01%
决      U+051B3             98        0.01%
县      U+053BF             98        0.01%
瓜      U+074DC             98        0.01%
碑      U+07891             98        0.01%
群      U+07FA4             98        0.01%
驰      U+09A70             98        0.01%
专      U+04E13             97        0.01%
割      U+05272             97        0.01%
吐      U+05410             97        0.01%
寨      U+05BE8             97        0.01%
悟      U+0609F             97        0.01%
拂      U+062C2             97        0.01%
矣      U+077E3             97        0.01%
祗      U+07957             97        0.01%
蛮      U+086EE             97        0.01%
详      U+08BE6             97        0.01%
迁      U+08FC1             97        0.01%
仪      U+04EEA             96        0.01%
堤      U+05824             96        0.01%
媚      U+05A9A             96        0.01%
宠      U+05BA0             96        0.01%
履      U+05C65             96        0.01%
建      U+05EFA             96        0.01%
朋      U+0670B             96        0.01%
糊      U+07CCA             96        0.01%
驿      U+09A7F             96        0.01%
号      U+053F7             95        0.01%
嘴      U+05634             95        0.01%
坠      U+05760             95        0.01%
屋      U+05C4B             95        0.01%
戴      U+06234             95        0.01%
揣      U+063E3             95        0.01%
汝      U+06C5D             95        0.01%
班      U+073ED             95        0.01%
薛      U+0859B             95        0.01%
躲      U+08EB2             95        0.01%
偶      U+05076             94        0.01%
垓      U+05793             94        0.01%
棒      U+068D2             94        0.01%
袅      U+08885             94        0.01%
陌      U+0964C             94        0.01%
亻      U+04EBB             93        0.01%
擎      U+064CE             93        0.01%
桩      U+06869             93        0.01%
盟      U+076DF             93        0.01%
统      U+07EDF             93        0.01%
苗      U+082D7             93        0.01%
踪      U+08E2A             93        0.01%
霸      U+09738             93        0.01%
项      U+09879             93        0.01%
骸      U+09AB8             93        0.01%
反      U+053CD             92        0.01%
咬      U+054AC             92        0.01%
坊      U+0574A             92        0.01%
委      U+059D4             92        0.01%
巷      U+05DF7             92        0.01%
或      U+06216             92        0.01%
盗      U+076D7             92        0.01%
窦      U+07AA6             92        0.01%
苑      U+082D1             92        0.01%
赠      U+08D60             92        0.01%
跨      U+08DE8             92        0.01%
辨      U+08FA8             92        0.01%
队      U+0961F             92        0.01%
榴      U+069B4             91        0.01%
聪      U+0806A             91        0.01%
芙      U+08299             91        0.01%
莱      U+083B1             91        0.01%
谎      U+08C0E             91        0.01%
违      U+08FDD             91        0.01%
鉴      U+09274             91        0.01%
霎      U+0970E             91        0.01%
倩      U+05029             90        0.01%
妨      U+059A8             90        0.01%
簇      U+07C07             90        0.01%
织      U+07EC7             90        0.01%
茂      U+08302             90        0.01%
货      U+08D27             90        0.01%
赢      U+08D62             90        0.01%
馆      U+09986             90        0.01%
髻      U+09AFB             90        0.01%
匆      U+05306             89        0.01%
慈      U+06148             89        0.01%
拽      U+062FD             89        0.01%
效      U+06548             89        0.01%
符      U+07B26             89        0.01%
伶      U+04F36             88        0.01%
厅      U+05385             88        0.01%
姨      U+059E8             88        0.01%
婴      U+05A74             88        0.01%
帽      U+05E3D             88        0.01%
戈      U+06208             88        0.01%
砌      U+0780C             88        0.01%
簌      U+07C0C             88        0.01%
襄      U+08944             88        0.01%
凶      U+051F6             87        0.01%
卓      U+05353             87        0.01%
吏      U+0540F             87        0.01%
囊      U+056CA             87        0.01%
杳      U+06773             87        0.01%
洛      U+06D1B             87        0.01%
烂      U+070C2             87        0.01%
蔚      U+0851A             87        0.01%
轩      U+08F69             87        0.01%
妮      U+059AE             86        0.01%
斧      U+065A7             86        0.01%
沾      U+06CBE             86        0.01%
滩      U+06EE9             86        0.01%
畔      U+07554             86        0.01%
胎      U+080CE             86        0.01%
蓉      U+084C9             86        0.01%
蛾      U+086FE             86        0.01%
蟾      U+087FE             86        0.01%
讨      U+08BA8             86        0.01%
阮      U+0962E             86        0.01%
龄      U+09F84             86        0.01%
乍      U+04E4D             85        0.01%
侵      U+04FB5             85        0.01%
刑      U+05211             85        0.01%
劈      U+05288             85        0.01%
拘      U+062D8             85        0.01%
架      U+067B6             85        0.01%
逍      U+0900D             85        0.01%
阔      U+09614             85        0.01%
饿      U+0997F             85        0.01%
侣      U+04FA3             84        0.01%
典      U+05178             84        0.01%
凛      U+051DB             84        0.01%
凝      U+051DD             84        0.01%
另      U+053E6             84        0.01%
忿      U+05FFF             84        0.01%
摘      U+06458             84        0.01%
浩      U+06D69             84        0.01%
盒      U+076D2             84        0.01%
羽      U+07FBD             84        0.01%
蜀      U+08700             84        0.01%
衔      U+08854             84        0.01%
喷      U+055B7             83        0.01%
律      U+05F8B             83        0.01%
搅      U+06405             83        0.01%
操      U+064CD             83        0.01%
斑      U+06591             83        0.01%
珍      U+073CD             83        0.01%
皓      U+07693             83        0.01%
脑      U+08111             83        0.01%
萦      U+08426             83        0.01%
输      U+08F93             83        0.01%
酸      U+09178             83        0.01%
钞      U+0949E             83        0.01%
魁      U+09B41             83        0.01%
值      U+0503C             82        0.01%
办      U+0529E             82        0.01%
区      U+0533A             82        0.01%
咏      U+0548F             82        0.01%
块      U+05757             82        0.01%
央      U+0592E             82        0.01%
硬      U+0786C             82        0.01%
笺      U+07B3A             82        0.01%
缺      U+07F3A             82        0.01%
肌      U+0808C             82        0.01%
著      U+08457             82        0.01%
逆      U+09006             82        0.01%
锋      U+0950B             82        0.01%
剩      U+05269             81        0.01%
喝      U+0559D             81        0.01%
套      U+05957             81        0.01%
室      U+05BA4             81        0.01%
态      U+06001             81        0.01%
涓      U+06D93             81        0.01%
烈      U+070C8             81        0.01%
议      U+08BAE             81        0.01%
佐      U+04F50             80        0.01%
塘      U+05858             80        0.01%
岛      U+05C9B             80        0.01%
搬      U+0642C             80        0.01%
旅      U+065C5             80        0.01%
欠      U+06B20             80        0.01%
琳      U+07433             80        0.01%
际      U+09645             80        0.01%
集      U+096C6             80        0.01%
巍      U+05DCD             79        0.01%
戚      U+0621A             79        0.01%
杂      U+06742             79        0.01%
窄      U+07A84             79        0.01%
郭      U+090ED             79        0.01%
销      U+09500             79        0.01%
卦      U+05366             78        0.01%
宦      U+05BA6             78        0.01%
废      U+05E9F             78        0.01%
怯      U+0602F             78        0.01%
惟      U+060DF             78        0.01%
慵      U+06175             78        0.01%
抟      U+0629F             78        0.01%
亚      U+04E9A             77        0.01%
侧      U+04FA7             77        0.01%
勒      U+052D2             77        0.01%
幼      U+05E7C             77        0.01%
拔      U+062D4             77        0.01%
极      U+06781             77        0.01%
炼      U+070BC             77        0.01%
羡      U+07FA1             77        0.01%
苻      U+082FB             77        0.01%
襟      U+0895F             77        0.01%
农      U+0519C             76        0.01%
剔      U+05254             76        0.01%
塔      U+05854             76        0.01%
夷      U+05937             76        0.01%
巢      U+05DE2             76        0.01%
拣      U+062E3             76        0.01%
榜      U+0699C             76        0.01%
熟      U+0719F             76        0.01%
盆      U+076C6             76        0.01%
睛      U+0775B             76        0.01%
窑      U+07A91             76        0.01%
葬      U+0846C             76        0.01%
谏      U+08C0F             76        0.01%
遗      U+09057             76        0.01%
鲜      U+09C9C             76        0.01%
妈      U+05988             75        0.01%
彭      U+05F6D             75        0.01%
忄      U+05FC4             75        0.01%
拍      U+062CD             75        0.01%
污      U+06C61             75        0.01%
泣      U+06CE3             75        0.01%
裳      U+088F3             75        0.01%
黍      U+09ECD             75        0.01%
吊      U+0540A             74        0.01%
增      U+0589E             74        0.01%
巡      U+05DE1             74        0.01%
异      U+05F02             74        0.01%
攻      U+0653B             74        0.01%
棋      U+068CB             74        0.01%
累      U+07D2F             74        0.01%
网      U+07F51             74        0.01%
蒯      U+084AF             74        0.01%
蕉      U+08549             74        0.01%
麟      U+09E9F             74        0.01%
某      U+067D0             73        0.01%
浸      U+06D78             73        0.01%
炭      U+070AD             73        0.01%
竿      U+07AFF             73        0.01%
豫      U+08C6B             73        0.01%
锭      U+0952D             73        0.01%
丛      U+04E1B             72        0.01%
兢      U+05162             72        0.01%
囚      U+056DA             72        0.01%
姬      U+059EC             72        0.01%
寝      U+05BDD             72        0.01%
菩      U+083E9             72        0.01%
蝉      U+08749             72        0.01%
刻      U+0523B             71        0.01%
启      U+0542F             71        0.01%
寞      U+05BDE             71        0.01%
弘      U+05F18             71        0.01%
弯      U+05F2F             71        0.01%
彦      U+05F66             71        0.01%
朗      U+06717             71        0.01%
枷      U+067B7             71        0.01%
涟      U+06D9F             71        0.01%
监      U+076D1             71        0.01%
筋      U+07B4B             71        0.01%
郊      U+090CA             71        0.01%
坑      U+05751             70        0.01%
娱      U+05A31             70        0.01%
巴      U+05DF4             70        0.01%
幕      U+05E55             70        0.01%
琐      U+07410             70        0.01%
瓯      U+074EF             70        0.01%
装      U+088C5             70        0.01%
褪      U+0892A             70        0.01%
陛      U+0965B             70        0.01%
顷      U+09877             70        0.01%
鼻      U+09F3B             70        0.01%
傲      U+050B2             69        0.01%
务      U+052A1             69        0.01%
匡      U+05321             69        0.01%
喉      U+05589             69        0.01%
岭      U+05CAD             69        0.01%
摩      U+06469             69        0.01%
材      U+06750             69        0.01%
柱      U+067F1             69        0.01%
栽      U+0683D             69        0.01%
槊      U+069CA             69        0.01%
渊      U+06E0A             69        0.01%
蛇      U+086C7             69        0.01%
覆      U+08986             69        0.01%
颇      U+09887             69        0.01%
们      U+04EEC             68        0.01%
刮      U+0522E             68        0.01%
劣      U+052A3             68        0.01%
嘶      U+05636             68        0.01%
基      U+057FA             68        0.01%
巫      U+05DEB             68        0.01%
敏      U+0654F             68        0.01%
沈      U+06C88             68        0.01%
秃      U+079C3             68        0.01%
臂      U+081C2             68        0.01%
轰      U+08F70             68        0.01%
鬟      U+09B1F             68        0.01%
鹿      U+09E7F             68        0.01%
伦      U+04F26             67        0.01%
振      U+0632F             67        0.01%
擒      U+064D2             67        0.01%
昧      U+06627             67        0.01%
煮      U+0716E             67        0.01%
犬      U+072AC             67        0.01%
绪      U+07EEA             67        0.01%
绮      U+07EEE             67        0.01%
脉      U+08109             67        0.01%
蝴      U+08774             67        0.01%
诛      U+08BDB             67        0.01%
质      U+08D28             67        0.01%
钦      U+094A6             67        0.01%
顽      U+0987D             67        0.01%
魏      U+09B4F             67        0.01%
尔      U+05C14             66        0.01%
摄      U+06444             66        0.01%
注      U+06CE8             66        0.01%
牡      U+07261             66        0.01%
眸      U+07738             66        0.01%
耐      U+08010             66        0.01%
肇      U+08087             66        0.01%
蓦      U+084E6             66        0.01%
跌      U+08DCC             66        0.01%
飕      U+098D5             66        0.01%
黛      U+09EDB             66        0.01%
丘      U+04E18             65        0.01%
亮      U+04EAE             65        0.01%
仰      U+04EF0             65        0.01%
兜      U+0515C             65        0.01%
境      U+05883             65        0.01%
戟      U+0621F             65        0.01%
挣      U+06323             65        0.01%
洪      U+06D2A             65        0.01%
瓢      U+074E2             65        0.01%
繁      U+07E41             65        0.01%
罚      U+07F5A             65        0.01%
耻      U+0803B             65        0.01%
醋      U+0918B             65        0.01%
餐      U+09910             65        0.01%
鸥      U+09E25             65        0.01%
齿      U+09F7F             65        0.01%
器      U+05668             64        0.01%
妃      U+05983             64        0.01%
婢      U+05A62             64        0.01%
扭      U+0626D             64        0.01%
抢      U+062A2             64        0.01%
泊      U+06CCA             64        0.01%
浆      U+06D46             64        0.01%
盐      U+076D0             64        0.01%
乳      U+04E73             63        0.01%
亦      U+04EA6             63        0.01%
划      U+05212             63        0.01%
拦      U+062E6             63        0.01%
捻      U+0637B             63        0.01%
晃      U+06643             63        0.01%
洲      U+06D32             63        0.01%
浇      U+06D47             63        0.01%
粱      U+07CB1             63        0.01%
聒      U+08052             63        0.01%
蓑      U+084D1             63        0.01%
补      U+08865             63        0.01%
乎      U+04E4E             62        0.01%
享      U+04EAB             62        0.01%
偎      U+0504E             62        0.01%
兼      U+0517C             62        0.01%
姿      U+059FF             62        0.01%
察      U+05BDF             62        0.01%
暑      U+06691             62        0.01%
束      U+0675F             62        0.01%
查      U+067E5             62        0.01%
瓮      U+074EE             62        0.01%
砂      U+07802             62        0.01%
稷      U+07A37             62        0.01%
粮      U+07CAE             62        0.01%
蟠      U+087E0             62        0.01%
骗      U+09A97             62        0.01%
凯      U+051EF             61        0.01%
寇      U+05BC7             61        0.01%
帕      U+05E15             61        0.01%
戒      U+06212             61        0.01%
截      U+0622A             61        0.01%
挨      U+06328             61        0.01%
描      U+063CF             61        0.01%
栖      U+06816             61        0.01%
校      U+06821             61        0.01%
焰      U+07130             61        0.01%
穰      U+07A70             61        0.01%
菜      U+083DC             61        0.01%
责      U+08D23             61        0.01%
邯      U+090AF             61        0.01%
酿      U+0917F             61        0.01%
俱      U+04FF1             60        0.01%
克      U+0514B             60        0.01%
妓      U+05993             60        0.01%
揪      U+063EA             60        0.01%
敕      U+06555             60        0.01%
泰      U+06CF0             60        0.01%
淋      U+06DCB             60        0.01%
潮      U+06F6E             60        0.01%
盛      U+076DB             60        0.01%
筹      U+07B79             60        0.01%
蒲      U+084B2             60        0.01%
裹      U+088F9             60        0.01%
贞      U+08D1E             60        0.01%
历      U+05386             59        0.01%
含      U+0542B             59        0.01%
噪      U+0566A             59        0.01%
埃      U+057C3             59        0.01%
尝      U+05C1D             59        0.01%
屯      U+05C6F             59        0.01%
拙      U+062D9             59        0.01%
淮      U+06DEE             59        0.01%
祭      U+0796D             59        0.01%
稍      U+07A0D             59        0.01%
篆      U+07BC6             59        0.01%
纲      U+07EB2             59        0.01%
纶      U+07EB6             59        0.01%
翡      U+07FE1             59        0.01%
践      U+08DF5             59        0.01%
邪      U+090AA             59        0.01%
鳞      U+09CDE             59        0.01%
丕      U+04E15             58        0.01%
冥      U+051A5             58        0.01%
咒      U+05492             58        0.01%
浊      U+06D4A             58        0.01%
粲      U+07CB2             58        0.01%
绰      U+07EF0             58        0.01%
聘      U+08058             58        0.01%
逗      U+09017             58        0.01%
郸      U+090F8             58        0.01%
吓      U+05413             57        0.01%
均      U+05747             57        0.01%
审      U+05BA1             57        0.01%
恕      U+06055             57        0.01%
惶      U+060F6             57        0.01%
拴      U+062F4             57        0.01%
棍      U+068CD             57        0.01%
檀      U+06A80             57        0.01%
洁      U+06D01             57        0.01%
派      U+06D3E             57        0.01%
淫      U+06DEB             57        0.01%
皱      U+076B1             57        0.01%
竞      U+07ADE             57        0.01%
绽      U+07EFD             57        0.01%
翅      U+07FC5             57        0.01%
融      U+0878D             57        0.01%
评      U+08BC4             57        0.01%
诏      U+08BCF             57        0.01%
部      U+090E8             57        0.01%
丸      U+04E38             56        0.01%
促      U+04FC3             56        0.01%
副      U+0526F             56        0.01%
层      U+05C42             56        0.01%
押      U+062BC             56        0.01%
捉      U+06349             56        0.01%
摔      U+06454             56        0.01%
撮      U+064AE             56        0.01%
榆      U+06986             56        0.01%
濯      U+06FEF             56        0.01%
碗      U+07897             56        0.01%
脊      U+0810A             56        0.01%
萱      U+08431             56        0.01%
袜      U+0889C             56        0.01%
裁      U+088C1             56        0.01%
闾      U+095FE             56        0.01%
陀      U+09640             56        0.01%
填      U+0586B             55        0.01%
妒      U+05992             55        0.01%
廷      U+05EF7             55        0.01%
忖      U+05FD6             55        0.01%
扌      U+0624C             55        0.01%
播      U+064AD             55        0.01%
沧      U+06CA7             55        0.01%
潘      U+06F58             55        0.01%
瑟      U+0745F             55        0.01%
胥      U+080E5             55        0.01%
虞      U+0865E             55        0.01%
较      U+08F83             55        0.01%
雀      U+096C0             55        0.01%
霍      U+0970D             55        0.01%
骤      U+09AA4             55        0.01%
鹭      U+09E6D             55        0.01%
齑      U+09F51             55        0.01%
偿      U+0507F             54        0.01%
充      U+05145             54        0.01%
刍      U+0520D             54        0.01%
判      U+05224             54        0.01%
劫      U+052AB             54        0.01%
咨      U+054A8             54        0.01%
局      U+05C40             54        0.01%
昔      U+06614             54        0.01%
歪      U+06B6A             54        0.01%
浦      U+06D66             54        0.01%
涛      U+06D9B             54        0.01%
溶      U+06EB6             54        0.01%
珊      U+073CA             54        0.01%
腻      U+0817B             54        0.01%
超      U+08D85             54        0.01%
陷      U+09677             54        0.01%
韬      U+097EC             54        0.01%
骄      U+09A84             54        0.01%
鹃      U+09E43             54        0.01%
偌      U+0504C             53        0.01%
叮      U+053EE             53        0.01%
墓      U+05893             53        0.01%
暴      U+066B4             53        0.01%
榻      U+069BB             53        0.01%
涎      U+06D8E             53        0.01%
滋      U+06ECB             53        0.01%
漾      U+06F3E             53        0.01%
申      U+07533             53        0.01%
练      U+07EC3             53        0.01%
绡      U+07EE1             53        0.01%
翼      U+07FFC             53        0.01%
障      U+0969C             53        0.01%
丢      U+04E22             52        0.01%
仕      U+04ED5             52        0.01%
嗣      U+055E3             52        0.01%
坛      U+0575B             52        0.01%
拷      U+062F7             52        0.01%
挽      U+0633D             52        0.01%
揭      U+063ED             52        0.01%
摧      U+06467             52        0.01%
烘      U+070D8             52        0.01%
笛      U+07B1B             52        0.01%
芽      U+082BD             52        0.01%
谒      U+08C12             52        0.01%
谨      U+08C28             52        0.01%
蹄      U+08E44             52        0.01%
郡      U+090E1             52        0.01%
阎      U+0960E             52        0.01%
鳌      U+09CCC             52        0.01%
麒      U+09E92             52        0.01%
龟      U+09F9F             52        0.01%
仔      U+04ED4             51        0.01%
属      U+05C5E             51        0.01%
扣      U+06263             51        0.01%
揽      U+063FD             51        0.01%
朦      U+06726             51        0.01%
涧      U+06DA7             51        0.01%
皂      U+07682             51        0.01%
砚      U+0781A             51        0.01%
笋      U+07B0B             51        0.01%
虫      U+0866B             51        0.01%
视      U+089C6             51        0.01%
躬      U+08EAC             51        0.01%
醪      U+091AA             51        0.01%
额      U+0989D             51        0.01%
什      U+04EC0             50        0.01%
伐      U+04F10             50        0.01%
始      U+059CB             50        0.01%
娟      U+05A1F             50        0.01%
演      U+06F14             50        0.01%
炎      U+0708E             50        0.01%
炒      U+07092             50        0.01%
焕      U+07115             50        0.01%
瞅      U+07785             50        0.01%
磕      U+078D5             50        0.01%
禽      U+079BD             50        0.01%
虔      U+08654             50        0.01%
蚁      U+08681             50        0.01%
蜡      U+08721             50        0.01%
赍      U+08D4D             50        0.01%
鹅      U+09E45             50        0.01%
侄      U+04F84             49        0.01%
勿      U+052FF             49        0.01%
嘱      U+05631             49        0.01%
坞      U+0575E             49        0.01%
姜      U+059DC             49        0.01%
惺      U+060FA             49        0.01%
晔      U+06654             49        0.01%
渺      U+06E3A             49        0.01%
狱      U+072F1             49        0.01%
璃      U+07483             49        0.01%
碌      U+0788C             49        0.01%
艰      U+08270             49        0.01%
豆      U+08C46             49        0.01%
迭      U+08FED             49        0.01%
锡      U+09521             49        0.01%
霓      U+09713             49        0.01%
颈      U+09888             49        0.01%
颗      U+09897             49        0.01%
鲍      U+09C8D             49        0.01%
