Char   Codepoint     Frequency   Percentage
資      U+08CC7             32        0.01%
雀      U+096C0             32        0.01%
乾      U+04E7E             31        0.01%
低      U+04F4E             31        0.01%
俯      U+04FEF             31        0.01%
偶      U+05076             31        0.01%
匕      U+05315             31        0.01%
奮      U+0596E             31        0.01%
密      U+05BC6             31        0.01%
廷      U+05EF7             31        0.01%
怪      U+0602A             31        0.01%
悔      U+06094             31        0.01%
愧      U+06127             31        0.01%
慶      U+06176             31        0.01%
振      U+0632F             31        0.01%
掌      U+0638C             31        0.01%
晴      U+06674             31        0.01%
暖      U+06696             31        0.01%
枕      U+06795             31        0.01%
根      U+06839             31        0.01%
涉      U+06D89             31        0.01%
源      U+06E90             31        0.01%
痛      U+075DB             31        0.01%
第      U+07B2C             31        0.01%
紛      U+07D1B             31        0.01%
術      U+08853             31        0.01%
諱      U+08AF1             31        0.01%
貌      U+08C8C             31        0.01%
買      U+08CB7             31        0.01%
賴      U+08CF4             31        0.01%
鬱      U+09B31             31        0.01%
黎      U+09ECE             31        0.01%
丈      U+04E08             30        0.01%
介      U+04ECB             30        0.01%
仕      U+04ED5             30        0.01%
冂      U+05182             30        0.01%
宦      U+05BA6             30        0.01%
巖      U+05DD6             30        0.01%
晨      U+06668             30        0.01%
末      U+0672B             30        0.01%
杖      U+06756             30        0.01%
永      U+06C38             30        0.01%
燈      U+071C8             30        0.01%
率      U+07387             30        0.01%
程      U+07A0B             30        0.01%
簡      U+07C21             30        0.01%
籍      U+07C4D             30        0.01%
缺      U+07F3A             30        0.01%
罰      U+07F70             30        0.01%
蛇      U+086C7             30        0.01%
衡      U+08861             30        0.01%
謙      U+08B19             30        0.01%
辨      U+08FA8             30        0.01%
迎      U+08FCE             30        0.01%
遭      U+0906D             30        0.01%
銀      U+09280             30        0.01%
鍾      U+0937E             30        0.01%
險      U+096AA             30        0.01%
飄      U+098C4             30        0.01%
魂      U+09B42             30        0.01%
享      U+04EAB             29        0.01%
佛      U+04F5B             29        0.01%
侵      U+04FB5             29        0.01%
凝      U+051DD             29        0.01%
厲      U+053B2             29        0.01%
含      U+0542B             29        0.01%
嶺      U+05DBA             29        0.01%
弄      U+05F04             29        0.01%
戲      U+06232             29        0.01%
暗      U+06697             29        0.01%
格      U+0683C             29        0.01%
桂      U+06842             29        0.01%
泣      U+06CE3             29        0.01%
牆      U+07246             29        0.01%
緣      U+07DE3             29        0.01%
羨      U+07FA8             29        0.01%
肥      U+080A5             29        0.01%
詳      U+08A73             29        0.01%
誤      U+08AA4             29        0.01%
趨      U+08DA8             29        0.01%
際      U+0969B             29        0.01%
隸      U+096B8             29        0.01%
麻      U+09EBB             29        0.01%
刃      U+05203             28        0.01%
卩      U+05369             28        0.01%
吊      U+0540A             28        0.01%
單      U+055AE             28        0.01%
墓      U+05893             28        0.01%
奪      U+0596A             28        0.01%
完      U+05B8C             28        0.01%
帥      U+05E25             28        0.01%
庸      U+05EB8             28        0.01%
想      U+060F3             28        0.01%
慎      U+0614E             28        0.01%
戴      U+06234             28        0.01%
撫      U+064AB             28        0.01%
束      U+0675F             28        0.01%
棲      U+068F2             28        0.01%
植      U+0690D             28        0.01%
泛      U+06CDB             28        0.01%
潔      U+06F54             28        0.01%
狐      U+072D0             28        0.01%
瑟      U+0745F             28        0.01%
窺      U+07ABA             28        0.01%
繡      U+07E61             28        0.01%
舌      U+0820C             28        0.01%
葛      U+0845B             28        0.01%
葬      U+0846C             28        0.01%
貢      U+08CA2             28        0.01%
逃      U+09003             28        0.01%
銘      U+09298             28        0.01%
階      U+0968E             28        0.01%
震      U+09707             28        0.01%
鴻      U+09D3B             28        0.01%
鶯      U+09DAF             28        0.01%
麗      U+09E97             28        0.01%
丞      U+04E1E             27        0.01%
優      U+0512A             27        0.01%
堅      U+05805             27        0.01%
姑      U+059D1             27        0.01%
展      U+05C55             27        0.01%
巷      U+05DF7             27        0.01%
彭      U+05F6D             27        0.01%
征      U+05F81             27        0.01%
忌      U+05FCC             27        0.01%
怕      U+06015             27        0.01%
憤      U+061A4             27        0.01%
戮      U+0622E             27        0.01%
授      U+06388             27        0.01%
操      U+064CD             27        0.01%
旅      U+065C5             27        0.01%
旌      U+065CC             27        0.01%
晝      U+0665D             27        0.01%
段      U+06BB5             27        0.01%
涯      U+06DAF             27        0.01%
猛      U+0731B             27        0.01%
盈      U+076C8             27        0.01%
禾      U+079BE             27        0.01%
竭      U+07AED             27        0.01%
翼      U+07FFC             27        0.01%
臂      U+081C2             27        0.01%
裘      U+088D8             27        0.01%
詔      U+08A54             27        0.01%
追      U+08FFD             27        0.01%
醫      U+091AB             27        0.01%
鐵      U+09435             27        0.01%
院      U+09662             27        0.01%
陸      U+09678             27        0.01%
隴      U+096B4             27        0.01%
飯      U+098EF             27        0.01%
馳      U+099B3             27        0.01%
鮑      U+09B91             27        0.01%
黨      U+09EE8             27        0.01%
候      U+05019             26        0.01%
側      U+05074             26        0.01%
味      U+05473             26        0.01%
壑      U+058D1             26        0.01%
夊      U+0590A             26        0.01%
奈      U+05948             26        0.01%
姬      U+059EC             26        0.01%
嫁      U+05AC1             26        0.01%
巢      U+05DE2             26        0.01%
巧      U+05DE7             26        0.01%
差      U+05DEE             26        0.01%
巴      U+05DF4             26        0.01%
干      U+05E72             26        0.01%
拔      U+062D4             26        0.01%
掃      U+06383             26        0.01%
條      U+0689D             26        0.01%
機      U+06A5F             26        0.01%
爪      U+0722A             26        0.01%
環      U+074B0             26        0.01%
畜      U+0755C             26        0.01%
禪      U+079AA             26        0.01%
腸      U+08178             26        0.01%
藝      U+085DD             26        0.01%
讒      U+08B92             26        0.01%
軒      U+08ED2             26        0.01%
輪      U+08F2A             26        0.01%
鏡      U+093E1             26        0.01%
閭      U+095AD             26        0.01%
鮮      U+09BAE             26        0.01%
麥      U+09EA5             26        0.01%
龜      U+09F9C             26        0.01%
乙      U+04E59             25        0.01%
個      U+0500B             25        0.01%
做      U+0505A             25        0.01%
儉      U+05109             25        0.01%
創      U+05275             25        0.01%
嗣      U+055E3             25        0.01%
姜      U+059DC             25        0.01%
帳      U+05E33             25        0.01%
快      U+05FEB             25        0.01%
悟      U+0609F             25        0.01%
憶      U+061B6             25        0.01%
懸      U+061F8             25        0.01%
把      U+0628A             25        0.01%
旁      U+065C1             25        0.01%
昨      U+06628             25        0.01%
橋      U+06A4B             25        0.01%
涕      U+06D95             25        0.01%
漸      U+06F38             25        0.01%
煩      U+07169             25        0.01%
穿      U+07A7F             25        0.01%
脫      U+0812B             25        0.01%
茂      U+08302             25        0.01%
荷      U+08377             25        0.01%
速      U+0901F             25        0.01%
錄      U+09304             25        0.01%
防      U+09632             25        0.01%
充      U+05145             24        0.01%
兇      U+05147             24        0.01%
割      U+05272             24        0.01%
勉      U+052C9             24        0.01%
塘      U+05858             24        0.01%
奚      U+0595A             24        0.01%
婚      U+05A5A             24        0.01%
尼      U+05C3C             24        0.01%
屮      U+05C6E             24        0.01%
巫      U+05DEB             24        0.01%
幣      U+05E63             24        0.01%
弊      U+05F0A             24        0.01%
慈      U+06148             24        0.01%
抑      U+06291             24        0.01%
攜      U+0651C             24        0.01%
斤      U+065A4             24        0.01%
朔      U+06714             24        0.01%
激      U+06FC0             24        0.01%
狂      U+072C2             24        0.01%
稀      U+07A00             24        0.01%
範      U+07BC4             24        0.01%
簾      U+07C3E             24        0.01%
索      U+07D22             24        0.01%
繩      U+07E69             24        0.01%
胥      U+080E5             24        0.01%
覽      U+089BD             24        0.01%
訟      U+08A1F             24        0.01%
誦      U+08AA6             24        0.01%
貞      U+08C9E             24        0.01%
途      U+09014             24        0.01%
酌      U+0914C             24        0.01%
銜      U+0929C             24        0.01%
錫      U+0932B             24        0.01%
陋      U+0964B             24        0.01%
響      U+097FF             24        0.01%
項      U+09805             24        0.01%
驅      U+09A45             24        0.01%
伊      U+04F0A             23        0.01%
兔      U+05154             23        0.01%
囚      U+056DA             23        0.01%
壞      U+058DE             23        0.01%
奏      U+0594F             23        0.01%
妝      U+0599D             23        0.01%
悅      U+06085             23        0.01%
戍      U+0620D             23        0.01%
拂      U+062C2             23        0.01%
支      U+0652F             23        0.01%
曷      U+066F7             23        0.01%
朽      U+0673D             23        0.01%
梓      U+06893             23        0.01%
沾      U+06CBE             23        0.01%
消      U+06D88             23        0.01%
淺      U+06DFA             23        0.01%
潮      U+06F6E             23        0.01%
片      U+07247             23        0.01%
版      U+07248             23        0.01%
牽      U+0727D             23        0.01%
猿      U+0733F             23        0.01%
玩      U+073A9             23        0.01%
畝      U+0755D             23        0.01%
皋      U+0768B             23        0.01%
祥      U+07965             23        0.01%
穢      U+07A62             23        0.01%
答      U+07B54             23        0.01%
箕      U+07B95             23        0.01%
糸      U+07CF8             23        0.01%
紂      U+07D02             23        0.01%
給      U+07D66             23        0.01%
繞      U+07E5E             23        0.01%
腰      U+08170             23        0.01%
苔      U+082D4             23        0.01%
虢      U+08662             23        0.01%
蠶      U+08836             23        0.01%
裳      U+088F3             23        0.01%
話      U+08A71             23        0.01%
誓      U+08A93             23        0.01%
豆      U+08C46             23        0.01%
轍      U+08F4D             23        0.01%
阿      U+0963F             23        0.01%
隆      U+09686             23        0.01%
雎      U+096CE             23        0.01%
雜      U+096DC             23        0.01%
霸      U+09738             23        0.01%
頓      U+09813             23        0.01%
飽      U+098FD             23        0.01%
鼻      U+09F3B             23        0.01%
冉      U+05189             22        0.01%
匡      U+05321             22        0.01%
壺      U+058FA             22        0.01%
妃      U+05983             22        0.01%
寢      U+05BE2             22        0.01%
岳      U+05CB3             22        0.01%
幕      U+05E55             22        0.01%
悽      U+060BD             22        0.01%
打      U+06253             22        0.01%
按      U+06309             22        0.01%
握      U+063E1             22        0.01%
殳      U+06BB3             22        0.01%
洲      U+06D32             22        0.01%
滋      U+06ECB             22        0.01%
烈      U+070C8             22        0.01%
焚      U+0711A             22        0.01%
熙      U+07199             22        0.01%
熟      U+0719F             22        0.01%
界      U+0754C             22        0.01%
矜      U+077DC             22        0.01%
育      U+080B2             22        0.01%
臼      U+081FC             22        0.01%
融      U+0878D             22        0.01%
褒      U+08912             22        0.01%
講      U+08B1B             22        0.01%
貶      U+08CB6             22        0.01%
辯      U+08FAF             22        0.01%
闢      U+095E2             22        0.01%
驕      U+09A55             22        0.01%
鬢      U+09B22             22        0.01%
魄      U+09B44             22        0.01%
丨      U+04E28             21        0.01%
乏      U+04E4F             21        0.01%
仍      U+04ECD             21        0.01%
例      U+04F8B             21        0.01%
倉      U+05009             21        0.01%
傑      U+05091             21        0.01%
凌      U+051CC             21        0.01%
午      U+05348             21        0.01%
契      U+05951             21        0.01%
嫌      U+05ACC             21        0.01%
宅      U+05B85             21        0.01%
底      U+05E95             21        0.01%
恆      U+06046             21        0.01%
憑      U+06191             21        0.01%
昂      U+06602             21        0.01%
映      U+06620             21        0.01%
曠      U+066E0             21        0.01%
柏      U+067CF             21        0.01%
污      U+06C61             21        0.01%
漫      U+06F2B             21        0.01%
狼      U+072FC             21        0.01%
瓊      U+074CA             21        0.01%
穀      U+07A40             21        0.01%
糧      U+07CE7             21        0.01%
繁      U+07E41             21        0.01%
肆      U+08086             21        0.01%
苗      U+082D7             21        0.01%
董      U+08463             21        0.01%
貨      U+08CA8             21        0.01%
費      U+08CBB             21        0.01%
輒      U+08F12             21        0.01%
鄒      U+09112             21        0.01%
鉤      U+09264             21        0.01%
頃      U+09803             21        0.01%
頗      U+09817             21        0.01%
齋      U+09F4B             21        0.01%
齡      U+09F61             21        0.01%
住      U+04F4F             20        0.01%
俠      U+04FE0             20        0.01%
員      U+054E1             20        0.01%
場      U+05834             20        0.01%
姻      U+059FB             20        0.01%
媚      U+05A9A             20        0.01%
宵      U+05BB5             20        0.01%
審      U+05BE9             20        0.01%
屏      U+05C4F             20        0.01%
崩      U+05D29             20        0.01%
帆      U+05E06             20        0.01%
恭      U+0606D             20        0.01%
旱      U+065F1             20        0.01%
枯      U+067AF             20        0.01%
棘      U+068D8             20        0.01%
毒      U+06BD2             20        0.01%
活      U+06D3B             20        0.01%
渤      U+06E24             20        0.01%
湘      U+06E58             20        0.01%
溼      U+06EBC             20        0.01%
濁      U+06FC1             20        0.01%
瓜      U+074DC             20        0.01%
瓦      U+074E6             20        0.01%
碑      U+07891             20        0.01%
科      U+079D1             20        0.01%
突      U+07A81             20        0.01%
笛      U+07B1B             20        0.01%
菊      U+083CA             20        0.01%
蠻      U+0883B             20        0.01%
裁      U+088C1             20        0.01%
裂      U+088C2             20        0.01%
躬      U+08EAC             20        0.01%
述      U+08FF0             20        0.01%
闊      U+095CA             20        0.01%
限      U+09650             20        0.01%
隹      U+096B9             20        0.01%
霞      U+0971E             20        0.01%
佩      U+04F69             19        0.01%
傍      U+0508D             19        0.01%
催      U+050AC             19        0.01%
僅      U+050C5             19        0.01%
函      U+051FD             19        0.01%
剛      U+0525B             19        0.01%
吞      U+0541E             19        0.01%
咎      U+0548E             19        0.01%
囊      U+056CA             19        0.01%
基      U+057FA             19        0.01%
塗      U+05857             19        0.01%
寫      U+05BEB             19        0.01%
層      U+05C64             19        0.01%
弒      U+05F12             19        0.01%
悠      U+060A0             19        0.01%
慾      U+0617E             19        0.01%
披      U+062AB             19        0.01%
招      U+062DB             19        0.01%
掩      U+063A9             19        0.01%
攴      U+06534             19        0.01%
斂      U+06582             19        0.01%
斶      U+065B6             19        0.01%
暇      U+06687             19        0.01%
桐      U+06850             19        0.01%
沈      U+06C88             19        0.01%
泥      U+06CE5             19        0.01%
洗      U+06D17             19        0.01%
渭      U+06E2D             19        0.01%
滄      U+06EC4             19        0.01%
潁      U+06F41             19        0.01%
潛      U+06F5B             19        0.01%
珍      U+073CD             19        0.01%
競      U+07AF6             19        0.01%
筠      U+07B60             19        0.01%
紙      U+07D19             19        0.01%
絃      U+07D43             19        0.01%
膽      U+081BD             19        0.01%
臧      U+081E7             19        0.01%
蔽      U+0853D             19        0.01%
薪      U+085AA             19        0.01%
蝶      U+08776             19        0.01%
誼      U+08ABC             19        0.01%
謗      U+08B17             19        0.01%
謫      U+08B2B             19        0.01%
貳      U+08CB3             19        0.01%
逼      U+0903C             19        0.01%
遍      U+0904D             19        0.01%
闌      U+095CC             19        0.01%
駕      U+099D5             19        0.01%
髡      U+09AE1             19        0.01%
默      U+09ED8             19        0.01%
伍      U+04F0D             18        0.01%
吐      U+05410             18        0.01%
圓      U+05713             18        0.01%
夭      U+0592D             18        0.01%
嬰      U+05B30             18        0.01%
寥      U+05BE5             18        0.01%
尉      U+05C09             18        0.01%
屠      U+05C60             18        0.01%
巨      U+05DE8             18        0.01%
彳      U+05F73             18        0.01%
扇      U+06247             18        0.01%
斧      U+065A7             18        0.01%
旋      U+065CB             18        0.01%
昆      U+06606             18        0.01%
暫      U+066AB             18        0.01%
曙      U+066D9             18        0.01%
欣      U+06B23             18        0.01%
汲      U+06C72             18        0.01%
淡      U+06DE1             18        0.01%
漏      U+06F0F             18        0.01%
牀      U+07240             18        0.01%
班      U+073ED             18        0.01%
疆      U+07586             18        0.01%
皿      U+076BF             18        0.01%
睡      U+07761             18        0.01%
稍      U+07A0D             18        0.01%
續      U+07E8C             18        0.01%
羲      U+07FB2             18        0.01%
脣      U+08123             18        0.01%
荀      U+08340             18        0.01%
蒲      U+084B2             18        0.01%
蕩      U+08569             18        0.01%
薛      U+0859B             18        0.01%
蟬      U+087EC             18        0.01%
袖      U+08896             18        0.01%
觸      U+089F8             18        0.01%
誇      U+08A87             18        0.01%
踐      U+08E10             18        0.01%
蹇      U+08E47             18        0.01%
輩      U+08F29             18        0.01%
輿      U+08F3F             18        0.01%
逮      U+0902E             18        0.01%
遁      U+09041             18        0.01%
釣      U+091E3             18        0.01%
閨      U+095A8             18        0.01%
陣      U+09663             18        0.01%
電      U+096FB             18        0.01%
靡      U+09761             18        0.01%
頻      U+0983B             18        0.01%
饒      U+09952             18        0.01%
駭      U+099ED             18        0.01%
鼠      U+09F20             18        0.01%
乞      U+04E5E             17        0.01%
佞      U+04F5E             17        0.01%
供      U+04F9B             17        0.01%
倍      U+0500D             17        0.01%
傲      U+050B2             17        0.01%
僞      U+050DE             17        0.01%
允      U+05141             17        0.01%
喬      U+055AC             17        0.01%
囗      U+056D7             17        0.01%
均      U+05747             17        0.01%
域      U+057DF             17        0.01%
奢      U+05962             17        0.01%
娶      U+05A36             17        0.01%
峽      U+05CFD             17        0.01%
庚      U+05E9A             17        0.01%
廠      U+05EE0             17        0.01%
彡      U+05F61             17        0.01%
技      U+06280             17        0.01%
抵      U+062B5             17        0.01%
掛      U+0639B             17        0.01%
敏      U+0654F             17        0.01%
斬      U+065AC             17        0.01%
曳      U+066F3             17        0.01%
梨      U+068A8             17        0.01%
棠      U+068E0             17        0.01%
注      U+06CE8             17        0.01%
津      U+06D25             17        0.01%
洪      U+06D2A             17        0.01%
潭      U+06F6D             17        0.01%
澗      U+06F97             17        0.01%
濃      U+06FC3             17        0.01%
炎      U+0708E             17        0.01%
疊      U+0758A             17        0.01%
竝      U+07ADD             17        0.01%
籠      U+07C60             17        0.01%
粉      U+07C89             17        0.01%
絳      U+07D73             17        0.01%
緩      U+07DE9             17        0.01%
績      U+07E3E             17        0.01%
織      U+07E54             17        0.01%
聿      U+0807F             17        0.01%
股      U+080A1             17        0.01%
藍      U+085CD             17        0.01%
虧      U+08667             17        0.01%
袁      U+08881             17        0.01%
襟      U+0895F             17        0.01%
觴      U+089F4             17        0.01%
諾      U+08AFE             17        0.01%
赫      U+08D6B             17        0.01%
赴      U+08D74             17        0.01%
躍      U+08E8D             17        0.01%
運      U+0904B             17        0.01%
那      U+090A3             17        0.01%
邦      U+090A6             17        0.01%
酉      U+09149             17        0.01%
采      U+091C7             17        0.01%
銷      U+092B7             17        0.01%
鎖      U+09396             17        0.01%
阻      U+0963B             17        0.01%
隷      U+096B7             17        0.01%
雍      U+096CD             17        0.01%
霧      U+09727             17        0.01%
鞏      U+0978F             17        0.01%
騰      U+09A30             17        0.01%
驛      U+09A5B             17        0.01%
鷺      U+09DFA             17        0.01%
俊      U+04FCA             16        0.01%
冀      U+05180             16        0.01%
削      U+0524A             16        0.01%
噫      U+0566B             16        0.01%
婿      U+05A7F             16        0.01%
它      U+05B83             16        0.01%
屢      U+05C62             16        0.01%
岑      U+05C91             16        0.01%
廩      U+05EE9             16        0.01%
廿      U+05EFF             16        0.01%
態      U+0614B             16        0.01%
拱      U+062F1             16        0.01%
揖      U+063D6             16        0.01%
揮      U+063EE             16        0.01%
損      U+0640D             16        0.01%
斥      U+065A5             16        0.01%
曼      U+066FC             16        0.01%
柔      U+067D4             16        0.01%
柱      U+067F1             16        0.01%
柴      U+067F4             16        0.01%
棋      U+068CB             16        0.01%
泊      U+06CCA             16        0.01%
浦      U+06D66             16        0.01%
淨      U+06DE8             16        0.01%
渠      U+06E20             16        0.01%
測      U+06E2C             16        0.01%
滑      U+06ED1             16        0.01%
滴      U+06EF4             16        0.01%
漠      U+06F20             16        0.01%
狗      U+072D7             16        0.01%
琵      U+07435             16        0.01%
琶      U+07436             16        0.01%
祠      U+07960             16        0.01%
羈      U+07F88             16        0.01%
翻      U+07FFB             16        0.01%
肖      U+08096             16        0.01%
膚      U+0819A             16        0.01%
般      U+0822C             16        0.01%
萊      U+0840A             16        0.01%
葢      U+08462             16        0.01%
虜      U+0865C             16        0.01%
超      U+08D85             16        0.01%
軻      U+08EFB             16        0.01%
阮      U+0962E             16        0.01%
陌      U+0964C             16        0.01%
霄      U+09704             16        0.01%
鞭      U+097AD             16        0.01%
頁      U+09801             16        0.01%
駝      U+099DD             16        0.01%
騷      U+09A37             16        0.01%
黍      U+09ECD             16        0.01%
乳      U+04E73             15        0.01%
俞      U+04FDE             15        0.01%
倦      U+05026             15        0.01%
冒      U+05192             15        0.01%
勒      U+052D2             15        0.01%
協      U+05354             15        0.01%
坤      U+05764             15        0.01%
墮      U+058AE             15        0.01%
壅      U+058C5             15        0.01%
壘      U+058D8             15        0.01%
妄      U+05984             15        0.01%
嬌      U+05B0C             15        0.01%
希      U+05E0C             15        0.01%
帛      U+05E1B             15        0.01%
怠      U+06020             15        0.01%
慘      U+06158             15        0.01%
憎      U+0618E             15        0.01%
憲      U+061B2             15        0.01%
懲      U+061F2             15        0.01%
戟      U+0621F             15        0.01%
扉      U+06249             15        0.01%
括      U+062EC             15        0.01%
援      U+063F4             15        0.01%
擁      U+064C1             15        0.01%
朕      U+06715             15        0.01%
朗      U+06717             15        0.01%
桀      U+06840             15        0.01%
梧      U+068A7             15        0.01%
楓      U+06953             15        0.01%
樵      U+06A35             15        0.01%
橐      U+06A50             15        0.01%
沃      U+06C83             15        0.01%
演      U+06F14             15        0.01%
焦      U+07126             15        0.01%
熊      U+0718A             15        0.01%
熱      U+071B1             15        0.01%
燒      U+071D2             15        0.01%
瑞      U+0745E             15        0.01%
監      U+076E3             15        0.01%
磨      U+078E8             15        0.01%
祕      U+07955             15        0.01%
筵      U+07B75             15        0.01%
算      U+07B97             15        0.01%
築      U+07BC9             15        0.01%
籒      U+07C52             15        0.01%
練      U+07DF4             15        0.01%
縷      U+07E37             15        0.01%
翰      U+07FF0             15        0.01%
聊      U+0804A             15        0.01%
聘      U+08058             15        0.01%
胸      U+080F8             15        0.01%
膏      U+0818F             15        0.01%
莽      U+083BD             15        0.01%
蓄      U+084C4             15        0.01%
蓉      U+084C9             15        0.01%
蕃      U+08543             15        0.01%
虐      U+08650             15        0.01%
衝      U+0885D             15        0.01%
豹      U+08C79             15        0.01%
輦      U+08F26             15        0.01%
輸      U+08F38             15        0.01%
醒      U+09192             15        0.01%
銅      U+09285             15        0.01%
鑑      U+09451             15        0.01%
陟      U+0965F             15        0.01%
隅      U+09685             15        0.01%
餓      U+09913             15        0.01%
鱷      U+09C77             15        0.01%
丙      U+04E19             14        0.01%
侈      U+04F88             14        0.01%
停      U+0505C             14        0.01%
冢      U+051A2             14        0.01%
厄      U+05384             14        0.01%
墜      U+0589C             14        0.01%
墟      U+0589F             14        0.01%
夾      U+0593E             14        0.01%
婢      U+05A62             14        0.01%
寓      U+05BD3             14        0.01%
帷      U+05E37             14        0.01%
座      U+05EA7             14        0.01%
庫      U+05EAB             14        0.01%
彩      U+05F69             14        0.01%
徹      U+05FB9             14        0.01%
慨      U+06168             14        0.01%
捕      U+06355             14        0.01%
排      U+06392             14        0.01%
摧      U+06467             14        0.01%
料      U+06599             14        0.01%
架      U+067B6             14        0.01%
栽      U+0683D             14        0.01%
樽      U+06A3D             14        0.01%
橘      U+06A58             14        0.01%
淹      U+06DF9             14        0.01%
渾      U+06E3E             14        0.01%
滁      U+06EC1             14        0.01%
潘      U+06F58             14        0.01%
牢      U+07262             14        0.01%
畔      U+07554             14        0.01%
矯      U+077EF             14        0.01%
簪      U+07C2A             14        0.01%
糾      U+07CFE             14        0.01%
綱      U+07DB1             14        0.01%
綸      U+07DB8             14        0.01%
纖      U+07E96             14        0.01%
缶      U+07F36             14        0.01%
羹      U+07FB9             14        0.01%
翔      U+07FD4             14        0.01%
肅      U+08085             14        0.01%
苑      U+082D1             14        0.01%
蓮      U+084EE             14        0.01%
薇      U+08587             14        0.01%
蛟      U+086DF             14        0.01%
訪      U+08A2A             14        0.01%
諂      U+08AC2             14        0.01%
贄      U+08D04             14        0.01%
赦      U+08D66             14        0.01%
蹟      U+08E5F             14        0.01%
遼      U+0907C             14        0.01%
郁      U+090C1             14        0.01%
閔      U+09594             14        0.01%
陷      U+09677             14        0.01%
雉      U+096C9             14        0.01%
頌      U+0980C             14        0.01%
颯      U+098AF             14        0.01%
鸞      U+09E1E             14        0.01%
㫄      U+03AC4             13        0.01%
䇂      U+041C2             13        0.01%
亟      U+04E9F             13        0.01%
亼      U+04EBC             13        0.01%
偉      U+05049             13        0.01%
像      U+050CF             13        0.01%
冊      U+0518A             13        0.01%
冕      U+05195             13        0.01%
冤      U+051A4             13        0.01%
判      U+05224             13        0.01%
勳      U+052F3             13        0.01%
勹      U+052F9             13        0.01%
卓      U+05353             13        0.01%
叢      U+053E2             13        0.01%
呈      U+05448             13        0.01%
喧      U+055A7             13        0.01%
嘯      U+0562F             13        0.01%
夂      U+05902             13        0.01%
崖      U+05D16             13        0.01%
巡      U+05DE1             13        0.01%
弘      U+05F18             13        0.01%
徙      U+05F99             13        0.01%
慄      U+06144             13        0.01%
慰      U+06170             13        0.01%
戾      U+0623E             13        0.01%
拾      U+062FE             13        0.01%
挑      U+06311             13        0.01%
提      U+063D0             13        0.01%
敘      U+06558             13        0.01%
敲      U+06572             13        0.01%
旨      U+065E8             13        0.01%
棟      U+068DF             13        0.01%
森      U+068EE             13        0.01%
槐      U+069D0             13        0.01%
款      U+06B3E             13        0.01%
歇      U+06B47             13        0.01%
洵      U+06D35             13        0.01%
渚      U+06E1A             13        0.01%
溺      U+06EBA             13        0.01%
灌      U+0704C             13        0.01%
爐      U+07210             13        0.01%
爽      U+0723D             13        0.01%
睹      U+07779             13        0.01%
瞻      U+077BB             13        0.01%
祇      U+07947             13        0.01%
綺      U+07DBA             13        0.01%
縫      U+07E2B             13        0.01%
署      U+07F72             13        0.01%
聰      U+08070             13        0.01%
肝      U+0809D             13        0.01%
艾      U+0827E             13        0.01%
芙      U+08299             13        0.01%
茶      U+08336             13        0.01%
蔑      U+08511             13        0.01%
薰      U+085B0             13        0.01%
虹      U+08679             13        0.01%
袍      U+0888D             13        0.01%
豎      U+08C4E             13        0.01%
軀      U+08EC0             13        0.01%
較      U+08F03             13        0.01%
輝      U+08F1D             13        0.01%
辜      U+08F9C             13        0.01%
迷      U+08FF7             13        0.01%
鋸      U+092F8             13        0.01%
鑿      U+0947F             13        0.01%
閉      U+09589             13        0.01%
雕      U+096D5             13        0.01%
領      U+09818             13        0.01%
頸      U+09838             13        0.01%
顥      U+09865             13        0.01%
餚      U+0991A             13        0.01%
鱗      U+09C57             13        0.01%
鷗      U+09DD7             13        0.01%
𠂆      U+20086             13        0.01%
丸      U+04E38             12        0.01%
乍      U+04E4D             12        0.01%
侄      U+04F84             12        0.01%
值      U+0503C             12        0.01%
印      U+05370             12        0.01%
卵      U+05375             12        0.01%
叛      U+053DB             12        0.01%
台      U+053F0             12        0.01%
唱      U+05531             12        0.01%
圉      U+05709             12        0.01%
境      U+05883             12        0.01%
壤      U+058E4             12        0.01%
夙      U+05919             12        0.01%
奠      U+05960             12        0.01%
妖      U+05996             12        0.01%
姿      U+059FF             12        0.01%
娛      U+05A1B             12        0.01%
嫂      U+05AC2             12        0.01%
孚      U+05B5A             12        0.01%
孺      U+05B7A             12        0.01%
岡      U+05CA1             12        0.01%
巳      U+05DF3             12        0.01%
恢      U+06062             12        0.01%
慢      U+06162             12        0.01%
慼      U+0617C             12        0.01%
戊      U+0620A             12        0.01%
戌      U+0620C             12        0.01%
拘      U+062D8             12        0.01%
拙      U+062D9             12        0.01%
挾      U+0633E             12        0.01%
捨      U+06368             12        0.01%
攀      U+06500             12        0.01%
攘      U+06518             12        0.01%
敦      U+06566             12        0.01%
整      U+06574             12        0.01%
昧      U+06627             12        0.01%
杏      U+0674F             12        0.01%
枉      U+06789             12        0.01%
榜      U+0699C             12        0.01%
構      U+069CB             12        0.01%
欠      U+06B20             12        0.01%
殆      U+06B86             12        0.01%
毫      U+06BEB             12        0.01%
浸      U+06D78             12        0.01%
淑      U+06DD1             12        0.01%
混      U+06DF7             12        0.01%
添      U+06DFB             12        0.01%
游      U+06E38             12        0.01%
漆      U+06F06             12        0.01%
潤      U+06F64             12        0.01%
澄      U+06F84             12        0.01%
澹      U+06FB9             12        0.01%
灰      U+07070             12        0.01%
炊      U+0708A             12        0.01%
牖      U+07256             12        0.01%
琅      U+07405             12        0.01%
皓      U+07693             12        0.01%
磬      U+078EC             12        0.01%
祗      U+07957             12        0.01%
