Char   Codepoint     Frequency   Percentage
踖      U+08E16              2        0.01%
踧      U+08E27              2        0.01%
蹈      U+08E48              2        0.01%
蹜      U+08E5C              2        0.01%
躩      U+08EA9              2        0.01%
轻      U+08F7B              2        0.01%
辅      U+08F85              2        0.01%
辨      U+08FA8              2        0.01%
迁      U+08FC1              2        0.01%
连      U+08FDE              2        0.01%
选      U+09009              2        0.01%
逮      U+0902E              2        0.01%
遂      U+09042              2        0.01%
遇      U+09047              2        0.01%
郁      U+090C1              2        0.01%
钻      U+094BB              2        0.01%
隅      U+09685              2        0.01%
雕      U+096D5              2        0.01%
雩      U+096E9              2        0.01%
鞟      U+0979F              2        0.01%
顾      U+0987E              2        0.01%
颠      U+098A0              2        0.01%
饥      U+09965              2        0.01%
饰      U+09970              2        0.01%
馁      U+09981              2        0.01%
馈      U+09988              2        0.01%
馔      U+09994              2        0.01%
驷      U+09A77              2        0.01%
鮀      U+09B80              2        0.01%
鮮      U+09BAE              2        0.01%
鸡      U+09E21              2        0.01%
鸣      U+09E23              2        0.01%
黜      U+09EDC              2        0.01%
专      U+04E13              1        0.01%
亂      U+04E82              1        0.01%
了      U+04E86              1        0.01%
互      U+04E92              1        0.01%
井      U+04E95              1        0.01%
亚      U+04E9A              1        0.01%
亟      U+04E9F              1        0.01%
亩      U+04EA9              1        0.01%
享      U+04EAB              1        0.01%
仆      U+04EC6              1        0.01%
仍      U+04ECD              1        0.01%
仞      U+04EDE              1        0.01%
仪      U+04EEA              1        0.01%
伊      U+04F0A              1        0.01%
佚      U+04F5A              1        0.01%
佩      U+04F69              1        0.01%
侗      U+04F97              1        0.01%
供      U+04F9B              1        0.01%
依      U+04F9D              1        0.01%
俎      U+04FCE              1        0.01%
保      U+04FDD              1        0.01%
俱      U+04FF1              1        0.01%
倍      U+0500D              1        0.01%
倚      U+0501A              1        0.01%
借      U+0501F              1        0.01%
倩      U+05029              1        0.01%
倾      U+0503E              1        0.01%
偏      U+0504F              1        0.01%
偷      U+05077              1        0.01%
傩      U+050A9              1        0.01%
傳      U+050B3              1        0.01%
僎      U+050CE              1        0.01%
儉      U+05109              1        0.01%
允      U+05141              1        0.01%
兕      U+05155              1        0.01%
全      U+05168              1        0.01%
具      U+05177              1        0.01%
兹      U+05179              1        0.01%
兼      U+0517C              1        0.01%
写      U+05199              1        0.01%
农      U+0519C              1        0.01%
冢      U+051A2              1        0.01%
冯      U+051AF              1        0.01%
冰      U+051B0              1        0.01%
凋      U+051CB              1        0.01%
凶      U+051F6              1        0.01%
刀      U+05200              1        0.01%
列      U+05217              1        0.01%
创      U+0521B              1        0.01%
助      U+052A9              1        0.01%
勉      U+052C9              1        0.01%
務      U+052D9              1        0.01%
勤      U+052E4              1        0.01%
匏      U+0530F              1        0.01%
北      U+05317              1        0.01%
区      U+0533A              1        0.01%
医      U+0533B              1        0.01%
匿      U+0533F              1        0.01%
半      U+0534A              1        0.01%
卑      U+05351              1        0.01%
卒      U+05352              1        0.01%
卓      U+05353              1        0.01%
卞      U+0535E              1        0.01%
占      U+05360              1        0.01%
卷      U+05377              1        0.01%
卿      U+0537F              1        0.01%
历      U+05386              1        0.01%
厩      U+053A9              1        0.01%
叙      U+053D9              1        0.01%
只      U+053EA              1        0.01%
台      U+053F0              1        0.01%
吉      U+05409              1        0.01%
吊      U+0540A              1        0.01%
否      U+05426              1        0.01%
呜      U+0545C              1        0.01%
味      U+05473              1        0.01%
呼      U+0547C              1        0.01%
咎      U+0548E              1        0.01%
咏      U+0548F              1        0.01%
咨      U+054A8              1        0.01%
問      U+0554F              1        0.01%
喭      U+055AD              1        0.01%
嗅      U+055C5              1        0.01%
嘉      U+05609              1        0.01%
圉      U+05709              1        0.01%
國      U+0570B              1        0.01%
坏      U+0574F              1        0.01%
坠      U+05760              1        0.01%
坦      U+05766              1        0.01%
域      U+057DF              1        0.01%
堪      U+0582A              1        0.01%
壤      U+058E4              1        0.01%
壮      U+058EE              1        0.01%
壹      U+058F9              1        0.01%
夕      U+05915              1        0.01%
奔      U+05954              1        0.01%
奡      U+05961              1        0.01%
奥      U+05965              1        0.01%
奴      U+05974              1        0.01%
姜      U+059DC              1        0.01%
存      U+05B58              1        0.01%
孺      U+05B7A              1        0.01%
完      U+05B8C              1        0.01%
宜      U+05B9C              1        0.01%
宝      U+05B9D              1        0.01%
审      U+05BA1              1        0.01%
宴      U+05BB4              1        0.01%
寄      U+05BC4              1        0.01%
寒      U+05BD2              1        0.01%
寿      U+05BFF              1        0.01%
封      U+05C01              1        0.01%
尸      U+05C38              1        0.01%
尺      U+05C3A              1        0.01%
州      U+05DDE              1        0.01%
巽      U+05DFD              1        0.01%
布      U+05E03              1        0.01%
帛      U+05E1B              1        0.01%
带      U+05E26              1        0.01%
帷      U+05E37              1        0.01%
常      U+05E38              1        0.01%
应      U+05E94              1        0.01%
府      U+05E9C              1        0.01%
度      U+05EA6              1        0.01%
庾      U+05EBE              1        0.01%
廉      U+05EC9              1        0.01%
开      U+05F00              1        0.01%
弈      U+05F08              1        0.01%
弋      U+05F0B              1        0.01%
弦      U+05F26              1        0.01%
彭      U+05F6D              1        0.01%
径      U+05F84              1        0.01%
復      U+05FA9              1        0.01%
徼      U+05FBC              1        0.01%
忮      U+05FEE              1        0.01%
怃      U+06003              1        0.01%
怍      U+0600D              1        0.01%
怒      U+06012              1        0.01%
急      U+06025              1        0.01%
怪      U+0602A              1        0.01%
恥      U+06065              1        0.01%
息      U+0606F              1        0.01%
悅      U+06085              1        0.01%
悱      U+060B1              1        0.01%
悲      U+060B2              1        0.01%
惰      U+060F0              1        0.01%
想      U+060F3              1        0.01%
愆      U+06106              1        0.01%
意      U+0610F              1        0.01%
感      U+0611F              1        0.01%
慈      U+06148              1        0.01%
慍      U+0614D              1        0.01%
慧      U+06167              1        0.01%
憎      U+0618E              1        0.01%
憚      U+0619A              1        0.01%
憾      U+061BE              1        0.01%
懿      U+061FF              1        0.01%
戈      U+06208              1        0.01%
戎      U+0620E              1        0.01%
戏      U+0620F              1        0.01%
戮      U+0622E              1        0.01%
戾      U+0623E              1        0.01%
托      U+06258              1        0.01%
扫      U+0626B              1        0.01%
扰      U+06270              1        0.01%
扶      U+06276              1        0.01%
折      U+06298              1        0.01%
拖      U+062D6              1        0.01%
拱      U+062F1              1        0.01%
持      U+06301              1        0.01%
掌      U+0638C              1        0.01%
探      U+063A2              1        0.01%
接      U+063A5              1        0.01%
提      U+063D0              1        0.01%
揭      U+063ED              1        0.01%
摈      U+06448              1        0.01%
撤      U+064A4              1        0.01%
播      U+064AD              1        0.01%
撰      U+064B0              1        0.01%
攘      U+06518              1        0.01%
救      U+06551              1        0.01%
敛      U+0655B              1        0.01%
散      U+06563              1        0.01%
斐      U+06590              1        0.01%
族      U+065CF              1        0.01%
旨      U+065E8              1        0.01%
昆      U+06606              1        0.01%
星      U+0661F              1        0.01%
晋      U+0664B              1        0.01%
晨      U+06668              1        0.01%
暇      U+06687              1        0.01%
暑      U+06691              1        0.01%
暮      U+066AE              1        0.01%
曲      U+066F2              1        0.01%
更      U+066F4              1        0.01%
朔      U+06714              1        0.01%
朽      U+0673D              1        0.01%
杇      U+06747              1        0.01%
材      U+06750              1        0.01%
杞      U+0675E              1        0.01%
析      U+06790              1        0.01%
枕      U+06795              1        0.01%
柔      U+067D4              1        0.01%
柙      U+067D9              1        0.01%
柴      U+067F4              1        0.01%
校      U+06821              1        0.01%
桑      U+06851              1        0.01%
桴      U+06874              1        0.01%
梁      U+06881              1        0.01%
梦      U+068A6              1        0.01%
棁      U+068C1              1        0.01%
棘      U+068D8              1        0.01%
棣      U+068E3              1        0.01%
棺      U+068FA              1        0.01%
植      U+0690D              1        0.01%
此      U+06B64              1        0.01%
歸      U+06B78              1        0.01%
残      U+06B8B              1        0.01%
殖      U+06B96              1        0.01%
殡      U+06BA1              1        0.01%
殿      U+06BBF              1        0.01%
永      U+06C38              1        0.01%
汉      U+06C49              1        0.01%
汝      U+06C5D              1        0.01%
汶      U+06C76              1        0.01%
沂      U+06C82              1        0.01%
沐      U+06C90              1        0.01%
沒      U+06C92              1        0.01%
沛      U+06C9B              1        0.01%
泥      U+06CE5              1        0.01%
洒      U+06D12              1        0.01%
洫      U+06D2B              1        0.01%
派      U+06D3E              1        0.01%
浅      U+06D45              1        0.01%
济      U+06D4E              1        0.01%
涅      U+06D85              1        0.01%
渎      U+06E0E              1        0.01%
溫      U+06EAB              1        0.01%
滕      U+06ED5              1        0.01%
滥      U+06EE5              1        0.01%
漆      U+06F06              1        0.01%
澹      U+06FB9              1        0.01%
灌      U+0704C              1        0.01%
灶      U+07076              1        0.01%
烈      U+070C8              1        0.01%
焕      U+07115              1        0.01%
焚      U+0711A              1        0.01%
熟      U+0719F              1        0.01%
燕      U+071D5              1        0.01%
燧      U+071E7              1        0.01%
片      U+07247              1        0.01%
牖      U+07256              1        0.01%
牟      U+0725F              1        0.01%
牡      U+07261              1        0.01%
牢      U+07262              1        0.01%
物      U+07269              1        0.01%
犁      U+07281              1        0.01%
狱      U+072F1              1        0.01%
献      U+0732E              1        0.01%
率      U+07387              1        0.01%
现      U+073B0              1        0.01%
理      U+07406              1        0.01%
琏      U+0740F              1        0.01%
瑚      U+0745A              1        0.01%
瓜      U+074DC              1        0.01%
瓢      U+074E2              1        0.01%
甘      U+07518              1        0.01%
甫      U+0752B              1        0.01%
画      U+0753B              1        0.01%
畜      U+0755C              1        0.01%
異      U+07570              1        0.01%
疚      U+0759A              1        0.01%
皋      U+0768B              1        0.01%
皦      U+076A6              1        0.01%
皮      U+076AE              1        0.01%
监      U+076D1              1        0.01%
盼      U+076FC              1        0.01%
眾      U+0773E              1        0.01%
睢      U+07762              1        0.01%
矩      U+077E9              1        0.01%
石      U+077F3              1        0.01%
磷      U+078F7              1        0.01%
示      U+0793A              1        0.01%
祇      U+07947              1        0.01%
离      U+079BB              1        0.01%
秉      U+079C9              1        0.01%
秋      U+079CB              1        0.01%
秦      U+079E6              1        0.01%
移      U+079FB              1        0.01%
稻      U+07A3B              1        0.01%
穿      U+07A7F              1        0.01%
突      U+07A81              1        0.01%
窒      U+07A92              1        0.01%
窥      U+07AA5              1        0.01%
窬      U+07AAC              1        0.01%
第      U+07B2C              1        0.01%
笾      U+07B3E              1        0.01%
答      U+07B54              1        0.01%
策      U+07B56              1        0.01%
筲      U+07B72              1        0.01%
箕      U+07B95              1        0.01%
算      U+07B97              1        0.01%
箪      U+07BAA              1        0.01%
类      U+07C7B              1        0.01%
粪      U+07CAA              1        0.01%
粮      U+07CAE              1        0.01%
精      U+07CBE              1        0.01%
系      U+07CFB              1        0.01%
終      U+07D42              1        0.01%
絺      U+07D7A              1        0.01%
緅      U+07DC5              1        0.01%
繁      U+07E41              1        0.01%
红      U+07EA2              1        0.01%
纣      U+07EA3              1        0.01%
纲      U+07EB2              1        0.01%
纳      U+07EB3              1        0.01%
绀      U+07EC0              1        0.01%
绁      U+07EC1              1        0.01%
细      U+07EC6              1        0.01%
结      U+07ED3              1        0.01%
绘      U+07ED8              1        0.01%
给      U+07ED9              1        0.01%
绚      U+07EDA              1        0.01%
绤      U+07EE4              1        0.01%
维      U+07EF4              1        0.01%
缊      U+07F0A              1        0.01%
编      U+07F16              1        0.01%
缧      U+07F27              1        0.01%
缭      U+07F2D              1        0.01%
缺      U+07F3A              1        0.01%
罢      U+07F62              1        0.01%
羞      U+07F9E              1        0.01%
義      U+07FA9              1        0.01%
羹      U+07FB9              1        0.01%
羽      U+07FBD              1        0.01%
羿      U+07FBF              1        0.01%
翔      U+07FD4              1        0.01%
翕      U+07FD5              1        0.01%
耦      U+08026              1        0.01%
耰      U+08030              1        0.01%
聚      U+0805A              1        0.01%
聞      U+0805E              1        0.01%
聪      U+0806A              1        0.01%
肥      U+080A5              1        0.01%
肩      U+080A9              1        0.01%
肱      U+080B1              1        0.01%
育      U+080B2              1        0.01%
胫      U+080EB              1        0.01%
脍      U+0810D              1        0.01%
脯      U+0812F              1        0.01%
腥      U+08165              1        0.01%
臭      U+081ED              1        0.01%
舌      U+0820C              1        0.01%
舟      U+0821F              1        0.01%
芸      U+082B8              1        0.01%
苗      U+082D7              1        0.01%
荆      U+08346              1        0.01%
荏      U+0834F              1        0.01%
荐      U+08350              1        0.01%
荣      U+08363              1        0.01%
药      U+0836F              1        0.01%
莒      U+08392              1        0.01%
莞      U+0839E              1        0.01%
菜      U+083DC              1        0.01%
菲      U+083F2              1        0.01%
萧      U+08427              1        0.01%
著      U+08457              1        0.01%
葸      U+08478              1        0.01%
蒉      U+08489              1        0.01%
蒙      U+08499              1        0.01%
蓧      U+084E7              1        0.01%
薛      U+0859B              1        0.01%
薨      U+085A8              1        0.01%
藻      U+085FB              1        0.01%
虐      U+08650              1        0.01%
蛮      U+086EE              1        0.01%
衡      U+08861              1        0.01%
表      U+08868              1        0.01%
衽      U+0887D              1        0.01%
袂      U+08882              1        0.01%
袍      U+0888D              1        0.01%
袗      U+08897              1        0.01%
被      U+088AB              1        0.01%
裁      U+088C1              1        0.01%
裨      U+088E8              1        0.01%
襁      U+08941              1        0.01%
襄      U+08944              1        0.01%
襜      U+0895C              1        0.01%
觉      U+089C9              1        0.01%
觌      U+089CC              1        0.01%
角      U+089D2              1        0.01%
誌      U+08A8C              1        0.01%
諂      U+08AC2              1        0.01%
謀      U+08B00              1        0.01%
謹      U+08B39              1        0.01%
讓      U+08B93              1        0.01%
讦      U+08BA6              1        0.01%
讪      U+08BAA              1        0.01%
讲      U+08BB2              1        0.01%
证      U+08BC1              1        0.01%
诔      U+08BD4              1        0.01%
诛      U+08BDB              1        0.01%
诬      U+08BEC              1        0.01%
诱      U+08BF1              1        0.01%
读      U+08BFB              1        0.01%
谌      U+08C0C              1        0.01%
谢      U+08C22              1        0.01%
谤      U+08C24              1        0.01%
豚      U+08C5A              1        0.01%
豹      U+08C79              1        0.01%
貊      U+08C8A              1        0.01%
貴      U+08CB4              1        0.01%
賜      U+08CDC              1        0.01%
贞      U+08D1E              1        0.01%
责      U+08D23              1        0.01%
贰      U+08D30              1        0.01%
赉      U+08D49              1        0.01%
赋      U+08D4B              1        0.01%
赏      U+08D4F              1        0.01%
赵      U+08D75              1        0.01%
起      U+08D77              1        0.01%
践      U+08DF5              1        0.01%
躁      U+08E81              1        0.01%
軏      U+08ECF              1        0.01%
輗      U+08F17              1        0.01%
辂      U+08F82              1        0.01%
较      U+08F83              1        0.01%
辍      U+08F8D              1        0.01%
辰      U+08FB0              1        0.01%
迂      U+08FC2              1        0.01%
迅      U+08FC5              1        0.01%
迩      U+08FE9              1        0.01%
迷      U+08FF7              1        0.01%
迹      U+08FF9              1        0.01%
送      U+09001              1        0.01%
逆      U+09006              1        0.01%
通      U+0901A              1        0.01%
逞      U+0901E              1        0.01%
造      U+09020              1        0.01%
過      U+0904E              1        0.01%
遗      U+09057              1        0.01%
邪      U+090AA              1        0.01%
鄹      U+09139              1        0.01%
酱      U+09171              1        0.01%
醯      U+091AF              1        0.01%
釜      U+091DC              1        0.01%
钓      U+09493              1        0.01%
钟      U+0949F              1        0.01%
铎      U+094CE              1        0.01%
铿      U+094FF              1        0.01%
锦      U+09526              1        0.01%
闲      U+095F2              1        0.01%
阈      U+09608              1        0.01%
防      U+09632              1        0.01%
阴      U+09634              1        0.01%
阼      U+0963C              1        0.01%
附      U+09644              1        0.01%
际      U+09645              1        0.01%
陪      U+0966A              1        0.01%
陵      U+09675              1        0.01%
陶      U+09676              1        0.01%
陷      U+09677              1        0.01%
随      U+0968F              1        0.01%
雉      U+096C9              1        0.01%
雌      U+096CC              1        0.01%
雎      U+096CE              1        0.01%
雖      U+096D6              1        0.01%
雲      U+096F2              1        0.01%
雷      U+096F7              1        0.01%
霸      U+09738              1        0.01%
静      U+09759              1        0.01%
鞭      U+097AD              1        0.01%
韫      U+097EB              1        0.01%
须      U+0987B              1        0.01%
颂      U+09882              1        0.01%
飽      U+098FD              1        0.01%
餲      U+09932              1        0.01%
饐      U+09950              1        0.01%
饩      U+09969              1        0.01%
饪      U+0996A              1        0.01%
饿      U+0997F              1        0.01%
馑      U+09991              1        0.01%
騧      U+09A27              1        0.01%
驕      U+09A55              1        0.01%
驾      U+09A7E              1        0.01%
骈      U+09A88              1        0.01%
骍      U+09A8D              1        0.01%
骥      U+09AA5              1        0.01%
魋      U+09B4B              1        0.01%
魏      U+09B4F              1        0.01%
麑      U+09E91              1        0.01%
麻      U+09EBB              1        0.01%
黄      U+09EC4              1        0.01%
黍      U+09ECD              1        0.01%
默      U+09ED8              1        0.01%
黼      U+09EFC              1        0.01%
鼗      U+09F17              1        0.01%
齿      U+09F7F              1        0.01%
龟      U+09F9F              1        0.01%
