Char   Codepoint     Frequency   Percentage
欢      U+06B22              4        0.13%
汉      U+06C49              4        0.13%
泰      U+06CF0              4        0.13%
满      U+06EE1              4        0.13%
犹      U+072B9              4        0.13%
瑟      U+0745F              4        0.13%
田      U+07530              4        0.13%
短      U+077ED              4        0.13%
石      U+077F3              4        0.13%
礼      U+0793C              4        0.13%
离      U+079BB              4        0.13%
穷      U+07A77              4        0.13%
类      U+07C7B              4        0.13%
终      U+07EC8              4        0.13%
莱      U+083B1              4        0.13%
虽      U+0867D              4        0.13%
观      U+089C2              4        0.13%
让      U+08BA9              4        0.13%
词      U+08BCD              4        0.13%
谁      U+08C01              4        0.13%
贱      U+08D31              4        0.13%
赐      U+08D50              4        0.13%
起      U+08D77              4        0.13%
过      U+08FC7              4        0.13%
间      U+095F4              4        0.13%
霏      U+0970F              4        0.13%
首      U+09996              4        0.13%
丘      U+04E18              3        0.10%
临      U+04E34              3        0.10%
久      U+04E45              3        0.10%
义      U+04E49              3        0.10%
事      U+04E8B              3        0.10%
五      U+04E94              3        0.10%
体      U+04F53              3        0.10%
俗      U+04FD7              3        0.10%
修      U+04FEE              3        0.10%
兼      U+0517C              3        0.10%
分      U+05206              3        0.10%
刑      U+05211              3        0.10%
制      U+05236              3        0.10%
力      U+0529B              3        0.10%
卒      U+05352              3        0.10%
发      U+053D1              3        0.10%
咸      U+054B8              3        0.10%
唱      U+05531              3        0.10%
善      U+05584              3        0.10%
堂      U+05802              3        0.10%
士      U+058EB              3        0.10%
夏      U+0590F              3        0.10%
太      U+0592A              3        0.10%
字      U+05B57              3        0.10%
存      U+05B58              3        0.10%
守      U+05B88              3        0.10%
将      U+05C06              3        0.10%
幽      U+05E7D              3        0.10%
庶      U+05EB6              3        0.10%
弃      U+05F03              3        0.10%
弦      U+05F26              3        0.10%
忘      U+05FD8              3        0.10%
恩      U+06069              3        0.10%
息      U+0606F              3        0.10%
捐      U+06350              3        0.10%
收      U+06536              3        0.10%
方      U+065B9              3        0.10%
旁      U+065C1              3        0.10%
暮      U+066AE              3        0.10%
更      U+066F4              3        0.10%
曹      U+066F9              3        0.10%
未      U+0672A              3        0.10%
桓      U+06853              3        0.10%
母      U+06BCD              3        0.10%
河      U+06CB3              3        0.10%
泉      U+06CC9              3        0.10%
清      U+06E05              3        0.10%
澹      U+06FB9              3        0.10%
燔      U+071D4              3        0.10%
爵      U+07235              3        0.10%
独      U+072EC              3        0.10%
由      U+07531              3        0.10%
皆      U+07686              3        0.10%
皋      U+0768B              3        0.10%
盈      U+076C8              3        0.10%
真      U+0771F              3        0.10%
积      U+079EF              3        0.10%
移      U+079FB              3        0.10%
繁      U+07E41              3        0.10%
肠      U+080A0              3        0.10%
臣      U+081E3              3        0.10%
节      U+08282              3        0.10%
草      U+08349              3        0.10%
表      U+08868              3        0.10%
解      U+089E3              3        0.10%
讼      U+08BBC              3        0.10%
诚      U+08BDA              3        0.10%
谈      U+08C08              3        0.10%
谓      U+08C13              3        0.10%
负      U+08D1F              3        0.10%
贵      U+08D35              3        0.10%
赋      U+08D4B              3        0.10%
赦      U+08D66              3        0.10%
越      U+08D8A              3        0.10%
追      U+08FFD              3        0.10%
逝      U+0901D              3        0.10%
遗      U+09057              3        0.10%
邦      U+090A6              3        0.10%
金      U+091D1              3        0.10%
铄      U+094C4              3        0.10%
闻      U+095FB              3        0.10%
阳      U+09633              3        0.10%
陟      U+0965F              3        0.10%
雁      U+096C1              3        0.10%
露      U+09732              3        0.10%
霸      U+09738              3        0.10%
非      U+0975E              3        0.10%
鸣      U+09E23              3        0.10%
黜      U+09EDC              3        0.10%
鼓      U+09F13              3        0.10%
且      U+04E14              2        0.06%
丹      U+04E39              2        0.06%
乔      U+04E54              2        0.06%
书      U+04E66              2        0.06%
争      U+04E89              2        0.06%
井      U+04E95              2        0.06%
亡      U+04EA1              2        0.06%
任      U+04EFB              2        0.06%
伏      U+04F0F              2        0.06%
众      U+04F17              2        0.06%
伤      U+04F24              2        0.06%
佼      U+04F7C              2        0.06%
侈      U+04F88              2        0.06%
依      U+04F9D              2        0.06%
侧      U+04FA7              2        0.06%
俭      U+04FED              2        0.06%
傍      U+0508D              2        0.06%
储      U+050A8              2        0.06%
先      U+05148              2        0.06%
全      U+05168              2        0.06%
六      U+0516D              2        0.06%
兴      U+05174              2        0.06%
兵      U+05175              2        0.06%
养      U+0517B              2        0.06%
内      U+05185              2        0.06%
冉      U+05189              2        0.06%
冰      U+051B0              2        0.06%
列      U+05217              2        0.06%
则      U+05219              2        0.06%
初      U+0521D              2        0.06%
务      U+052A1              2        0.06%
劳      U+052B3              2        0.06%
匡      U+05321              2        0.06%
却      U+05374              2        0.06%
厉      U+05389              2        0.06%
厌      U+0538C              2        0.06%
叙      U+053D9              2        0.06%
口      U+053E3              2        0.06%
古      U+053E4              2        0.06%
号      U+053F7              2        0.06%
吐      U+05410              2        0.06%
吟      U+0541F              2        0.06%
呦      U+05466              2        0.06%
哀      U+054C0              2        0.06%
唐      U+05510              2        0.06%
嗟      U+055DF              2        0.06%
嘈      U+05608              2        0.06%
器      U+05668              2        0.06%
因      U+056E0              2        0.06%
坟      U+0575F              2        0.06%
域      U+057DF              2        0.06%
壮      U+058EE              2        0.06%
声      U+058F0              2        0.06%
夫      U+0592B              2        0.06%
奈      U+05948              2        0.06%
女      U+05973              2        0.06%
威      U+05A01              2        0.06%
孙      U+05B59              2        0.06%
学      U+05B66              2        0.06%
宜      U+05B9C              2        0.06%
容      U+05BB9              2        0.06%
宾      U+05BBE              2        0.06%
寐      U+05BD0              2        0.06%
寥      U+05BE5              2        0.06%
封      U+05C01              2        0.06%
小      U+05C0F              2        0.06%
尔      U+05C14              2        0.06%
尚      U+05C1A              2        0.06%
尧      U+05C27              2        0.06%
尺      U+05C3A              2        0.06%
尼      U+05C3C              2        0.06%
尽      U+05C3D              2        0.06%
岂      U+05C82              2        0.06%
巍      U+05DCD              2        0.06%
己      U+05DF1              2        0.06%
已      U+05DF2              2        0.06%
平      U+05E73              2        0.06%
庙      U+05E99              2        0.06%
康      U+05EB7              2        0.06%
延      U+05EF6              2        0.06%
建      U+05EFA              2        0.06%
弓      U+05F13              2        0.06%
弗      U+05F17              2        0.06%
录      U+05F55              2        0.06%
役      U+05F79              2        0.06%
征      U+05F81              2        0.06%
徊      U+05F8A              2        0.06%
律      U+05F8B              2        0.06%
徘      U+05F98              2        0.06%
徨      U+05FA8              2        0.06%
微      U+05FAE              2        0.06%
忠      U+05FE0              2        0.06%
怅      U+06005              2        0.06%
怨      U+06028              2        0.06%
总      U+0603B              2        0.06%
恨      U+06068              2        0.06%
恶      U+06076              2        0.06%
惆      U+060C6              2        0.06%
感      U+0611F              2        0.06%
慊      U+0614A              2        0.06%
扬      U+0626C              2        0.06%
抱      U+062B1              2        0.06%
推      U+063A8              2        0.06%
攀      U+06500              2        0.06%
改      U+06539              2        0.06%
教      U+06559              2        0.06%
敢      U+06562              2        0.06%
数      U+06570              2        0.06%
斧      U+065A7              2        0.06%
斫      U+065AB              2        0.06%
易      U+06613              2        0.06%
星      U+0661F              2        0.06%
昭      U+0662D              2        0.06%
昼      U+0663C              2        0.06%
晋      U+0664B              2        0.06%
普      U+0666E              2        0.06%
景      U+0666F              2        0.06%
智      U+0667A              2        0.06%
曲      U+066F2              2        0.06%
朝      U+0671D              2        0.06%
本      U+0672C              2        0.06%
杜      U+0675C              2        0.06%
枝      U+0679D              2        0.06%
