Char   Codepoint     Frequency   Percentage
崔      U+05D14              3        0.01%
川      U+05DDD              3        0.01%
巧      U+05DE7              3        0.01%
幻      U+05E7B              3        0.01%
废      U+05E9F              3        0.01%
庶      U+05EB6              3        0.01%
建      U+05EFA              3        0.01%
式      U+05F0F              3        0.01%
弥      U+05F25              3        0.01%
归      U+05F52              3        0.01%
忽      U+05FFD              3        0.01%
怨      U+06028              3        0.01%
怪      U+0602A              3        0.01%
恩      U+06069              3        0.01%
愚      U+0611A              3        0.01%
懿      U+061FF              3        0.01%
战      U+06218              3        0.01%
戴      U+06234              3        0.01%
托      U+06258              3        0.01%
扬      U+0626C              3        0.01%
抵      U+062B5              3        0.01%
拈      U+062C8              3        0.01%
持      U+06301              3        0.01%
挂      U+06302              3        0.01%
据      U+0636E              3        0.01%
效      U+06548              3        0.01%
敢      U+06562              3        0.01%
旦      U+065E6              3        0.01%
昧      U+06627              3        0.01%
晚      U+0665A              3        0.01%
暇      U+06687              3        0.01%
杖      U+06756              3        0.01%
树      U+06811              3        0.01%
桂      U+06842              3        0.01%
梵      U+068B5              3        0.01%
检      U+068C0              3        0.01%
概      U+06982              3        0.01%
殆      U+06B86              3        0.01%
母      U+06BCD              3        0.01%
毛      U+06BDB              3        0.01%
毫      U+06BEB              3        0.01%
洵      U+06D35              3        0.01%
洽      U+06D3D              3        0.01%
浊      U+06D4A              3        0.01%
消      U+06D88              3        0.01%
湖      U+06E56              3        0.01%
湘      U+06E58              3        0.01%
溪      U+06EAA              3        0.01%
潮      U+06F6E              3        0.01%
濂      U+06FC2              3        0.01%
灌      U+0704C              3        0.01%
状      U+072B6              3        0.01%
狱      U+072F1              3        0.01%
甫      U+0752B              3        0.01%
田      U+07530              3        0.01%
留      U+07559              3        0.01%
登      U+0767B              3        0.01%
盛      U+076DB              3        0.01%
盲      U+076F2              3        0.01%
督      U+07763              3        0.01%
祸      U+07978              3        0.01%
离      U+079BB              3        0.01%
稍      U+07A0D              3        0.01%
稽      U+07A3D              3        0.01%
筵      U+07B75              3        0.01%
简      U+07B80              3        0.01%
籍      U+07C4D              3        0.01%
粉      U+07C89              3        0.01%
紫      U+07D2B              3        0.01%
细      U+07EC6              3        0.01%
绮      U+07EEE              3        0.01%
绿      U+07EFF              3        0.01%
缉      U+07F09              3        0.01%
缺      U+07F3A              3        0.01%
罗      U+07F57              3        0.01%
罪      U+07F6A              3        0.01%
群      U+07FA4              3        0.01%
职      U+0804C              3        0.01%
联      U+08054              3        0.01%
聚      U+0805A              3        0.01%
聪      U+0806A              3        0.01%
肤      U+080A4              3        0.01%
背      U+080CC              3        0.01%
芍      U+0828D              3        0.01%
芜      U+0829C              3        0.01%
芥      U+082A5              3        0.01%
莺      U+083BA              3        0.01%
萨      U+08428              3        0.01%
蛛      U+086DB              3        0.01%
蝉      U+08749              3        0.01%
蟹      U+087F9              3        0.01%
蠹      U+08839              3        0.01%
衡      U+08861              3        0.01%
裁      U+088C1              3        0.01%
裳      U+088F3              3        0.01%
触      U+089E6              3        0.01%
议      U+08BAE              3        0.01%
诵      U+08BF5              3        0.01%
谀      U+08C00              3        0.01%
谄      U+08C04              3        0.01%
败      U+08D25              3        0.01%
贪      U+08D2A              3        0.01%
贮      U+08D2E              3        0.01%
资      U+08D44              3        0.01%
赋      U+08D4B              3        0.01%
走      U+08D70              3        0.01%
越      U+08D8A              3        0.01%
轩      U+08F69              3        0.01%
辨      U+08FA8              3        0.01%
退      U+09000              3        0.01%
适      U+09002              3        0.01%
选      U+09009              3        0.01%
途      U+09014              3        0.01%
逢      U+09022              3        0.01%
酸      U+09178              3        0.01%
醒      U+09192              3        0.01%
采      U+091C7              3        0.01%
阅      U+09605              3        0.01%
附      U+09644              3        0.01%
际      U+09645              3        0.01%
隶      U+096B6              3        0.01%
雁      U+096C1              3        0.01%
雄      U+096C4              3        0.01%
饥      U+09965              3        0.01%
首      U+09996              3        0.01%
驴      U+09A74              3        0.01%
骚      U+09A9A              3        0.01%
鳏      U+09CCF              3        0.01%
鸣      U+09E23              3        0.01%
鹂      U+09E42              3        0.01%
鹃      U+09E43              3        0.01%
齐      U+09F50              3        0.01%
义      U+04E49              2        0.01%
乌      U+04E4C              2        0.01%
乖      U+04E56              2        0.01%
买      U+04E70              2        0.01%
争      U+04E89              2        0.01%
产      U+04EA7              2        0.01%
仁      U+04EC1              2        0.01%
价      U+04EF7              2        0.01%
伊      U+04F0A              2        0.01%
低      U+04F4E              2        0.01%
侧      U+04FA7              2        0.01%
侵      U+04FB5              2        0.01%
倍      U+0500D              2        0.01%
倒      U+05012              2        0.01%
借      U+0501F              2        0.01%
值      U+0503C              2        0.01%
倾      U+0503E              2        0.01%
假      U+05047              2        0.01%
偏      U+0504F              2        0.01%
偷      U+05077              2        0.01%
傅      U+05085              2        0.01%
像      U+050CF              2        0.01%
允      U+05141              2        0.01%
兮      U+0516E              2        0.01%
兴      U+05174              2        0.01%
冤      U+051A4              2        0.01%
决      U+051B3              2        0.01%
冻      U+051BB              2        0.01%
刘      U+05218              2        0.01%
剃      U+05243              2        0.01%
削      U+0524A              2        0.01%
剧      U+05267              2        0.01%
割      U+05272              2        0.01%
劳      U+052B3              2        0.01%
勉      U+052C9              2        0.01%
卉      U+05349              2        0.01%
卖      U+05356              2        0.01%
博      U+0535A              2        0.01%
卿      U+0537F              2        0.01%
厢      U+053A2              2        0.01%
县      U+053BF              2        0.01%
吃      U+05403              2        0.01%
吉      U+05409              2        0.01%
吊      U+0540A              2        0.01%
吸      U+05438              2        0.01%
呜      U+0545C              2        0.01%
咏      U+0548F              2        0.01%
咸      U+054B8              2        0.01%
哀      U+054C0              2        0.01%
哑      U+054D1              2        0.01%
哭      U+054ED              2        0.01%
啼      U+0557C              2        0.01%
嗣      U+055E3              2        0.01%
囊      U+056CA              2        0.01%
囿      U+056FF              2        0.01%
圃      U+05703              2        0.01%
坏      U+0574F              2        0.01%
堵      U+05835              2        0.01%
壁      U+058C1              2        0.01%
失      U+05931              2        0.01%
夺      U+0593A              2        0.01%
奢      U+05962              2        0.01%
奸      U+05978              2        0.01%
妃      U+05983              2        0.01%
妖      U+05996              2        0.01%
姬      U+059EC              2        0.01%
娇      U+05A07              2        0.01%
媸      U+05AB8              2        0.01%
宓      U+05B93              2        0.01%
审      U+05BA1              2        0.01%
室      U+05BA4              2        0.01%
宾      U+05BBE              2        0.01%
宿      U+05BBF              2        0.01%
尔      U+05C14              2        0.01%
尹      U+05C39              2        0.01%
局      U+05C40              2        0.01%
屈      U+05C48              2        0.01%
岛      U+05C9B              2        0.01%
左      U+05DE6              2        0.01%
帘      U+05E18              2        0.01%
干      U+05E72              2        0.01%
序      U+05E8F              2        0.01%
庭      U+05EAD              2        0.01%
弃      U+05F03              2        0.01%
弄      U+05F04              2        0.01%
弦      U+05F26              2        0.01%
弹      U+05F39              2        0.01%
律      U+05F8B              2        0.01%
徐      U+05F90              2        0.01%
徒      U+05F92              2        0.01%
微      U+05FAE              2        0.01%
志      U+05FD7              2        0.01%
恃      U+06043              2        0.01%
恒      U+06052              2        0.01%
悭      U+060AD              2        0.01%
悲      U+060B2              2        0.01%
悴      U+060B4              2        0.01%
慨      U+06168              2        0.01%
截      U+0622A              2        0.01%
戾      U+0623E              2        0.01%
执      U+06267              2        0.01%
扰      U+06270              2        0.01%
承      U+0627F              2        0.01%
拙      U+062D9              2        0.01%
招      U+062DB              2        0.01%
损      U+0635F              2        0.01%
推      U+063A8              2        0.01%
掩      U+063A9              2        0.01%
提      U+063D0              2        0.01%
握      U+063E1              2        0.01%
摄      U+06444              2        0.01%
操      U+064CD              2        0.01%
支      U+0652F              2        0.01%
收      U+06536              2        0.01%
改      U+06539              2        0.01%
攻      U+0653B              2        0.01%
放      U+0653E              2        0.01%
政      U+0653F              2        0.01%
敌      U+0654C              2        0.01%
敬      U+0656C              2        0.01%
料      U+06599              2        0.01%
旨      U+065E8              2        0.01%
昌      U+0660C              2        0.01%
晓      U+06653              2        0.01%
晴      U+06674              2        0.01%
晶      U+06676              2        0.01%
晷      U+06677              2        0.01%
暑      U+06691              2        0.01%
曷      U+066F7              2        0.01%
服      U+0670D              2        0.01%
术      U+0672F              2        0.01%
杀      U+06740              2        0.01%
权      U+06743              2        0.01%
杏      U+0674F              2        0.01%
杯      U+0676F              2        0.01%
枉      U+06789              2        0.01%
枯      U+067AF              2        0.01%
某      U+067D0              2        0.01%
栏      U+0680F              2        0.01%
栗      U+06817              2        0.01%
栩      U+06829              2        0.01%
格      U+0683C              2        0.01%
楸      U+06978              2        0.01%
樱      U+06A31              2        0.01%
橼      U+06A7C              2        0.01%
欢      U+06B22              2        0.01%
欺      U+06B3A              2        0.01%
段      U+06BB5              2        0.01%
汝      U+06C5D              2        0.01%
汤      U+06C64              2        0.01%
汪      U+06C6A              2        0.01%
没      U+06CA1              2        0.01%
波      U+06CE2              2        0.01%
泣      U+06CE3              2        0.01%
涉      U+06D89              2        0.01%
淑      U+06DD1              2        0.01%
混      U+06DF7              2        0.01%
温      U+06E29              2        0.01%
湿      U+06E7F              2        0.01%
溺      U+06EBA              2        0.01%
滑      U+06ED1              2        0.01%
滓      U+06ED3              2        0.01%
滔      U+06ED4              2        0.01%
满      U+06EE1              2        0.01%
滩      U+06EE9              2        0.01%
漏      U+06F0F              2        0.01%
演      U+06F14              2        0.01%
灭      U+0706D              2        0.01%
点      U+070B9              2        0.01%
炼      U+070BC              2        0.01%
热      U+070ED              2        0.01%
焦      U+07126              2        0.01%
照      U+07167              2        0.01%
片      U+07247              2        0.01%
牍      U+0724D              2        0.01%
牝      U+0725D              2        0.01%
狐      U+072D0              2        0.01%
率      U+07387              2        0.01%
现      U+073B0              2        0.01%
琐      U+07410              2        0.01%
甲      U+07532              2        0.01%
男      U+07537              2        0.01%
畅      U+07545              2        0.01%
畏      U+0754F              2        0.01%
畜      U+0755C              2        0.01%
病      U+075C5              2        0.01%
瘦      U+07626              2        0.01%
的      U+07684              2        0.01%
皮      U+076AE              2        0.01%
盆      U+076C6              2        0.01%
盈      U+076C8              2        0.01%
盗      U+076D7              2        0.01%
睡      U+07761              2        0.01%
睽      U+0777D              2        0.01%
短      U+077ED              2        0.01%
确      U+0786E              2        0.01%
碌      U+0788C              2        0.01%
碍      U+0788D              2        0.01%
碧      U+078A7              2        0.01%
祝      U+0795D              2        0.01%
祭      U+0796D              2        0.01%
秀      U+079C0              2        0.01%
私      U+079C1              2        0.01%
科      U+079D1              2        0.01%
程      U+07A0B              2        0.01%
突      U+07A81              2        0.01%
窥      U+07AA5              2        0.01%
竖      U+07AD6              2        0.01%
符      U+07B26              2        0.01%
笼      U+07B3C              2        0.01%
筑      U+07B51              2        0.01%
粮      U+07CAE              2        0.01%
索      U+07D22              2        0.01%
纪      U+07EAA              2        0.01%
终      U+07EC8              2        0.01%
结      U+07ED3              2        0.01%
绘      U+07ED8              2        0.01%
维      U+07EF4              2        0.01%
羡      U+07FA1              2        0.01%
羽      U+07FBD              2        0.01%
翔      U+07FD4              2        0.01%
翰      U+07FF0              2        0.01%
耕      U+08015              2        0.01%
耽      U+0803D              2        0.01%
聂      U+08042              2        0.01%
聋      U+0804B              2        0.01%
聘      U+08058              2        0.01%
肚      U+0809A              2        0.01%
肥      U+080A5              2        0.01%
胆      U+080C6              2        0.01%
脱      U+08131              2        0.01%
腹      U+08179              2        0.01%
舆      U+08206              2        0.01%
般      U+0822C              2        0.01%
艮      U+0826E              2        0.01%
艺      U+0827A              2        0.01%
芳      U+082B3              2        0.01%
苍      U+082CD              2        0.01%
苔      U+082D4              2        0.01%
英      U+082F1              2        0.01%
茂      U+08302              2        0.01%
茗      U+08317              2        0.01%
菌      U+083CC              2        0.01%
菩      U+083E9              2        0.01%
萍      U+0840D              2        0.01%
萝      U+0841D              2        0.01%
萧      U+08427              2        0.01%
萱      U+08431              2        0.01%
葺      U+0847A              2        0.01%
蓬      U+084EC              2        0.01%
蔡      U+08521              2        0.01%
薙      U+08599              2        0.01%
藉      U+085C9              2        0.01%
虑      U+08651              2        0.01%
虺      U+0867A              2        0.01%
蛀      U+086C0              2        0.01%
蜂      U+08702              2        0.01%
觅      U+089C5              2        0.01%
订      U+08BA2              2        0.01%
诟      U+08BDF              2        0.01%
谅      U+08C05              2        0.01%
谇      U+08C07              2        0.01%
谤      U+08C24              2        0.01%
谬      U+08C2C              2        0.01%
豹      U+08C79              2        0.01%
贞      U+08D1E              2        0.01%
财      U+08D22              2        0.01%
赖      U+08D56              2        0.01%
赦      U+08D66              2        0.01%
赴      U+08D74              2        0.01%
趋      U+08D8B              2        0.01%
路      U+08DEF              2        0.01%
车      U+08F66              2        0.01%
轻      U+08F7B              2        0.01%
辍      U+08F8D              2        0.01%
辛      U+08F9B              2        0.01%
辱      U+08FB1              2        0.01%
运      U+08FD0              2        0.01%
这      U+08FD9              2        0.01%
迥      U+08FE5              2        0.01%
迹      U+08FF9              2        0.01%
逊      U+0900A              2        0.01%
逮      U+0902E              2        0.01%
遍      U+0904D              2        0.01%
遗      U+09057              2        0.01%
遭      U+0906D              2        0.01%
遮      U+0906E              2        0.01%
邃      U+09083              2        0.01%
邑      U+09091              2        0.01%
邪      U+090AA              2        0.01%
针      U+09488              2        0.01%
铸      U+094F8              2        0.01%
镂      U+09542              2        0.01%
镪      U+0956A              2        0.01%
闭      U+095ED              2        0.01%
闵      U+095F5              2        0.01%
阵      U+09635              2        0.01%
陀      U+09640              2        0.01%
陋      U+0964B              2        0.01%
陌      U+0964C              2        0.01%
院      U+09662              2        0.01%
陶      U+09676              2        0.01%
雷      U+096F7              2        0.01%
需      U+09700              2        0.01%
露      U+09732              2        0.01%
靖      U+09756              2        0.01%
靳      U+09773              2        0.01%
顷      U+09877              2        0.01%
颓      U+09893              2        0.01%
颠      U+098A0              2        0.01%
飞      U+098DE              2        0.01%
饶      U+09976              2        0.01%
骇      U+09A87              2        0.01%
髓      U+09AD3              2        0.01%
鲁      U+09C81              2        0.01%
鲍      U+09C8D              2        0.01%
鳞      U+09CDE              2        0.01%
鸦      U+09E26              2        0.01%
鹄      U+09E44              2        0.01%
鹅      U+09E45              2        0.01%
鹿      U+09E7F              2        0.01%
麻      U+09EBB              2        0.01%
黎      U+09ECE              2        0.01%
黠      U+09EE0              2        0.01%
龙      U+09F99              2        0.01%
丁      U+04E01              1        0.00%
丝      U+04E1D              1        0.00%
丧      U+04E27              1        0.00%
丰      U+04E30              1        0.00%
临      U+04E34              1        0.00%
么      U+04E48              1        0.00%
乍      U+04E4D              1        0.00%
乘      U+04E58              1        0.00%
乙      U+04E59              1        0.00%
乳      U+04E73              1        0.00%
互      U+04E92              1        0.00%
亟      U+04E9F              1        0.00%
亵      U+04EB5              1        0.00%
仄      U+04EC4              1        0.00%
仅      U+04EC5              1        0.00%
仇      U+04EC7              1        0.00%
仔      U+04ED4              1        0.00%
仝      U+04EDD              1        0.00%
仰      U+04EF0              1        0.00%
伏      U+04F0F              1        0.00%
伐      U+04F10              1        0.00%
休      U+04F11              1        0.00%
佘      U+04F58              1        0.00%
佞      U+04F5E              1        0.00%
你      U+04F60              1        0.00%
例      U+04F8B              1        0.00%
侍      U+04F8D              1        0.00%
依      U+04F9D              1        0.00%
侠      U+04FA0              1        0.00%
俚      U+04FDA              1        0.00%
保      U+04FDD              1        0.00%
俦      U+04FE6              1        0.00%
俭      U+04FED              1        0.00%
俯      U+04FEF              1        0.00%
倦      U+05026              1        0.00%
债      U+0503A              1        0.00%
停      U+0505C              1        0.00%
偿      U+0507F              1        0.00%
傍      U+0508D              1        0.00%
催      U+050AC              1        0.00%
僚      U+050DA              1        0.00%
儆      U+05106              1        0.00%
兑      U+05151              1        0.00%
党      U+0515A              1        0.00%
典      U+05178              1        0.00%
冀      U+05180              1        0.00%
冈      U+05188              1        0.00%
册      U+0518C              1        0.00%
冢      U+051A2              1        0.00%
冲      U+051B2              1        0.00%
准      U+051C6              1        0.00%
凌      U+051CC              1        0.00%
凝      U+051DD              1        0.00%
凭      U+051ED              1        0.00%
凰      U+051F0              1        0.00%
凶      U+051F6              1        0.00%
凸      U+051F8              1        0.00%
凹      U+051F9              1        0.00%
击      U+051FB              1        0.00%
刎      U+0520E              1        0.00%
删      U+05220              1        0.00%
刹      U+05239              1        0.00%
刺      U+0523A              1        0.00%
剩      U+05269              1        0.00%
剪      U+0526A              1        0.00%
劣      U+052A3              1        0.00%
劫      U+052AB              1        0.00%
勒      U+052D2              1        0.00%
区      U+0533A              1        0.00%
卒      U+05352              1        0.00%
单      U+05355              1        0.00%
占      U+05360              1        0.00%
卢      U+05362              1        0.00%
危      U+05371              1        0.00%
卵      U+05375              1        0.00%
卷      U+05377              1        0.00%
厘      U+05398              1        0.00%
厥      U+053A5              1        0.00%
厨      U+053A8              1        0.00%
叉      U+053C9              1        0.00%
叛      U+053DB              1        0.00%
召      U+053EC              1        0.00%
号      U+053F7              1        0.00%
吐      U+05410              1        0.00%
吕      U+05415              1        0.00%
吝      U+0541D              1        0.00%
吟      U+0541F              1        0.00%
启      U+0542F              1        0.00%
呗      U+05457              1        0.00%
咀      U+05480              1        0.00%
咎      U+0548E              1        0.00%
哥      U+054E5              1        0.00%
唾      U+0553E              1        0.00%
商      U+05546              1        0.00%
啸      U+05578              1        0.00%
喊      U+0558A              1        0.00%
嗅      U+055C5              1        0.00%
嗜      U+055DC              1        0.00%
嘉      U+05609              1        0.00%
困      U+056F0              1        0.00%
均      U+05747              1        0.00%
坎      U+0574E              1        0.00%
块      U+05757              1        0.00%
垆      U+05786              1        0.00%
埋      U+057CB              1        0.00%
基      U+057FA              1        0.00%
堕      U+05815              1        0.00%
墅      U+05885              1        0.00%
墓      U+05893              1        0.00%
墙      U+05899              1        0.00%
增      U+0589E              1        0.00%
夭      U+0592D              1        0.00%
奉      U+05949              1        0.00%
奔      U+05954              1        0.00%
奚      U+0595A              1        0.00%
奥      U+05965              1        0.00%
妍      U+0598D              1        0.00%
妥      U+059A5              1        0.00%
姐      U+059D0              1        0.00%
娘      U+05A18              1        0.00%
娱      U+05A31              1        0.00%
娲      U+05A32              1        0.00%
婚      U+05A5A              1        0.00%
嫠      U+05AE0              1        0.00%
嫫      U+05AEB              1        0.00%
孟      U+05B5F              1        0.00%
孤      U+05B64              1        0.00%
孩      U+05B69              1        0.00%
宇      U+05B87              1        0.00%
守      U+05B88              1        0.00%
完      U+05B8C              1        0.00%
宏      U+05B8F              1        0.00%
宙      U+05B99              1        0.00%
宵      U+05BB5              1        0.00%
寂      U+05BC2              1        0.00%
寄      U+05BC4              1        0.00%
寅      U+05BC5              1        0.00%
尖      U+05C16              1        0.00%
尾      U+05C3E              1        0.00%
屏      U+05C4F              1        0.00%
屠      U+05C60              1        0.00%
履      U+05C65              1        0.00%
岱      U+05CB1              1        0.00%
岸      U+05CB8              1        0.00%
峙      U+05CD9              1        0.00%
峥      U+05CE5              1        0.00%
嵘      U+05D58              1        0.00%
巅      U+05DC5              1        0.00%
巍      U+05DCD              1        0.00%
巢      U+05DE2              1        0.00%
巫      U+05DEB              1        0.00%
差      U+05DEE              1        0.00%
巽      U+05DFD              1        0.00%
帆      U+05E06              1        0.00%
帖      U+05E16              1        0.00%
席      U+05E2D              1        0.00%
帮      U+05E2E              1        0.00%
幅      U+05E45              1        0.00%
庐      U+05E90              1        0.00%
庖      U+05E96              1        0.00%
庙      U+05E99              1        0.00%
庚      U+05E9A              1        0.00%
座      U+05EA7              1        0.00%
廉      U+05EC9              1        0.00%
廊      U+05ECA              1        0.00%
廌      U+05ECC              1        0.00%
延      U+05EF6              1        0.00%
弓      U+05F13              1        0.00%
引      U+05F15              1        0.00%
弗      U+05F17              1        0.00%
彀      U+05F40              1        0.00%
录      U+05F55              1        0.00%
彭      U+05F6D              1        0.00%
役      U+05F79              1        0.00%
御      U+05FA1              1        0.00%
忆      U+05FC6              1        0.00%
忏      U+05FCF              1        0.00%
忠      U+05FE0              1        0.00%
念      U+05FF5              1        0.00%
怆      U+06006              1        0.00%
急      U+06025              1        0.00%
息      U+0606F              1        0.00%
恰      U+06070              1        0.00%
恳      U+06073              1        0.00%
恻      U+0607B              1        0.00%
恽      U+0607D              1        0.00%
悍      U+0608D              1        0.00%
患      U+060A3              1        0.00%
悦      U+060A6              1        0.00%
惑      U+060D1              1        0.00%
惘      U+060D8              1        0.00%
惨      U+060E8              1        0.00%
慎      U+0614E              1        0.00%
慰      U+06170              1        0.00%
憎      U+0618E              1        0.00%
憩      U+061A9              1        0.00%
憾      U+061BE              1        0.00%
懒      U+061D2              1        0.00%
戊      U+0620A              1        0.00%
戍      U+0620D              1        0.00%
戕      U+06215              1        0.00%
扑      U+06251              1        0.00%
扫      U+0626B              1        0.00%
扶      U+06276              1        0.00%
技      U+06280              1        0.00%
抄      U+06284              1        0.00%
抑      U+06291              1        0.00%
投      U+06295              1        0.00%
抚      U+0629A              1        0.00%
披      U+062AB              1        0.00%
抱      U+062B1              1        0.00%
拒      U+062D2              1        0.00%
拟      U+062DF              1        0.00%
择      U+062E9              1        0.00%
括      U+062EC              1        0.00%
拭      U+062ED              1        0.00%
拳      U+062F3              1        0.00%
拼      U+062FC              1        0.00%
挟      U+0631F              1        0.00%
挽      U+0633D              1        0.00%
捉      U+06349              1        0.00%
捧      U+06367              1        0.00%
授      U+06388              1        0.00%
掷      U+063B7              1        0.00%
搁      U+06401              1        0.00%
搔      U+06414              1        0.00%
搦      U+06426              1        0.00%
摈      U+06448              1        0.00%
摘      U+06458              1        0.00%
摩      U+06469              1        0.00%
撩      U+064A9              1        0.00%
撮      U+064AE              1        0.00%
擪      U+064EA              1        0.00%
斛      U+0659B              1        0.00%
斜      U+0659C              1        0.00%
斥      U+065A5              1        0.00%
斯      U+065AF              1        0.00%
旁      U+065C1              1        0.00%
旅      U+065C5              1        0.00%
旗      U+065D7              1        0.00%
旬      U+065EC              1        0.00%
旱      U+065F1              1        0.00%
旷      U+065F7              1        0.00%
昂      U+06602              1        0.00%
昨      U+06628              1        0.00%
昭      U+0662D              1        0.00%
晏      U+0664F              1        0.00%
暗      U+06697              1        0.00%
暮      U+066AE              1        0.00%
暴      U+066B4              1        0.00%
替      U+066FF              1        0.00%
期      U+0671F              1        0.00%
朦      U+06726              1        0.00%
朴      U+06734              1        0.00%
杞      U+0675E              1        0.00%
束      U+0675F              1        0.00%
杼      U+0677C              1        0.00%
板      U+0677F              1        0.00%
析      U+06790              1        0.00%
枨      U+067A8              1        0.00%
枰      U+067B0              1        0.00%
架      U+067B6              1        0.00%
染      U+067D3              1        0.00%
查      U+067E5              1        0.00%
柬      U+067EC              1        0.00%
栀      U+06800              1        0.00%
样      U+06837              1        0.00%
栽      U+0683D              1        0.00%
桓      U+06853              1        0.00%
桔      U+06854              1        0.00%
桦      U+06866              1        0.00%
桩      U+06869              1        0.00%
梓      U+06893              1        0.00%
梢      U+068A2              1        0.00%
梳      U+068B3              1        0.00%
棂      U+068C2              1        0.00%
楚      U+0695A              1        0.00%
楞      U+0695E              1        0.00%
楮      U+0696E              1        0.00%
楷      U+06977              1        0.00%
楼      U+0697C              1        0.00%
榭      U+069AD              1        0.00%
槛      U+069DB              1        0.00%
樊      U+06A0A              1        0.00%
樗      U+06A17              1        0.00%
橙      U+06A59              1        0.00%
橹      U+06A79              1        0.00%
檀      U+06A80              1        0.00%
檐      U+06A90              1        0.00%
欣      U+06B23              1        0.00%
欧      U+06B27              1        0.00%
款      U+06B3E              1        0.00%
歹      U+06B79              1        0.00%
残      U+06B8B              1        0.00%
殿      U+06BBF              1        0.00%
毁      U+06BC1              1        0.00%
毒      U+06BD2              1        0.00%
比      U+06BD4              1        0.00%
毳      U+06BF3              1        0.00%
汁      U+06C41              1        0.00%
沃      U+06C83              1        0.00%
沌      U+06C8C              1        0.00%
沟      U+06C9F              1        0.00%
泄      U+06CC4              1        0.00%
泛      U+06CDB              1        0.00%
泥      U+06CE5              1        0.00%
泽      U+06CFD              1        0.00%
洄      U+06D04              1        0.00%
浆      U+06D46              1        0.00%
测      U+06D4B              1        0.00%
浍      U+06D4D              1        0.00%
浑      U+06D51              1        0.00%
浓      U+06D53              1        0.00%
浙      U+06D59              1        0.00%
浪      U+06D6A              1        0.00%
涝      U+06D9D              1        0.00%
涣      U+06DA3              1        0.00%
涤      U+06DA4              1        0.00%
涧      U+06DA7              1        0.00%
液      U+06DB2              1        0.00%
涵      U+06DB5              1        0.00%
淋      U+06DCB              1        0.00%
渐      U+06E10              1        0.00%
渣      U+06E23              1        0.00%
渭      U+06E2D              1        0.00%
溽      U+06EBD              1        0.00%
滕      U+06ED5              1        0.00%
滞      U+06EDE              1        0.00%
滟      U+06EDF              1        0.00%
滥      U+06EE5              1        0.00%
漓      U+06F13              1        0.00%
潆      U+06F46              1        0.00%
潋      U+06F4B              1        0.00%
灰      U+07070              1        0.00%
灾      U+0707E              1        0.00%
炎      U+0708E              1        0.00%
炙      U+07099              1        0.00%
烛      U+070DB              1        0.00%
烧      U+070E7              1        0.00%
烹      U+070F9              1        0.00%
煮      U+0716E              1        0.00%
熊      U+0718A              1        0.00%
熙      U+07199              1        0.00%
熟      U+0719F              1        0.00%
燠      U+071E0              1        0.00%
燹      U+071F9              1        0.00%
爵      U+07235              1        0.00%
牙      U+07259              1        0.00%
牧      U+07267              1        0.00%
牯      U+0726F              1        0.00%
狂      U+072C2              1        0.00%
狄      U+072C4              1        0.00%
狗      U+072D7              1        0.00%
狠      U+072E0              1        0.00%
狼      U+072FC              1        0.00%
猎      U+0730E              1        0.00%
猛      U+0731B              1        0.00%
猪      U+0732A              1        0.00%
猷      U+07337              1        0.00%
猾      U+0733E              1        0.00%
猿      U+0733F              1        0.00%
玑      U+07391              1        0.00%
玠      U+073A0              1        0.00%
玫      U+073AB              1        0.00%
环      U+073AF              1        0.00%
珍      U+073CD              1        0.00%
珞      U+073DE              1        0.00%
班      U+073ED              1        0.00%
球      U+07403              1        0.00%
琳      U+07433              1        0.00%
琵      U+07435              1        0.00%
琶      U+07436              1        0.00%
瑞      U+0745E              1        0.00%
瑰      U+07470              1        0.00%
瑶      U+07476              1        0.00%
璎      U+0748E              1        0.00%
璞      U+0749E              1        0.00%
瓜      U+074DC              1        0.00%
瓣      U+074E3              1        0.00%
瓦      U+074E6              1        0.00%
番      U+0756A              1        0.00%
疫      U+075AB              1        0.00%
疮      U+075AE              1        0.00%
疾      U+075BE              1        0.00%
痍      U+075CD              1        0.00%
痕      U+075D5              1        0.00%
瘟      U+0761F              1        0.00%
癯      U+0766F              1        0.00%
皇      U+07687              1        0.00%
皎      U+0768E              1        0.00%
盐      U+076D0              1        0.00%
监      U+076D1              1        0.00%
盒      U+076D2              1        0.00%
眠      U+07720              1        0.00%
眷      U+07737              1        0.00%
着      U+07740              1        0.00%
瞎      U+0778E              1        0.00%
瞻      U+077BB              1        0.00%
矜      U+077DC              1        0.00%
矢      U+077E2              1        0.00%
矧      U+077E7              1        0.00%
砌      U+0780C              1        0.00%
砖      U+07816              1        0.00%
磬      U+078EC              1        0.00%
示      U+0793A              1        0.00%
礼      U+0793C              1        0.00%
祠      U+07960              1        0.00%
祢      U+07962              1        0.00%
祥      U+07965              1        0.00%
禁      U+07981              1        0.00%
秃      U+079C3              1        0.00%
秘      U+079D8              1        0.00%
租      U+079DF              1        0.00%
稚      U+07A1A              1        0.00%
稳      U+07A33              1        0.00%
穆      U+07A46              1        0.00%
窑      U+07A91              1        0.00%
窘      U+07A98              1        0.00%
竞      U+07ADE              1        0.00%
竿      U+07AFF              1        0.00%
笃      U+07B03              1        0.00%
笙      U+07B19              1        0.00%
笛      U+07B1B              1        0.00%
笨      U+07B28              1        0.00%
筒      U+07B52              1        0.00%
筠      U+07B60              1        0.00%
筱      U+07B71              1        0.00%
