Char   Codepoint     Frequency   Percentage
粘      U+07C98            359        0.00%
弭      U+05F2D            358        0.00%
憫      U+061AB            358        0.00%
瀲      U+07032            358        0.00%
秪      U+079EA            358        0.00%
芷      U+082B7            358        0.00%
惺      U+060FA            357        0.00%
嗅      U+055C5            356        0.00%
徉      U+05F89            356        0.00%
糞      U+07CDE            356        0.00%
罄      U+07F44            356        0.00%
标      U+06807            355        0.00%
朧      U+06727            353        0.00%
沌      U+06C8C            353        0.00%
踟      U+08E1F            353        0.00%
迪      U+08FEA            353        0.00%
鐺      U+0943A            353        0.00%
壚      U+058DA            352        0.00%
旭      U+065ED            352        0.00%
豕      U+08C55            352        0.00%
銓      U+09293            352        0.00%
饗      U+09957            352        0.00%
冽      U+051BD            351        0.00%
垠      U+057A0            351        0.00%
廿      U+05EFF            351        0.00%
糊      U+07CCA            351        0.00%
鵰      U+09D70            351        0.00%
糠      U+07CE0            350        0.00%
崦      U+05D26            349        0.00%
浯      U+06D6F            349        0.00%
睢      U+07762            349        0.00%
膳      U+081B3            349        0.00%
轄      U+08F44            349        0.00%
愔      U+06114            348        0.00%
潸      U+06F78            348        0.00%
濆      U+06FC6            348        0.00%
縉      U+07E09            348        0.00%
賽      U+08CFD            348        0.00%
距      U+08DDD            348        0.00%
孥      U+05B65            347        0.00%
岌      U+05C8C            347        0.00%
旻      U+065FB            347        0.00%
拚      U+062DA            346        0.00%
秣      U+079E3            346        0.00%
諤      U+08AE4            346        0.00%
槽      U+069FD            345        0.00%
羡      U+07FA1            345        0.00%
誡      U+08AA1            345        0.00%
遒      U+09052            345        0.00%
駡      U+099E1            345        0.00%
溉      U+06E89            344        0.00%
潄      U+06F44            344        0.00%
旂      U+065C2            343        0.00%
玻      U+073BB            343        0.00%
劃      U+05283            342        0.00%
汞      U+06C5E            342        0.00%
薔      U+08594            342        0.00%
呻      U+0547B            341        0.00%
攸      U+06538            341        0.00%
碾      U+078BE            341        0.00%
訶      U+08A36            341        0.00%
謔      U+08B14            340        0.00%
岧      U+05CA7            339        0.00%
踈      U+08E08            338        0.00%
沱      U+06CB1            337        0.00%
狸      U+072F8            337        0.00%
菽      U+083FD            337        0.00%
坰      U+05770            336        0.00%
廚      U+05EDA            336        0.00%
惰      U+060F0            336        0.00%
楠      U+06960            335        0.00%
煨      U+07168            335        0.00%
穫      U+07A6B            335        0.00%
戡      U+06221            334        0.00%
梟      U+0689F            334        0.00%
歆      U+06B46            334        0.00%
榔      U+06994            333        0.00%
瓣      U+074E3            333        0.00%
畜      U+0755C            333        0.00%
羔      U+07F94            333        0.00%
丐      U+04E10            332        0.00%
嵌      U+05D4C            332        0.00%
戛      U+0621B            332        0.00%
沓      U+06C93            332        0.00%
渝      U+06E1D            332        0.00%
誣      U+08AA3            332        0.00%
鏁      U+093C1            332        0.00%
卞      U+0535E            331        0.00%
碣      U+078A3            331        0.00%
脉      U+08109            331        0.00%
嵎      U+05D4E            330        0.00%
桴      U+06874            330        0.00%
櫪      U+06AEA            330        0.00%
菌      U+083CC            330        0.00%
闉      U+095C9            330        0.00%
顥      U+09865            330        0.00%
颻      U+098BB            330        0.00%
撒      U+06492            329        0.00%
燠      U+071E0            329        0.00%
甍      U+0750D            329        0.00%
疵      U+075B5            329        0.00%
肴      U+080B4            329        0.00%
蟋      U+087CB            329        0.00%
随      U+0968F            329        0.00%
縑      U+07E11            328        0.00%
橙      U+06A59            327        0.00%
紉      U+07D09            327        0.00%
藪      U+085EA            327        0.00%
蜿      U+0873F            327        0.00%
蟀      U+087C0            327        0.00%
措      U+063AA            326        0.00%
泪      U+06CEA            326        0.00%
熾      U+071BE            326        0.00%
荼      U+0837C            326        0.00%
瘠      U+07620            325        0.00%
盥      U+076E5            325        0.00%
該      U+08A72            325        0.00%
躕      U+08E95            325        0.00%
逈      U+09008            325        0.00%
擴      U+064F4            324        0.00%
查      U+067E5            324        0.00%
磷      U+078F7            324        0.00%
籙      U+07C59            324        0.00%
紵      U+07D35            324        0.00%
茁      U+08301            324        0.00%
荇      U+08347            324        0.00%
蹔      U+08E54            324        0.00%
飫      U+098EB            324        0.00%
售      U+0552E            323        0.00%
猩      U+07329            323        0.00%
璫      U+074AB            322        0.00%
糜      U+07CDC            322        0.00%
紺      U+07D3A            322        0.00%
芊      U+0828A            322        0.00%
徇      U+05F87            321        0.00%
摯      U+0646F            321        0.00%
殃      U+06B83            321        0.00%
殻      U+06BBB            321        0.00%
菡      U+083E1            321        0.00%
彬      U+05F6C            320        0.00%
氓      U+06C13            320        0.00%
皤      U+076A4            320        0.00%
吊      U+0540A            319        0.00%
廻      U+05EFB            319        0.00%
矮      U+077EE            319        0.00%
篠      U+07BE0            319        0.00%
耄      U+08004            319        0.00%
輙      U+08F19            319        0.00%
嶮      U+05DAE            318        0.00%
穡      U+07A61            318        0.00%
岱      U+05CB1            317        0.00%
筌      U+07B4C            317        0.00%
鼈      U+09F08            317        0.00%
滁      U+06EC1            316        0.00%
礴      U+07934            316        0.00%
魅      U+09B45            316        0.00%
竽      U+07AFD            315        0.00%
簧      U+07C27            315        0.00%
赭      U+08D6D            315        0.00%
刈      U+05208            314        0.00%
幔      U+05E54            314        0.00%
褚      U+0891A            314        0.00%
惚      U+060DA            313        0.00%
渙      U+06E19            313        0.00%
黜      U+09EDC            313        0.00%
槩      U+069E9            312        0.00%
揆      U+063C6            311        0.00%
犂      U+07282            311        0.00%
罹      U+07F79            311        0.00%
仝      U+04EDD            310        0.00%
吝      U+0541D            310        0.00%
娃      U+05A03            310        0.00%
猴      U+07334            310        0.00%
翊      U+07FCA            310        0.00%
蝗      U+08757            310        0.00%
闋      U+095CB            310        0.00%
飜      U+098DC            310        0.00%
驀      U+09A40            310        0.00%
鮫      U+09BAB            310        0.00%
琰      U+07430            309        0.00%
甄      U+07504            309        0.00%
窣      U+07AA3            309        0.00%
箸      U+07BB8            309        0.00%
薺      U+085BA            309        0.00%
貳      U+08CB3            309        0.00%
孩      U+05B69            308        0.00%
洩      U+06D29            308        0.00%
萏      U+0840F            308        0.00%
蟆      U+087C6            308        0.00%
酤      U+09164            308        0.00%
燥      U+071E5            307        0.00%
匏      U+0530F            306        0.00%
塍      U+0584D            306        0.00%
徜      U+05F9C            306        0.00%
瀹      U+07039            306        0.00%
矚      U+077DA            306        0.00%
緑      U+07DD1            306        0.00%
覷      U+089B7            306        0.00%
駛      U+099DB            306        0.00%
鉅      U+09245            305        0.00%
雹      U+096F9            305        0.00%
冗      U+05197            304        0.00%
綆      U+07D86            304        0.00%
弈      U+05F08            303        0.00%
搴      U+06434            303        0.00%
煜      U+0715C            303        0.00%
獅      U+07345            303        0.00%
薖      U+08596            303        0.00%
輈      U+08F08            303        0.00%
喙      U+05599            302        0.00%
妹      U+059B9            302        0.00%
戮      U+0622E            302        0.00%
暾      U+066BE            302        0.00%
璋      U+0748B            302        0.00%
蜍      U+0870D            302        0.00%
孽      U+05B7D            301        0.00%
憾      U+061BE            301        0.00%
昴      U+06634            301        0.00%
楼      U+0697C            301        0.00%
玷      U+073B7            301        0.00%
頁      U+09801            301        0.00%
攄      U+06504            300        0.00%
犖      U+07296            300        0.00%
櫛      U+06ADB            299        0.00%
裨      U+088E8            299        0.00%
髦      U+09AE6            299        0.00%
僑      U+050D1            298        0.00%
硬      U+0786C            298        0.00%
鴒      U+09D12            298        0.00%
婁      U+05A41            297        0.00%
恁      U+06041            297        0.00%
晡      U+06661            297        0.00%
騏      U+09A0F            297        0.00%
鷲      U+09DF2            297        0.00%
孕      U+05B55            296        0.00%
搏      U+0640F            296        0.00%
笈      U+07B08            296        0.00%
蚓      U+08693            296        0.00%
咀      U+05480            295        0.00%
堰      U+05830            295        0.00%
描      U+063CF            295        0.00%
斝      U+0659D            295        0.00%
毿      U+06BFF            295        0.00%
浥      U+06D65            295        0.00%
篝      U+07BDD            295        0.00%
聿      U+0807F            295        0.00%
腕      U+08155            295        0.00%
葆      U+08446            295        0.00%
虐      U+08650            295        0.00%
鋏      U+092CF            295        0.00%
涔      U+06D94            294        0.00%
狡      U+072E1            294        0.00%
癘      U+07658            294        0.00%
諶      U+08AF6            294        0.00%
鐩      U+09429            294        0.00%
姝      U+059DD            293        0.00%
孜      U+05B5C            293        0.00%
畬      U+0756C            293        0.00%
遘      U+09058            293        0.00%
佑      U+04F51            292        0.00%
昶      U+06636            292        0.00%
宬      U+05BAC            291        0.00%
扆      U+06246            291        0.00%
掘      U+06398            291        0.00%
楷      U+06977            291        0.00%
饕      U+09955            291        0.00%
鼕      U+09F15            291        0.00%
坳      U+05773            290        0.00%
烝      U+070DD            290        0.00%
羃      U+07F83            290        0.00%
諺      U+08AFA            290        0.00%
闐      U+095D0            290        0.00%
黼      U+09EFC            290        0.00%
昉      U+06609            289        0.00%
睫      U+0776B            289        0.00%
簸      U+07C38            289        0.00%
鑱      U+09471            289        0.00%
奄      U+05944            288        0.00%
紜      U+07D1C            288        0.00%
繹      U+07E79            288        0.00%
誨      U+08AA8            288        0.00%
陬      U+0966C            288        0.00%
隳      U+096B3            288        0.00%
洙      U+06D19            287        0.00%
球      U+07403            287        0.00%
舶      U+08236            287        0.00%
苓      U+082D3            287        0.00%
酊      U+0914A            287        0.00%
酩      U+09169            287        0.00%
酪      U+0916A            287        0.00%
騖      U+09A16            287        0.00%
麤      U+09EA4            287        0.00%
刷      U+05237            286        0.00%
搗      U+06417            286        0.00%
甯      U+0752F            286        0.00%
佺      U+04F7A            285        0.00%
址      U+05740            285        0.00%
罰      U+07F70            285        0.00%
濬      U+06FEC            284        0.00%
絆      U+07D46            284        0.00%
綰      U+07DB0            284        0.00%
萎      U+0840E            284        0.00%
蒂      U+08482            284        0.00%
薌      U+0858C            284        0.00%
曈      U+066C8            283        0.00%
綢      U+07DA2            283        0.00%
刁      U+05201            282        0.00%
勺      U+052FA            282        0.00%
塹      U+05879            282        0.00%
懦      U+061E6            282        0.00%
朦      U+06726            282        0.00%
欵      U+06B35            282        0.00%
碗      U+07897            282        0.00%
確      U+078BA            282        0.00%
緱      U+07DF1            282        0.00%
轓      U+08F53            282        0.00%
瀣      U+07023            281        0.00%
爻      U+0723B            281        0.00%
畎      U+0754E            281        0.00%
羆      U+07F86            281        0.00%
菁      U+083C1            281        0.00%
蹴      U+08E74            281        0.00%
霾      U+0973E            281        0.00%
亙      U+04E99            280        0.00%
洄      U+06D04            280        0.00%
簑      U+07C11            280        0.00%
觚      U+089DA            280        0.00%
跛      U+08DDB            280        0.00%
遏      U+0904F            280        0.00%
顱      U+09871            280        0.00%
餅      U+09905            280        0.00%
湓      U+06E53            279        0.00%
邐      U+09090            279        0.00%
虢      U+08662            278        0.00%
丕      U+04E15            277        0.00%
焙      U+07119            277        0.00%
筑      U+07B51            277        0.00%
蘸      U+08638            277        0.00%
貓      U+08C93            277        0.00%
靴      U+09774            277        0.00%
怳      U+06033            276        0.00%
泫      U+06CEB            276        0.00%
薊      U+0858A            276        0.00%
詐      U+08A50            276        0.00%
韭      U+097ED            276        0.00%
企      U+04F01            275        0.00%
侮      U+04FAE            275        0.00%
朮      U+0672E            275        0.00%
栢      U+06822            275        0.00%
祉      U+07949            275        0.00%
禋      U+0798B            275        0.00%
縻      U+07E3B            275        0.00%
繒      U+07E52            275        0.00%
迓      U+08FD3            275        0.00%
喘      U+05598            274        0.00%
崗      U+05D17            274        0.00%
嶔      U+05D94            274        0.00%
讌      U+08B8C            274        0.00%
頎      U+0980E            274        0.00%
嗷      U+055F7            272        0.00%
嫵      U+05AF5            272        0.00%
暨      U+066A8            271        0.00%
楞      U+0695E            271        0.00%
榦      U+069A6            271        0.00%
羯      U+07FAF            271        0.00%
苧      U+082E7            271        0.00%
豸      U+08C78            271        0.00%
醾      U+091BE            271        0.00%
齧      U+09F67            271        0.00%
刳      U+05233            270        0.00%
柁      U+067C1            270        0.00%
歳      U+06B73            270        0.00%
箠      U+07BA0            270        0.00%
蜒      U+08712            270        0.00%
詵      U+08A75            270        0.00%
佃      U+04F43            269        0.00%
嶢      U+05DA2            269        0.00%
琪      U+0742A            269        0.00%
僉      U+050C9            268        0.00%
嘈      U+05608            268        0.00%
姥      U+059E5            268        0.00%
摸      U+06478            268        0.00%
盪      U+076EA            268        0.00%
諦      U+08AE6            268        0.00%
剔      U+05254            267        0.00%
壟      U+058DF            267        0.00%
崆      U+05D06            267        0.00%
懇      U+061C7            267        0.00%
昱      U+06631            267        0.00%
珉      U+073C9            267        0.00%
腮      U+0816E            267        0.00%
轤      U+08F64            267        0.00%
鋩      U+092E9            267        0.00%
柚      U+067DA            266        0.00%
糾      U+07CFE            266        0.00%
蓀      U+084C0            266        0.00%
嶙      U+05D99            265        0.00%
鍼      U+0937C            265        0.00%
垓      U+05793            264        0.00%
戾      U+0623E            264        0.00%
涌      U+06D8C            264        0.00%
耗      U+08017            264        0.00%
蔌      U+0850C            264        0.00%
槌      U+069CC            263        0.00%
產      U+07522            263        0.00%
筐      U+07B50            263        0.00%
蒨      U+084A8            263        0.00%
鎔      U+09394            263        0.00%
鹵      U+09E75            263        0.00%
獰      U+07370            262        0.00%
綦      U+07DA6            262        0.00%
蜚      U+0871A            262        0.00%
靚      U+0975A            262        0.00%
鷃      U+09DC3            262        0.00%
卵      U+05375            261        0.00%
腋      U+0814B            261        0.00%
諄      U+08AC4            261        0.00%
迭      U+08FED            261        0.00%
崧      U+05D27            260        0.00%
湔      U+06E54            260        0.00%
臻      U+081FB            260        0.00%
諛      U+08ADB            260        0.00%
跪      U+08DEA            260        0.00%
鯤      U+09BE4            260        0.00%
溥      U+06EA5            259        0.00%
欷      U+06B37            258        0.00%
姻      U+059FB            257        0.00%
撓      U+06493            257        0.00%
爇      U+07207            257        0.00%
璵      U+074B5            257        0.00%
蘗      U+08617            257        0.00%
覊      U+0898A            257        0.00%
誘      U+08A98            257        0.00%
頡      U+09821            257        0.00%
攫      U+0652B            256        0.00%
綏      U+07D8F            256        0.00%
羮      U+07FAE            256        0.00%
腑      U+08151            256        0.00%
髏      U+09ACF            256        0.00%
咿      U+054BF            255        0.00%
摛      U+0645B            255        0.00%
摰      U+06470            255        0.00%
磚      U+078DA            255        0.00%
縶      U+07E36            255        0.00%
蔗      U+08517            255        0.00%
醿      U+091BF            255        0.00%
亢      U+04EA2            254        0.00%
凛      U+051DB            254        0.00%
嚬      U+056AC            254        0.00%
慍      U+0614D            254        0.00%
歿      U+06B7F            254        0.00%
璇      U+07487            254        0.00%
邉      U+09089            254        0.00%
呀      U+05440            253        0.00%
斕      U+06595            253        0.00%
櫟      U+06ADF            253        0.00%
牌      U+0724C            253        0.00%
畹      U+07579            253        0.00%
瞑      U+07791            253        0.00%
篘      U+07BD8            253        0.00%
醮      U+091AE            253        0.00%
饞      U+0995E            253        0.00%
华      U+0534E            252        0.00%
柿      U+067FF            252        0.00%
螻      U+087BB            252        0.00%
豬      U+08C6C            252        0.00%
輞      U+08F1E            252        0.00%
隰      U+096B0            252        0.00%
鞦      U+097A6            252        0.00%
旐      U+065D0            251        0.00%
枳      U+067B3            251        0.00%
睇      U+07747            251        0.00%
襯      U+0896F            251        0.00%
蹬      U+08E6C            251        0.00%
郛      U+090DB            251        0.00%
鞠      U+097A0            251        0.00%
駘      U+099D8            251        0.00%
仆      U+04EC6            250        0.00%
劈      U+05288            250        0.00%
噬      U+0566C            250        0.00%
姊      U+059CA            250        0.00%
柬      U+067EC            250        0.00%
咍      U+0548D            249        0.00%
嬪      U+05B2A            249        0.00%
崛      U+05D1B            249        0.00%
帚      U+05E1A            249        0.00%
批      U+06279            249        0.00%
熠      U+071A0            249        0.00%
籥      U+07C65            249        0.00%
罌      U+07F4C            249        0.00%
陲      U+09672            249        0.00%
濩      U+06FE9            248        0.00%
蜺      U+0873A            248        0.00%
鐙      U+09419            248        0.00%
頽      U+0983D            248        0.00%
乡      U+04E61            247        0.00%
氤      U+06C24            247        0.00%
艘      U+08258            247        0.00%
軿      U+08EFF            247        0.00%
顒      U+09852            247        0.00%
鸛      U+09E1B            247        0.00%
囿      U+056FF            246        0.00%
怖      U+06016            246        0.00%
憧      U+061A7            246        0.00%
樾      U+06A3E            246        0.00%
瘳      U+07633            246        0.00%
鑣      U+09463            246        0.00%
肚      U+0809A            245        0.00%
廡      U+05EE1            244        0.00%
没      U+06CA1            244        0.00%
濂      U+06FC2            244        0.00%
瀘      U+07018            244        0.00%
珥      U+073E5            244        0.00%
秔      U+079D4            244        0.00%
蓽      U+084FD            244        0.00%
薑      U+08591            244        0.00%
叛      U+053DB            243        0.00%
抉      U+06289            243        0.00%
聆      U+08046            243        0.00%
惇      U+060C7            242        0.00%
攙      U+06519            242        0.00%
棊      U+068CA            242        0.00%
殖      U+06B96            242        0.00%
玳      U+073B3            242        0.00%
齪      U+09F6A            242        0.00%
璀      U+07480            241        0.00%
蓍      U+084CD            241        0.00%
蔔      U+08514            241        0.00%
蚩      U+086A9            241        0.00%
銍      U+0928D            241        0.00%
晃      U+06643            240        0.00%
沄      U+06C84            240        0.00%
爱      U+07231            240        0.00%
痾      U+075FE            240        0.00%
蜩      U+08729            240        0.00%
彙      U+05F59            239        0.00%
惘      U+060D8            239        0.00%
溧      U+06EA7            239        0.00%
粼      U+07CBC            239        0.00%
鷟      U+09DDF            239        0.00%
峋      U+05CCB            238        0.00%
櫺      U+06AFA            238        0.00%
碓      U+07893            238        0.00%
絺      U+07D7A            238        0.00%
肓      U+08093            238        0.00%
虺      U+0867A            238        0.00%
俚      U+04FDA            237        0.00%
淘      U+06DD8            237        0.00%
磔      U+078D4            237        0.00%
竝      U+07ADD            237        0.00%
誑      U+08A91            237        0.00%
逵      U+09035            237        0.00%
釘      U+091D8            237        0.00%
匕      U+05315            236        0.00%
哥      U+054E5            236        0.00%
懲      U+061F2            236        0.00%
潰      U+06F70            236        0.00%
煤      U+07164            236        0.00%
皴      U+076B4            236        0.00%
臍      U+081CD            236        0.00%
莢      U+083A2            236        0.00%
喟      U+0559F            235        0.00%
姮      U+059EE            235        0.00%
媼      U+05ABC            235        0.00%
核      U+06838            235        0.00%
潞      U+06F5E            235        0.00%
瘁      U+07601            235        0.00%
餒      U+09912            235        0.00%
魴      U+09B74            235        0.00%
嘔      U+05614            234        0.00%
娉      U+05A09            234        0.00%
笻      U+07B3B            234        0.00%
拯      U+062EF            233        0.00%
泬      U+06CEC            233        0.00%
鏃      U+093C3            233        0.00%
鬻      U+09B3B            233        0.00%
兕      U+05155            232        0.00%
劾      U+052BE            232        0.00%
弛      U+05F1B            232        0.00%
狙      U+072D9            232        0.00%
猱      U+07331            232        0.00%
瞎      U+0778E            232        0.00%
籩      U+07C69            232        0.00%
繽      U+07E7D            232        0.00%
纈      U+07E88            232        0.00%
蔕      U+08515            232        0.00%
辞      U+08F9E            232        0.00%
鍤      U+09364            232        0.00%
叶      U+053F6            231        0.00%
搘      U+06418            231        0.00%
毳      U+06BF3            231        0.00%
澌      U+06F8C            231        0.00%
璠      U+074A0            231        0.00%
韆      U+097C6            231        0.00%
啖      U+05556            230        0.00%
癢      U+07662            230        0.00%
矍      U+077CD            230        0.00%
脣      U+08123            230        0.00%
韞      U+097DE            230        0.00%
煒      U+07152            229        0.00%
珝      U+073DD            229        0.00%
緗      U+07DD7            229        0.00%
贖      U+08D16            229        0.00%
跌      U+08DCC            229        0.00%
髑      U+09AD1            229        0.00%
亶      U+04EB6            228        0.00%
槊      U+069CA            228        0.00%
蓿      U+084FF            228        0.00%
酡      U+09161            228        0.00%
澧      U+06FA7            227        0.00%
罩      U+07F69            227        0.00%
苜      U+082DC            227        0.00%
蠢      U+08822            227        0.00%
驩      U+09A69            227        0.00%
咬      U+054AC            226        0.00%
嫣      U+05AE3            226        0.00%
殫      U+06BAB            226        0.00%
瑯      U+0746F            226        0.00%
耦      U+08026            226        0.00%
闖      U+095D6            226        0.00%
嚥      U+056A5            225        0.00%
壻      U+058FB            225        0.00%
竚      U+07ADA            225        0.00%
綉      U+07D89            225        0.00%
輅      U+08F05            225        0.00%
醯      U+091AF            225        0.00%
嬴      U+05B34            224        0.00%
琥      U+07425            224        0.00%
絢      U+07D62            224        0.00%
芟      U+0829F            224        0.00%
屍      U+05C4D            223        0.00%
撾      U+064BE            223        0.00%
暎      U+0668E            223        0.00%
欻      U+06B3B            223        0.00%
牓      U+07253            223        0.00%
糴      U+07CF4            223        0.00%
紓      U+07D13            223        0.00%
緝      U+07DDD            223        0.00%
腳      U+08173            223        0.00%
訥      U+08A25            223        0.00%
貲      U+08CB2            223        0.00%
迨      U+08FE8            223        0.00%
挫      U+0632B            222        0.00%
搆      U+06406            222        0.00%
湜      U+06E5C            222        0.00%
舠      U+08220            222        0.00%
貍      U+08C8D            222        0.00%
贄      U+08D04            222        0.00%
鏞      U+093DE            222        0.00%
兇      U+05147            221        0.00%
册      U+0518C            221        0.00%
嫦      U+05AE6            221        0.00%
淩      U+06DE9            221        0.00%
犧      U+072A7            221        0.00%
邠      U+090A0            221        0.00%
黽      U+09EFD            221        0.00%
悞      U+0609E            220        0.00%
訂      U+08A02            220        0.00%
韉      U+097C9            220        0.00%
鶉      U+09D89            220        0.00%
孃      U+05B43            219        0.00%
淼      U+06DFC            219        0.00%
祓      U+07953            219        0.00%
祟      U+0795F            219        0.00%
蓂      U+084C2            219        0.00%
釂      U+091C2            219        0.00%
飣      U+098E3            219        0.00%
埴      U+057F4            218        0.00%
缶      U+07F36            218        0.00%
蝨      U+08768            218        0.00%
嚮      U+056AE            217        0.00%
幙      U+05E59            217        0.00%
璽      U+074BD            217        0.00%
盱      U+076F1            217        0.00%
睥      U+07765            217        0.00%
菘      U+083D8            217        0.00%
躑      U+08E91            217        0.00%
鐫      U+0942B            217        0.00%
鵩      U+09D69            217        0.00%
佗      U+04F57            216        0.00%
崒      U+05D12            216        0.00%
旛      U+065DB            216        0.00%
瑜      U+0745C            216        0.00%
眄      U+07704            216        0.00%
祛      U+0795B            216        0.00%
綾      U+07DBE            216        0.00%
緜      U+07DDC            216        0.00%
蹭      U+08E6D            216        0.00%
吴      U+05434            215        0.00%
塤      U+05864            215        0.00%
壖      U+058D6            215        0.00%
揺      U+063FA            215        0.00%
歔      U+06B54            215        0.00%
珀      U+073C0            215        0.00%
窅      U+07A85            215        0.00%
颭      U+098AD            215        0.00%
毘      U+06BD8            214        0.00%
湋      U+06E4B            214        0.00%
烱      U+070F1            214        0.00%
煦      U+07166            214        0.00%
聃      U+08043            214        0.00%
裛      U+088DB            214        0.00%
髀      U+09AC0            214        0.00%
勵      U+052F5            213        0.00%
陞      U+0965E            213        0.00%
匈      U+05308            212        0.00%
瓌      U+074CC            212        0.00%
穽      U+07A7D            212        0.00%
顇      U+09847            212        0.00%
颸      U+098B8            212        0.00%
哂      U+054C2            211        0.00%
堠      U+05820            211        0.00%
恆      U+06046            211        0.00%
笞      U+07B1E            211        0.00%
阳      U+09633            211        0.00%
巇      U+05DC7            210        0.00%
斡      U+065A1            210        0.00%
晷      U+06677            210        0.00%
枿      U+067BF            210        0.00%
殽      U+06BBD            210        0.00%
汶      U+06C76            210        0.00%
珙      U+073D9            210        0.00%
綫      U+07DAB            210        0.00%
蛺      U+086FA            210        0.00%
匿      U+0533F            209        0.00%
塋      U+0584B            209        0.00%
屧      U+05C67            209        0.00%
忧      U+05FE7            209        0.00%
洮      U+06D2E            209        0.00%
熬      U+071AC            209        0.00%
贅      U+08D05            209        0.00%
鐃      U+09403            209        0.00%
霈      U+09708            209        0.00%
壮      U+058EE            208        0.00%
婷      U+05A77            208        0.00%
澣      U+06FA3            208        0.00%
燁      U+071C1            208        0.00%
瘼      U+0763C            208        0.00%
蛤      U+086E4            208        0.00%
豢      U+08C62            208        0.00%
壅      U+058C5            207        0.00%
攣      U+06523            207        0.00%
歊      U+06B4A            207        0.00%
泱      U+06CF1            207        0.00%
猖      U+07316            207        0.00%
瓘      U+074D8            207        0.00%
翃      U+07FC3            207        0.00%
苴      U+082F4            207        0.00%
詮      U+08A6E            207        0.00%
醑      U+09191            207        0.00%
巋      U+05DCB            206        0.00%
瀕      U+07015            206        0.00%
譯      U+08B6F            206        0.00%
銛      U+0929B            206        0.00%
纛      U+07E9B            205        0.00%
舷      U+08237            205        0.00%
艫      U+0826B            205        0.00%
邅      U+09085            205        0.00%
鎚      U+0939A            205        0.00%
韁      U+097C1            205        0.00%
妥      U+059A5            204        0.00%
緋      U+07DCB            204        0.00%
罟      U+07F5F            204        0.00%
节      U+08282            204        0.00%
邙      U+09099            204        0.00%
鯢      U+09BE2            204        0.00%
暌      U+0668C            203        0.00%
琚      U+0741A            203        0.00%
嶷      U+05DB7            202        0.00%
聶      U+08076            202        0.00%
闍      U+095CD            202        0.00%
押      U+062BC            201        0.00%
歘      U+06B58            201        0.00%
皚      U+0769A            201        0.00%
繙      U+07E59            201        0.00%
袈      U+08888            201        0.00%
乂      U+04E42            200        0.00%
劬      U+052AC            200        0.00%
忱      U+05FF1            200        0.00%
滾      U+06EFE            200        0.00%
熨      U+071A8            200        0.00%
畀      U+07540            200        0.00%
痍      U+075CD            200        0.00%
碁      U+07881            200        0.00%
靳      U+09773            200        0.00%
伺      U+04F3A            199        0.00%
剗      U+05257            199        0.00%
嫗      U+05AD7            199        0.00%
桮      U+0686E            199        0.00%
泐      U+06CD0            199        0.00%
淇      U+06DC7            199        0.00%
癭      U+0766D            199        0.00%
芡      U+082A1            199        0.00%
薝      U+0859D            199        0.00%
虱      U+08671            199        0.00%
裟      U+088DF            199        0.00%
豳      U+08C73            199        0.00%
蹶      U+08E76            199        0.00%
酢      U+09162            199        0.00%
顦      U+09866            199        0.00%
鶒      U+09D92            199        0.00%
丱      U+04E31            198        0.00%
嘻      U+0563B            198        0.00%
噤      U+05664            198        0.00%
媧      U+05AA7            198        0.00%
濮      U+06FEE            198        0.00%
珣      U+073E3            198        0.00%
皪      U+076AA            198        0.00%
墊      U+0588A            197        0.00%
慾      U+0617E            197        0.00%
揄      U+063C4            197        0.00%
揣      U+063E3            197        0.00%
礎      U+0790E            197        0.00%
緡      U+07DE1            197        0.00%
鸂      U+09E02            197        0.00%
国      U+056FD            196        0.00%
姹      U+059F9            196        0.00%
悰      U+060B0            196        0.00%
歉      U+06B49            196        0.00%
狩      U+072E9            196        0.00%
禄      U+07984            196        0.00%
禰      U+079B0            196        0.00%
禳      U+079B3            196        0.00%
繄      U+07E44            196        0.00%
繳      U+07E73            196        0.00%
螟      U+0879F            196        0.00%
跬      U+08DEC            196        0.00%
黿      U+09EFF            196        0.00%
倖      U+05016            195        0.00%
惶      U+060F6            195        0.00%
憇      U+06187            195        0.00%
湮      U+06E6E            195        0.00%
瀧      U+07027            195        0.00%
磻      U+078FB            195        0.00%
荄      U+08344            195        0.00%
衒      U+08852            195        0.00%
偪      U+0506A            194        0.00%
惕      U+060D5            194        0.00%
榕      U+06995            194        0.00%
燔      U+071D4            194        0.00%
狖      U+072D6            194        0.00%
摻      U+0647B            193        0.00%
曄      U+066C4            193        0.00%
泌      U+06CCC            193        0.00%
渦      U+06E26            193        0.00%
脯      U+0812F            193        0.00%
虯      U+0866F            193        0.00%
讐      U+08B90            193        0.00%
齎      U+09F4E            193        0.00%
卸      U+05378            192        0.00%
柝      U+067DD            192        0.00%
薫      U+085AB            192        0.00%
鏖      U+093D6            192        0.00%
飴      U+098F4            192        0.00%
魑      U+09B51            192        0.00%
鴂      U+09D02            192        0.00%
叵      U+053F5            191        0.00%
婿      U+05A7F            191        0.00%
恂      U+06042            191        0.00%
淄      U+06DC4            191        0.00%
溽      U+06EBD            191        0.00%
瀼      U+0703C            191        0.00%
蠙      U+08819            191        0.00%
覃      U+08983            191        0.00%
貅      U+08C85            191        0.00%
斐      U+06590            190        0.00%
洎      U+06D0E            190        0.00%
筮      U+07B6E            190        0.00%
