Char   Codepoint     Frequency   Percentage
橫      U+06A6B          11241        0.04%
鼓      U+09F13          11218        0.04%
父      U+07236          11202        0.04%
縣      U+07E23          11185        0.04%
韵      U+097F5          11185        0.04%
眉      U+07709          11147        0.04%
嘉      U+05609          11142        0.04%
侯      U+04FAF          11125        0.04%
你      U+04F60          11117        0.04%
荒      U+08352          11080        0.04%
舉      U+08209          11063        0.04%
寶      U+05BF6          11035        0.04%
霞      U+0971E          11004        0.04%
放      U+0653E          10994        0.04%
尊      U+05C0A          10963        0.04%
惜      U+060DC          10958        0.04%
齋      U+09F4B          10930        0.04%
任      U+04EFB          10885        0.04%
指      U+06307          10866        0.04%
鳳      U+09CF3          10866        0.04%
閒      U+09592          10844        0.04%
桂      U+06842          10843        0.04%
唱      U+05531          10826        0.04%
祖      U+07956          10820        0.04%
敢      U+06562          10819        0.04%
聊      U+0804A          10802        0.04%
亂      U+04E82          10800        0.04%
素      U+07D20          10765        0.04%
願      U+09858          10746        0.04%
翻      U+07FFB          10720        0.04%
紛      U+07D1B          10709        0.04%
冠      U+051A0          10625        0.04%
軒      U+08ED2          10590        0.04%
妙      U+05999          10578        0.04%
參      U+053C3          10565        0.04%
消      U+06D88          10550        0.04%
牛      U+0725B          10539        0.04%
司      U+053F8          10528        0.04%
梦      U+068A6          10510        0.04%
郊      U+090CA          10499        0.04%
息      U+0606F          10445        0.04%
失      U+05931          10439        0.04%
折      U+06298          10434        0.04%
殿      U+06BBF          10406        0.03%
錢      U+09322          10394        0.03%
台      U+053F0          10387        0.03%
持      U+06301          10369        0.03%
斗      U+06597          10339        0.03%
由      U+07531          10311        0.03%
爭      U+0722D          10298        0.03%
蓬      U+084EC          10276        0.03%
精      U+07CBE          10259        0.03%
肯      U+080AF          10252        0.03%
骨      U+09AA8          10235        0.03%
谷      U+08C37          10196        0.03%
虎      U+0864E          10181        0.03%
为      U+04E3A          10179        0.03%
几      U+051E0          10172        0.03%
齊      U+09F4A          10169        0.03%
土      U+0571F          10165        0.03%
夏      U+0590F          10165        0.03%
偶      U+05076          10151        0.03%
顧      U+09867          10148        0.03%
蘭      U+0862D          10099        0.03%
枕      U+06795          10055        0.03%
貴      U+08CB4          10051        0.03%
见      U+089C1          10026        0.03%
带      U+05E26          10009        0.03%
仁      U+04EC1          10008        0.03%
于      U+04E8E          10005        0.03%
細      U+07D30          10003        0.03%
曹      U+066F9           9997        0.03%
甚      U+0751A           9964        0.03%
岸      U+05CB8           9920        0.03%
黃      U+09EC3           9916        0.03%
琴      U+07434           9909        0.03%
梁      U+06881           9908        0.03%
昏      U+0660F           9893        0.03%
讀      U+08B80           9889        0.03%
遲      U+09072           9872        0.03%
衰      U+08870           9860        0.03%
進      U+09032           9849        0.03%
記      U+08A18           9840        0.03%
尺      U+05C3A           9826        0.03%
飞      U+098DE           9821        0.03%
声      U+058F0           9819        0.03%
隱      U+096B1           9816        0.03%
結      U+07D50           9803        0.03%
廟      U+05EDF           9772        0.03%
东      U+04E1C           9766        0.03%
最      U+06700           9736        0.03%
头      U+05934           9721        0.03%
徒      U+05F92           9708        0.03%
弟      U+05F1F           9691        0.03%
与      U+04E0E           9653        0.03%
建      U+05EFA           9651        0.03%
眠      U+07720           9606        0.03%
根      U+06839           9548        0.03%
壽      U+058FD           9535        0.03%
魂      U+09B42           9497        0.03%
緣      U+07DE3           9458        0.03%
乾      U+04E7E           9451        0.03%
甫      U+0752B           9445        0.03%
短      U+077ED           9429        0.03%
種      U+07A2E           9423        0.03%
漫      U+06F2B           9380        0.03%
程      U+07A0B           9348        0.03%
為      U+070BA           9336        0.03%
啼      U+0557C           9332        0.03%
封      U+05C01           9307        0.03%
錦      U+09326           9291        0.03%
满      U+06EE1           9274        0.03%
羽      U+07FBD           9264        0.03%
莊      U+0838A           9242        0.03%
甘      U+07518           9228        0.03%
嗟      U+055DF           9223        0.03%
迎      U+08FCE           9216        0.03%
菊      U+083CA           9199        0.03%
恐      U+06050           9194        0.03%
洪      U+06D2A           9184        0.03%
管      U+07BA1           9172        0.03%
挽      U+0633D           9168        0.03%
徑      U+05F91           9159        0.03%
俱      U+04FF1           9144        0.03%
急      U+06025           9139        0.03%
零      U+096F6           9138        0.03%
逐      U+09010           9135        0.03%
楼      U+0697C           9120        0.03%
極      U+06975           9115        0.03%
機      U+06A5F           9113        0.03%
室      U+05BA4           9107        0.03%
勞      U+052DE           9095        0.03%
比      U+06BD4           9085        0.03%
低      U+04F4E           9075        0.03%
汝      U+06C5D           9056        0.03%
偈      U+05048           9022        0.03%
被      U+088AB           9013        0.03%
暖      U+06696           8993        0.03%
玄      U+07384           8991        0.03%
報      U+05831           8963        0.03%
浩      U+06D69           8961        0.03%
