Char   Codepoint     Frequency   Percentage
潘      U+06F58              9        0.02%
炀      U+07080              9        0.02%
牡      U+07261              9        0.02%
畔      U+07554              9        0.02%
真      U+0771F              9        0.02%
移      U+079FB              9        0.02%
管      U+07BA1              9        0.02%
续      U+07EED              9        0.02%
翼      U+07FFC              9        0.02%
肇      U+08087              9        0.02%
胸      U+080F8              9        0.02%
腮      U+0816E              9        0.02%
蓼      U+084FC              9        0.02%
蕉      U+08549              9        0.02%
蜡      U+08721              9        0.02%
蝴      U+08774              9        0.02%
襄      U+08944              9        0.02%
访      U+08BBF              9        0.02%
辇      U+08F87              9        0.02%
醒      U+09192              9        0.02%
釭      U+091ED              9        0.02%
镂      U+09542              9        0.02%
霓      U+09713              9        0.02%
颈      U+09888              9        0.02%
飏      U+098CF              9        0.02%
馆      U+09986              9        0.02%
鸪      U+09E2A              9        0.02%
鹃      U+09E43              9        0.02%
鹧      U+09E67              9        0.02%
井      U+04E95              8        0.02%
仗      U+04ED7              8        0.02%
傅      U+05085              8        0.02%
傍      U+0508D              8        0.02%
兴      U+05174              8        0.02%
卮      U+0536E              8        0.02%
叫      U+053EB              8        0.02%
复      U+0590D              8        0.02%
奈      U+05948              8        0.02%
官      U+05B98              8        0.02%
尺      U+05C3A              8        0.02%
展      U+05C55              8        0.02%
巴      U+05DF4              8        0.02%
常      U+05E38              8        0.02%
广      U+05E7F              8        0.02%
徊      U+05F8A              8        0.02%
徘      U+05F98              8        0.02%
恋      U+0604B              8        0.02%
感      U+0611F              8        0.02%
摘      U+06458              8        0.02%
施      U+065BD              8        0.02%
曳      U+066F3              8        0.02%
杀      U+06740              8        0.02%
杳      U+06773              8        0.02%
毵      U+06BF5              8        0.02%
沟      U+06C9F              8        0.02%
泣      U+06CE3              8        0.02%
浴      U+06D74              8        0.02%
淘      U+06DD8              8        0.02%
烂      U+070C2              8        0.02%
犀      U+07280              8        0.02%
猩      U+07329              8        0.02%
珊      U+073CA              8        0.02%
珑      U+073D1              8        0.02%
琐      U+07410              8        0.02%
盛      U+076DB              8        0.02%
碛      U+0789B              8        0.02%
穗      U+07A57              8        0.02%
窣      U+07AA3              8        0.02%
窥      U+07AA5              8        0.02%
箭      U+07BAD              8        0.02%
繁      U+07E41              8        0.02%
绛      U+07EDB              8        0.02%
群      U+07FA4              8        0.02%
聚      U+0805A              8        0.02%
苔      U+082D4              8        0.02%
若      U+082E5              8        0.02%
茂      U+08302              8        0.02%
蔻      U+0853B              8        0.02%
襦      U+08966              8        0.02%
贵      U+08D35              8        0.02%
辜      U+08F9C              8        0.02%
进      U+08FDB              8        0.02%
递      U+09012              8        0.02%
邀      U+09080              8        0.02%
郁      U+090C1              8        0.02%
酌      U+0914C              8        0.02%
醮      U+091AE              8        0.02%
镇      U+09547              8        0.02%
阎      U+0960E              8        0.02%
际      U+09645              8        0.02%
降      U+0964D              8        0.02%
颤      U+098A4              8        0.02%
骑      U+09A91              8        0.02%
鲜      U+09C9C              8        0.02%
鹉      U+09E49              8        0.02%
鹦      U+09E66              8        0.02%
丁      U+04E01              7        0.02%
令      U+04EE4              7        0.02%
刻      U+0523B              7        0.02%
劝      U+0529D              7        0.02%
劳      U+052B3              7        0.02%
卧      U+05367              7        0.02%
厌      U+0538C              7        0.02%
喷      U+055B7              7        0.02%
垆      U+05786              7        0.02%
妓      U+05993              7        0.02%
姬      U+059EC              7        0.02%
娉      U+05A09              7        0.02%
婉      U+05A49              7        0.02%
婷      U+05A77              7        0.02%
学      U+05B66              7        0.02%
宗      U+05B97              7        0.02%
宠      U+05BA0              7        0.02%
密      U+05BC6              7        0.02%
寥      U+05BE5              7        0.02%
尹      U+05C39              7        0.02%
巡      U+05DE1              7        0.02%
帽      U+05E3D              7        0.02%
序      U+05E8F              7        0.02%
延      U+05EF6              7        0.02%
弓      U+05F13              7        0.02%
弱      U+05F31              7        0.02%
弹      U+05F39              7        0.02%
径      U+05F84              7        0.02%
待      U+05F85              7        0.02%
念      U+05FF5              7        0.02%
惟      U+060DF              7        0.02%
戴      U+06234              7        0.02%
扑      U+06251              7        0.02%
报      U+062A5              7        0.02%
披      U+062AB              7        0.02%
拨      U+062E8              7        0.02%
探      U+063A2              7        0.02%
推      U+063A8              7        0.02%
斗      U+06597              7        0.02%
昨      U+06628              7        0.02%
晋      U+0664B              7        0.02%
曙      U+066D9              7        0.02%
曹      U+066F9              7        0.02%
柔      U+067D4              7        0.02%
沼      U+06CBC              7        0.02%
洁      U+06D01              7        0.02%
洗      U+06D17              7        0.02%
淮      U+06DEE              7        0.02%
滟      U+06EDF              7        0.02%
状      U+072B6              7        0.02%
猿      U+0733F              7        0.02%
玳      U+073B3              7        0.02%
皓      U+07693              7        0.02%
碎      U+0788E              7        0.02%
稳      U+07A33              7        0.02%
竞      U+07ADE              7        0.02%
箔      U+07B94              7        0.02%
箸      U+07BB8              7        0.02%
篦      U+07BE6              7        0.02%
系      U+07CFB              7        0.02%
绳      U+07EF3              7        0.02%
绵      U+07EF5              7        0.02%
缓      U+07F13              7        0.02%
缘      U+07F18              7        0.02%
羡      U+07FA1              7        0.02%
翅      U+07FC5              7        0.02%
肤      U+080A4              7        0.02%
臂      U+081C2              7        0.02%
至      U+081F3              7        0.02%
舍      U+0820D              7        0.02%
蛩      U+086E9              7        0.02%
蛴      U+086F4              7        0.02%
裾      U+088FE              7        0.02%
触      U+089E6              7        0.02%
论      U+08BBA              7        0.02%
足      U+08DB3              7        0.02%
迹      U+08FF9              7        0.02%
遍      U+0904D              7        0.02%
部      U+090E8              7        0.02%
酥      U+09165              7        0.02%
量      U+091CF              7        0.02%
钩      U+094A9              7        0.02%
铅      U+094C5              7        0.02%
阙      U+09619              7        0.02%
障      U+0969C              7        0.02%
领      U+09886              7        0.02%
骢      U+09AA2              7        0.02%
鲛      U+09C9B              7        0.02%
些      U+04E9B              6        0.01%
亡      U+04EA1              6        0.01%
亸      U+04EB8              6        0.01%
佯      U+04F6F              6        0.01%
侵      U+04FB5              6        0.01%
俗      U+04FD7              6        0.01%
借      U+0501F              6        0.01%
全      U+05168              6        0.01%
再      U+0518D              6        0.01%
占      U+05360              6        0.01%
历      U+05386              6        0.01%
压      U+0538B              6        0.01%
及      U+053CA              6        0.01%
变      U+053D8              6        0.01%
司      U+053F8              6        0.01%
命      U+0547D              6        0.01%
响      U+054CD              6        0.01%
商      U+05546              6        0.01%
圆      U+05706              6        0.01%
基      U+057FA              6        0.01%
壁      U+058C1              6        0.01%
奏      U+0594F              6        0.01%
妖      U+05996              6        0.01%
嫁      U+05AC1              6        0.01%
尔      U+05C14              6        0.01%
幡      U+05E61              6        0.01%
床      U+05E8A              6        0.01%
底      U+05E95              6        0.01%
弯      U+05F2F              6        0.01%
强      U+05F3A              6        0.01%
忧      U+05FE7              6        0.01%
惨      U+060E8              6        0.01%
扆      U+06246              6        0.01%
扉      U+06249              6        0.01%
扬      U+0626C              6        0.01%
抽      U+062BD              6        0.01%
拾      U+062FE              6        0.01%
捻      U+0637B              6        0.01%
接      U+063A5              6        0.01%
携      U+0643A              6        0.01%
料      U+06599              6        0.01%
杂      U+06742              6        0.01%
枯      U+067AF              6        0.01%
桦      U+06866              6        0.01%
桨      U+06868              6        0.01%
樽      U+06A3D              6        0.01%
汹      U+06C79              6        0.01%
润      U+06DA6              6        0.01%
渐      U+06E10              6        0.01%
烧      U+070E7              6        0.01%
玄      U+07384              6        0.01%
珰      U+073F0              6        0.01%
琵      U+07435              6        0.01%
琶      U+07436              6        0.01%
瑚      U+0745A              6        0.01%
禽      U+079BD              6        0.01%
章      U+07AE0              6        0.01%
精      U+07CBE              6        0.01%
素      U+07D20              6        0.01%
缀      U+07F00              6        0.01%
缄      U+07F04              6        0.01%
缆      U+07F06              6        0.01%
编      U+07F16              6        0.01%
翩      U+07FE9              6        0.01%
耐      U+08010              6        0.01%
聊      U+0804A              6        0.01%
联      U+08054              6        0.01%
英      U+082F1              6        0.01%
莎      U+0838E              6        0.01%
蔌      U+0850C              6        0.01%
虔      U+08654              6        0.01%
袜      U+0889C              6        0.01%
裳      U+088F3              6        0.01%
话      U+08BDD              6        0.01%
赛      U+08D5B              6        0.01%
违      U+08FDD              6        0.01%
逡      U+09021              6        0.01%
遐      U+09050              6        0.01%
非      U+0975E              6        0.01%
食      U+098DF              6        0.01%
驾      U+09A7E              6        0.01%
鵁      U+09D41              6        0.01%
鶄      U+09D84              6        0.01%
鸦      U+09E26              6        0.01%
鹗      U+09E57              6        0.01%
鹿      U+09E7F              6        0.01%
个      U+04E2A              5        0.01%
乖      U+04E56              5        0.01%
亭      U+04EAD              5        0.01%
亲      U+04EB2              5        0.01%
众      U+04F17              5        0.01%
侣      U+04FA3              5        0.01%
先      U+05148              5        0.01%
冻      U+051BB              5        0.01%
勒      U+052D2              5        0.01%
反      U+053CD              5        0.01%
取      U+053D6              5        0.01%
号      U+053F7              5        0.01%
嗔      U+055D4              5        0.01%
夏      U+0590F              5        0.01%
失      U+05931              5        0.01%
妾      U+059BE              5        0.01%
娆      U+05A06              5        0.01%
娜      U+05A1C              5        0.01%
娱      U+05A31              5        0.01%
嫦      U+05AE6              5        0.01%
宁      U+05B81              5        0.01%
宛      U+05B9B              5        0.01%
层      U+05C42              5        0.01%
屈      U+05C48              5        0.01%
岂      U+05C82              5        0.01%
工      U+05DE5              5        0.01%
律      U+05F8B              5        0.01%
徐      U+05F90              5        0.01%
忘      U+05FD8              5        0.01%
悴      U+060B4              5        0.01%
憔      U+06194              5        0.01%
扣      U+06263              5        0.01%
扫      U+0626B              5        0.01%
挂      U+06302              5        0.01%
按      U+06309              5        0.01%
捧      U+06367              5        0.01%
掷      U+063B7              5        0.01%
攒      U+06512              5        0.01%
放      U+0653E              5        0.01%
斑      U+06591              5        0.01%
族      U+065CF              5        0.01%
暂      U+06682              5        0.01%
末      U+0672B              5        0.01%
机      U+0673A              5        0.01%
根      U+06839              5        0.01%
案      U+06848              5        0.01%
椒      U+06912              5        0.01%
榜      U+0699C              5        0.01%
段      U+06BB5              5        0.01%
毂      U+06BC2              5        0.01%
每      U+06BCF              5        0.01%
民      U+06C11              5        0.01%
汗      U+06C57              5        0.01%
污      U+06C61              5        0.01%
法      U+06CD5              5        0.01%
源      U+06E90              5        0.01%
滨      U+06EE8              5        0.01%
漾      U+06F3E              5        0.01%
焚      U+0711A              5        0.01%
燃      U+071C3              5        0.01%
献      U+0732E              5        0.01%
玲      U+073B2              5        0.01%
琪      U+0742A              5        0.01%
界      U+0754C              5        0.01%
瘦      U+07626              5        0.01%
礼      U+0793C              5        0.01%
祈      U+07948              5        0.01%
禄      U+07984              5        0.01%
秀      U+079C0              5        0.01%
私      U+079C1              5        0.01%
穆      U+07A46              5        0.01%
窝      U+07A9D              5        0.01%
窠      U+07AA0              5        0.01%
筑      U+07B51              5        0.01%
簌      U+07C0C              5        0.01%
簏      U+07C0F              5        0.01%
类      U+07C7B              5        0.01%
绶      U+07EF6              5        0.01%
绽      U+07EFD              5        0.01%
绾      U+07EFE              5        0.01%
耦      U+08026              5        0.01%
腕      U+08155              5        0.01%
膏      U+0818F              5        0.01%
舜      U+0821C              5        0.01%
般      U+0822C              5        0.01%
芦      U+082A6              5        0.01%
蓝      U+084DD              5        0.01%
藓      U+085D3              5        0.01%
血      U+08840              5        0.01%
裛      U+088DB              5        0.01%
褪      U+0892A              5        0.01%
要      U+08981              5        0.01%
观      U+089C2              5        0.01%
规      U+089C4              5        0.01%
认      U+08BA4              5        0.01%
识      U+08BC6              5        0.01%
谣      U+08C23              5        0.01%
谷      U+08C37              5        0.01%
豪      U+08C6A              5        0.01%
赊      U+08D4A              5        0.01%
赏      U+08D4F              5        0.01%
赞      U+08D5E              5        0.01%
走      U+08D70              5        0.01%
赵      U+08D75              5        0.01%
踏      U+08E0F              5        0.01%
蹙      U+08E59              5        0.01%
轧      U+08F67              5        0.01%
载      U+08F7D              5        0.01%
迎      U+08FCE              5        0.01%
迥      U+08FE5              5        0.01%
遗      U+09057              5        0.01%
郡      U+090E1              5        0.01%
阿      U+0963F              5        0.01%
除      U+09664              5        0.01%
雷      U+096F7              5        0.01%
鞋      U+0978B              5        0.01%
题      U+09898              5        0.01%
饮      U+0996E              5        0.01%
饶      U+09976              5        0.01%
鳞      U+09CDE              5        0.01%
鸶      U+09E36              5        0.01%
鹤      U+09E64              5        0.01%
且      U+04E14              4        0.01%
伫      U+04F2B              4        0.01%
位      U+04F4D              4        0.01%
侍      U+04F8D              4        0.01%
兆      U+05146              4        0.01%
具      U+05177              4        0.01%
农      U+0519C              4        0.01%
冰      U+051B0              4        0.01%
冶      U+051B6              4        0.01%
凌      U+051CC              4        0.01%
击      U+051FB              4        0.01%
则      U+05219              4        0.01%
剑      U+05251              4        0.01%
功      U+0529F              4        0.01%
助      U+052A9              4        0.01%
包      U+05305              4        0.01%
印      U+05370              4        0.01%
卸      U+05378              4        0.01%
叙      U+053D9              4        0.01%
句      U+053E5              4        0.01%
启      U+0542F              4        0.01%
呜      U+0545C              4        0.01%
咏      U+0548F              4        0.01%
唤      U+05524              4        0.01%
唯      U+0552F              4        0.01%
喧      U+055A7              4        0.01%
噪      U+0566A              4        0.01%
圭      U+0572D              4        0.01%
堆      U+05806              4        0.01%
夹      U+05939              4        0.01%
奇      U+05947              4        0.01%
妒      U+05992              4        0.01%
妻      U+059BB              4        0.01%
始      U+059CB              4        0.01%
威      U+05A01              4        0.01%
孔      U+05B54              4        0.01%
富      U+05BCC              4        0.01%
寸      U+05BF8              4        0.01%
寿      U+05BFF              4        0.01%
尚      U+05C1A              4        0.01%
就      U+05C31              4        0.01%
屋      U+05C4B              4        0.01%
崇      U+05D07              4        0.01%
幂      U+05E42              4        0.01%
幄      U+05E44              4        0.01%
幸      U+05E78              4        0.01%
废      U+05E9F              4        0.01%
异      U+05F02              4        0.01%
弃      U+05F03              4        0.01%
式      U+05F0F              4        0.01%
役      U+05F79              4        0.01%
徒      U+05F92              4        0.01%
怕      U+06015              4        0.01%
恼      U+0607C              4        0.01%
悔      U+06094              4        0.01%
悰      U+060B0              4        0.01%
戍      U+0620D              4        0.01%
抬      U+062AC              4        0.01%
拚      U+062DA              4        0.01%
挑      U+06311              4        0.01%
挼      U+0633C              4        0.01%
捍      U+0634D              4        0.01%
据      U+0636E              4        0.01%
握      U+063E1              4        0.01%
撼      U+064BC              4        0.01%
旗      U+065D7              4        0.01%
晕      U+06655              4        0.01%
朦      U+06726              4        0.01%
束      U+0675F              4        0.01%
梢      U+068A2              4        0.01%
榭      U+069AD              4        0.01%
槐      U+069D0              4        0.01%
橘      U+06A58              4        0.01%
檐      U+06A90              4        0.01%
止      U+06B62              4        0.01%
汾      U+06C7E              4        0.01%
没      U+06CA1              4        0.01%
沫      U+06CAB              4        0.01%
浙      U+06D59              4        0.01%
淹      U+06DF9              4        0.01%
渭      U+06E2D              4        0.01%
滩      U+06EE9              4        0.01%
潮      U+06F6E              4        0.01%
潾      U+06F7E              4        0.01%
灰      U+07070              4        0.01%
焦      U+07126              4        0.01%
焰      U+07130              4        0.01%
煌      U+0714C              4        0.01%
熟      U+0719F              4        0.01%
熳      U+071B3              4        0.01%
瑁      U+07441              4        0.01%
璁      U+07481              4        0.01%
瓜      U+074DC              4        0.01%
瓦      U+074E6              4        0.01%
疾      U+075BE              4        0.01%
瘴      U+07634              4        0.01%
盏      U+076CF              4        0.01%
瞥      U+077A5              4        0.01%
瞿      U+077BF              4        0.01%
砑      U+07811              4        0.01%
示      U+0793A              4        0.01%
社      U+0793E              4        0.01%
程      U+07A0B              4        0.01%
穷      U+07A77              4        0.01%
筐      U+07B50              4        0.01%
籍      U+07C4D              4        0.01%
紧      U+07D27              4        0.01%
纻      U+07EBB              4        0.01%
翻      U+07FFB              4        0.01%
耳      U+08033              4        0.01%
肃      U+08083              4        0.01%
肢      U+080A2              4        0.01%
肩      U+080A9              4        0.01%
脉      U+08109              4        0.01%
脚      U+0811A              4        0.01%
脱      U+08131              4        0.01%
臣      U+081E3              4        0.01%
舷      U+08237              4        0.01%
舸      U+08238              4        0.01%
艇      U+08247              4        0.01%
芷      U+082B7              4        0.01%
苦      U+082E6              4        0.01%
茎      U+0830E              4        0.01%
茜      U+0831C              4        0.01%
荒      U+08352              4        0.01%
荔      U+08354              4        0.01%
菊      U+083CA              4        0.01%
蒨      U+084A8              4        0.01%
蒲      U+084B2              4        0.01%
藏      U+085CF              4        0.01%
蘸      U+08638              4        0.01%
蚁      U+08681              4        0.01%
蜓      U+08713              4        0.01%
蝤      U+08764              4        0.01%
衬      U+0886C              4        0.01%
衰      U+08870              4        0.01%
袍      U+0888D              4        0.01%
覆      U+08986              4        0.01%
觑      U+089D1              4        0.01%
诃      U+08BC3              4        0.01%
诏      U+08BCF              4        0.01%
诜      U+08BDC              4        0.01%
谓      U+08C13              4        0.01%
贪      U+08D2A              4        0.01%
贺      U+08D3A              4        0.01%
辔      U+08F94              4        0.01%
辰      U+08FB0              4        0.01%
达      U+08FBE              4        0.01%
逗      U+09017              4        0.01%
遏      U+0904F              4        0.01%
邺      U+090BA              4        0.01%
邻      U+090BB              4        0.01%
郄      U+090C4              4        0.01%
郑      U+090D1              4        0.01%
钓      U+09493              4        0.01%
闪      U+095EA              4        0.01%
阔      U+09614              4        0.01%
陇      U+09647              4        0.01%
霭      U+0972D              4        0.01%
鞯      U+097AF              4        0.01%
顷      U+09877              4        0.01%
飙      U+098D9              4        0.01%
馥      U+099A5              4        0.01%
驰      U+09A70              4        0.01%
驿      U+09A7F              4        0.01%
骎      U+09A8E              4        0.01%
骖      U+09A96              4        0.01%
鸥      U+09E25              4        0.01%
鸿      U+09E3F              4        0.01%
鹂      U+09E42              4        0.01%
麦      U+09EA6              4        0.01%
麴      U+09EB4              4        0.01%
黑      U+09ED1              4        0.01%
黦      U+09EE6              4        0.01%
严      U+04E25              3        0.01%
亚      U+04E9A              3        0.01%
亦      U+04EA6              3        0.01%
侬      U+04FAC              3        0.01%
侯      U+04FAF              3        0.01%
倒      U+05012              3        0.01%
做      U+0505A              3        0.01%
兔      U+05154              3        0.01%
养      U+0517B              3        0.01%
兼      U+0517C              3        0.01%
军      U+0519B              3        0.01%
冢      U+051A2              3        0.01%
冬      U+051AC              3        0.01%
冲      U+051B2              3        0.01%
净      U+051C0              3        0.01%
减      U+051CF              3        0.01%
列      U+05217              3        0.01%
利      U+05229              3        0.01%
剌      U+0524C              3        0.01%
升      U+05347              3        0.01%
单      U+05355              3        0.01%
卖      U+05356              3        0.01%
受      U+053D7              3        0.01%
吏      U+0540F              3        0.01%
咫      U+054AB              3        0.01%
善      U+05584              3        0.01%
嘴      U+05634              3        0.01%
嚬      U+056AC              3        0.01%
圣      U+05723              3        0.01%
场      U+0573A              3        0.01%
壶      U+058F6              3        0.01%
套      U+05957              3        0.01%
妍      U+0598D              3        0.01%
妙      U+05999              3        0.01%
姓      U+059D3              3        0.01%
宾      U+05BBE              3        0.01%
寝      U+05BDD              3        0.01%
封      U+05C01              3        0.01%
尊      U+05C0A              3        0.01%
尾      U+05C3E              3        0.01%
岑      U+05C91              3        0.01%
岩      U+05CA9              3        0.01%
岭      U+05CAD              3        0.01%
嵌      U+05D4C              3        0.01%
川      U+05DDD              3        0.01%
布      U+05E03              3        0.01%
幢      U+05E62              3        0.01%
弘      U+05F18              3        0.01%
忽      U+05FFD              3        0.01%
恐      U+06050              3        0.01%
悬      U+060AC              3        0.01%
愧      U+06127              3        0.01%
愿      U+0613F              3        0.01%
戟      U+0621F              3        0.01%
扁      U+06241              3        0.01%
扃      U+06243              3        0.01%
投      U+06295              3        0.01%
护      U+062A4              3        0.01%
抹      U+062B9              3        0.01%
拌      U+062CC              3        0.01%
拜      U+062DC              3        0.01%
拟      U+062DF              3        0.01%
拢      U+062E2              3        0.01%
挹      U+06339              3        0.01%
排      U+06392              3        0.01%
描      U+063CF              3        0.01%
搔      U+06414              3        0.01%
敲      U+06572              3        0.01%
旁      U+065C1              3        0.01%
旋      U+065CB              3        0.01%
旎      U+065CE              3        0.01%
旖      U+065D6              3        0.01%
昧      U+06627              3        0.01%
昵      U+06635              3        0.01%
朵      U+06735              3        0.01%
村      U+06751              3        0.01%
柢      U+067E2              3        0.01%
栖      U+06816              3        0.01%
桑      U+06851              3        0.01%
榴      U+069B4              3        0.01%
槿      U+069FF              3        0.01%
款      U+06B3E              3        0.01%
死      U+06B7B              3        0.01%
汴      U+06C74              3        0.01%
沐      U+06C90              3        0.01%
沿      U+06CBF              3        0.01%
泊      U+06CCA              3        0.01%
泽      U+06CFD              3        0.01%
洒      U+06D12              3        0.01%
浩      U+06D69              3        0.01%
渍      U+06E0D              3        0.01%
渠      U+06E20              3        0.01%
湾      U+06E7E              3        0.01%
滑      U+06ED1              3        0.01%
潋      U+06F4B              3        0.01%
澄      U+06F84              3        0.01%
灞      U+0705E              3        0.01%
火      U+0706B              3        0.01%
灶      U+07076              3        0.01%
煞      U+0715E              3        0.01%
特      U+07279              3        0.01%
狼      U+072FC              3        0.01%
球      U+07403              3        0.01%
由      U+07531              3        0.01%
甲      U+07532              3        0.01%
病      U+075C5              3        0.01%
皎      U+0768E              3        0.01%
皮      U+076AE              3        0.01%
皱      U+076B1              3        0.01%
益      U+076CA              3        0.01%
直      U+076F4              3        0.01%
磬      U+078EC              3        0.01%
祚      U+0795A              3        0.01%
科      U+079D1              3        0.01%
窈      U+07A88              3        0.01%
窕      U+07A95              3        0.01%
签      U+07B7E              3        0.01%
篇      U+07BC7              3        0.01%
篱      U+07BF1              3        0.01%
籙      U+07C59              3        0.01%
粒      U+07C92              3        0.01%
纯      U+07EAF              3        0.01%
纶      U+07EB6              3        0.01%
纷      U+07EB7              3        0.01%
缅      U+07F05              3        0.01%
缠      U+07F20              3        0.01%
缥      U+07F25              3        0.01%
缨      U+07F28              3        0.01%
罩      U+07F69              3        0.01%
置      U+07F6E              3        0.01%
罾      U+07F7E              3        0.01%
羁      U+07F81              3        0.01%
羊      U+07F8A              3        0.01%
耶      U+08036              3        0.01%
股      U+080A1              3        0.01%
脂      U+08102              3        0.01%
脐      U+08110              3        0.01%
膝      U+0819D              3        0.01%
芍      U+0828D              3        0.01%
芝      U+0829D              3        0.01%
芭      U+082AD              3        0.01%
荻      U+0837B              3        0.01%
莽      U+083BD              3        0.01%
菡      U+083E1              3        0.01%
萍      U+0840D              3        0.01%
萏      U+0840F              3        0.01%
萱      U+08431              3        0.01%
葆      U+08446              3        0.01%
蔓      U+08513              3        0.01%
蔷      U+08537              3        0.01%
蔽      U+0853D              3        0.01%
薇      U+08587              3        0.01%
藉      U+085C9              3        0.01%
虫      U+0866B              3        0.01%
蛄      U+086C4              3        0.01%
蜂      U+08702              3        0.01%
蝇      U+08747              3        0.01%
螺      U+087BA              3        0.01%
蟪      U+087EA              3        0.01%
裁      U+088C1              3        0.01%
褥      U+08925              3        0.01%
觅      U+089C5              3        0.01%
视      U+089C6              3        0.01%
觽      U+089FD              3        0.01%
请      U+08BF7              3        0.01%
读      U+08BFB              3        0.01%
貂      U+08C82              3        0.01%
贤      U+08D24              3        0.01%
质      U+08D28              3        0.01%
赖      U+08D56              3        0.01%
赤      U+08D64              3        0.01%
趁      U+08D81              3        0.01%
踯      U+08E2F              3        0.01%
躅      U+08E85              3        0.01%
轴      U+08F74              3        0.01%
较      U+08F83              3        0.01%
追      U+08FFD              3        0.01%
退      U+09000              3        0.01%
遣      U+09063              3        0.01%
邛      U+0909B              3        0.01%
醴      U+091B4              3        0.01%
醺      U+091BA              3        0.01%
銮      U+092AE              3        0.01%
钏      U+0948F              3        0.01%
钧      U+094A7              3        0.01%
铃      U+094C3              3        0.01%
镳      U+09573              3        0.01%
阊      U+0960A              3        0.01%
阵      U+09635              3        0.01%
陕      U+09655              3        0.01%
雄      U+096C4              3        0.01%
雅      U+096C5              3        0.01%
鞅      U+09785              3        0.01%
鞲      U+097B2              3        0.01%
齿      U+09F7F              3        0.01%
丈      U+04E08              2        0.00%
业      U+04E1A              2        0.00%
丰      U+04E30              2        0.00%
义      U+04E49              2        0.00%
乍      U+04E4D              2        0.00%
乔      U+04E54              2        0.00%
买      U+04E70              2        0.00%
乳      U+04E73              2        0.00%
乾      U+04E7E              2        0.00%
仁      U+04EC1              2        0.00%
仍      U+04ECD              2        0.00%
伯      U+04F2F              2        0.00%
但      U+04F46              2        0.00%
你      U+04F60              2        0.00%
倖      U+05016              2        0.00%
偶      U+05076              2        0.00%
元      U+05143              2        0.00%
决      U+051B3              2        0.00%
凛      U+051DB              2        0.00%
刁      U+05201              2        0.00%
创      U+0521B              2        0.00%
势      U+052BF              2        0.00%
卫      U+0536B              2        0.00%
卵      U+05375              2        0.00%
叵      U+053F5              2        0.00%
叹      U+053F9              2        0.00%
吉      U+05409              2        0.00%
吐      U+05410              2        0.00%
否      U+05426              2        0.00%
呈      U+05448              2        0.00%
周      U+05468              2        0.00%
呼      U+0547C              2        0.00%
咂      U+05482              2        0.00%
咸      U+054B8              2        0.00%
咿      U+054BF              2        0.00%
哪      U+054EA              2        0.00%
喔      U+05594              2        0.00%
嘱      U+05631              2        0.00%
嚼      U+056BC              2        0.00%
围      U+056F4              2        0.00%
坊      U+0574A              2        0.00%
型      U+0578B              2        0.00%
垫      U+057AB              2        0.00%
域      U+057DF              2        0.00%
墀      U+05880              2        0.00%
墉      U+05889              2        0.00%
夭      U+0592D              2        0.00%
央      U+0592E              2        0.00%
夸      U+05938              2        0.00%
夺      U+0593A              2        0.00%
奁      U+05941              2        0.00%
奚      U+0595A              2        0.00%
奴      U+05974              2        0.00%
妨      U+059A8              2        0.00%
姹      U+059F9              2        0.00%
婀      U+05A40              2        0.00%
婺      U+05A7A              2        0.00%
婿      U+05A7F              2        0.00%
嫔      U+05AD4              2        0.00%
季      U+05B63              2        0.00%
实      U+05B9E              2        0.00%
寐      U+05BD0              2        0.00%
寓      U+05BD3              2        0.00%
寺      U+05BFA              2        0.00%
尉      U+05C09              2        0.00%
尧      U+05C27              2        0.00%
岫      U+05CAB              2        0.00%
岳      U+05CB3              2        0.00%
峭      U+05CED              2        0.00%
嶂      U+05D82              2        0.00%
嶷      U+05DB7              2        0.00%
巢      U+05DE2              2        0.00%
巧      U+05DE7              2        0.00%
巷      U+05DF7              2        0.00%
师      U+05E08              2        0.00%
帖      U+05E16              2        0.00%
并      U+05E76              2        0.00%
庆      U+05E86              2        0.00%
廷      U+05EF7              2        0.00%
建      U+05EFA              2        0.00%
弟      U+05F1F              2        0.00%
录      U+05F55              2        0.00%
彻      U+05F7B              2        0.00%
德      U+05FB7              2        0.00%
必      U+05FC5              2        0.00%
志      U+05FD7              2        0.00%
忡      U+05FE1              2        0.00%
忪      U+05FEA              2        0.00%
怯      U+0602F              2        0.00%
恁      U+06041              2        0.00%
恣      U+06063              2        0.00%
恰      U+06070              2        0.00%
恶      U+06076              2        0.00%
惯      U+060EF              2        0.00%
愤      U+06124              2        0.00%
慕      U+06155              2        0.00%
或      U+06216              2        0.00%
托      U+06258              2        0.00%
执      U+06267              2        0.00%
扼      U+0627C              2        0.00%
拥      U+062E5              2        0.00%
拭      U+062ED              2        0.00%
拼      U+062FC              2        0.00%
持      U+06301              2        0.00%
挽      U+0633D              2        0.00%
换      U+06362              2        0.00%
掌      U+0638C              2        0.00%
提      U+063D0              2        0.00%
插      U+063D2              2        0.00%
揪      U+063EA              2        0.00%
揽      U+063FD              2        0.00%
摅      U+06445              2        0.00%
撩      U+064A9              2        0.00%
擎      U+064CE              2        0.00%
政      U+0653F              2        0.00%
敞      U+0655E              2        0.00%
敦      U+06566              2        0.00%
斋      U+0658B              2        0.00%
斝      U+0659D              2        0.00%
旒      U+065D2              2        0.00%
旦      U+065E6              2        0.00%
旷      U+065F7              2        0.00%
