Char   Codepoint     Frequency   Percentage
珪      U+073EA             52        0.00%
篆      U+07BC6             52        0.00%
肆      U+08086             52        0.00%
蔽      U+0853D             52        0.00%
裘      U+088D8             52        0.00%
谿      U+08C3F             52        0.00%
賣      U+08CE3             52        0.00%
輸      U+08F38             52        0.00%
閱      U+095B1             52        0.00%
髪      U+09AEA             52        0.00%
鵬      U+09D6C             52        0.00%
俄      U+04FC4             51        0.00%
俊      U+04FCA             51        0.00%
况      U+051B5             51        0.00%
凰      U+051F0             51        0.00%
嘲      U+05632             51        0.00%
噪      U+0566A             51        0.00%
宏      U+05B8F             51        0.00%
巔      U+05DD4             51        0.00%
戌      U+0620C             51        0.00%
摇      U+06447             51        0.00%
攢      U+06522             51        0.00%
敲      U+06572             51        0.00%
柯      U+067EF             51        0.00%
溶      U+06EB6             51        0.00%
澈      U+06F88             51        0.00%
獵      U+07375             51        0.00%
珂      U+073C2             51        0.00%
瓶      U+074F6             51        0.00%
砂      U+07802             51        0.00%
祗      U+07957             51        0.00%
粗      U+07C97             51        0.00%
縷      U+07E37             51        0.00%
耿      U+0803F             51        0.00%
郁      U+090C1             51        0.00%
駱      U+099F1             51        0.00%
騷      U+09A37             51        0.00%
什      U+04EC0             50        0.00%
几      U+051E0             50        0.00%
務      U+052D9             50        0.00%
夾      U+0593E             50        0.00%
娛      U+05A1B             50        0.00%
婆      U+05A46             50        0.00%
巒      U+05DD2             50        0.00%
惆      U+060C6             50        0.00%
擎      U+064CE             50        0.00%
攝      U+0651D             50        0.00%
槃      U+069C3             50        0.00%
槩      U+069E9             50        0.00%
殆      U+06B86             50        0.00%
浴      U+06D74             50        0.00%
浸      U+06D78             50        0.00%
砌      U+0780C             50        0.00%
穎      U+07A4E             50        0.00%
竺      U+07AFA             50        0.00%
綱      U+07DB1             50        0.00%
纏      U+07E8F             50        0.00%
膽      U+081BD             50        0.00%
蘋      U+0860B             50        0.00%
裝      U+088DD             50        0.00%
製      U+088FD             50        0.00%
褐      U+08910             50        0.00%
遵      U+09075             50        0.00%
鑄      U+09444             50        0.00%
阮      U+0962E             50        0.00%
陟      U+0965F             50        0.00%
頤      U+09824             50        0.00%
亨      U+04EA8             49        0.00%
伽      U+04F3D             49        0.00%
倏      U+0500F             49        0.00%
勇      U+052C7             49        0.00%
庸      U+05EB8             49        0.00%
拍      U+062CD             49        0.00%
效      U+06548             49        0.00%
棋      U+068CB             49        0.00%
棠      U+068E0             49        0.00%
減      U+06E1B             49        0.00%
滑      U+06ED1             49        0.00%
滯      U+06EEF             49        0.00%
璞      U+0749E             49        0.00%
硯      U+0786F             49        0.00%
範      U+07BC4             49        0.00%
簫      U+07C2B             49        0.00%
纍      U+07E8D             49        0.00%
膺      U+081BA             49        0.00%
豫      U+08C6B             49        0.00%
費      U+08CBB             49        0.00%
軀      U+08EC0             49        0.00%
邀      U+09080             49        0.00%
隻      U+096BB             49        0.00%
霏      U+0970F             49        0.00%
驪      U+09A6A             49        0.00%
促      U+04FC3             48        0.00%
儼      U+0513C             48        0.00%
哲      U+054F2             48        0.00%
妍      U+0598D             48        0.00%
嫁      U+05AC1             48        0.00%
寐      U+05BD0             48        0.00%
尼      U+05C3C             48        0.00%
懶      U+061F6             48        0.00%
捲      U+06372             48        0.00%
擾      U+064FE             48        0.00%
樞      U+06A1E             48        0.00%
毀      U+06BC0             48        0.00%
瓜      U+074DC             48        0.00%
祕      U+07955             48        0.00%
竈      U+07AC8             48        0.00%
羈      U+07F88             48        0.00%
育      U+080B2             48        0.00%
臾      U+081FE             48        0.00%
衲      U+08872             48        0.00%
責      U+08CAC             48        0.00%
蹇      U+08E47             48        0.00%
闢      U+095E2             48        0.00%
馭      U+099AD             48        0.00%
凜      U+051DC             47        0.00%
圭      U+0572D             47        0.00%
怯      U+0602F             47        0.00%
慨      U+06168             47        0.00%
札      U+0672D             47        0.00%
淹      U+06DF9             47        0.00%
瑟      U+0745F             47        0.00%
竊      U+07ACA             47        0.00%
粲      U+07CB2             47        0.00%
羲      U+07FB2             47        0.00%
羹      U+07FB9             47        0.00%
肝      U+0809D             47        0.00%
芒      U+08292             47        0.00%
趁      U+08D81             47        0.00%
鞍      U+0978D             47        0.00%
餓      U+09913             47        0.00%
坦      U+05766             46        0.00%
孺      U+05B7A             46        0.00%
導      U+05C0E             46        0.00%
彬      U+05F6C             46        0.00%
慘      U+06158             46        0.00%
括      U+062EC             46        0.00%
捉      U+06349             46        0.00%
旱      U+065F1             46        0.00%
暈      U+06688             46        0.00%
榻      U+069BB             46        0.00%
欠      U+06B20             46        0.00%
淒      U+06DD2             46        0.00%
溝      U+06E9D             46        0.00%
瀾      U+0703E             46        0.00%
灣      U+07063             46        0.00%
煎      U+0714E             46        0.00%
純      U+07D14             46        0.00%
膏      U+0818F             46        0.00%
膝      U+0819D             46        0.00%
膠      U+081A0             46        0.00%
莆      U+08386             46        0.00%
蟠      U+087E0             46        0.00%
誅      U+08A85             46        0.00%
貯      U+08CAF             46        0.00%
逍      U+0900D             46        0.00%
郟      U+090DF             46        0.00%
鄧      U+09127             46        0.00%
鄴      U+09134             46        0.00%
酣      U+09163             46        0.00%
仗      U+04ED7             45        0.00%
併      U+04F75             45        0.00%
冀      U+05180             45        0.00%
冕      U+05195             45        0.00%
削      U+0524A             45        0.00%
厥      U+053A5             45        0.00%
呵      U+05475             45        0.00%
垣      U+057A3             45        0.00%
堤      U+05824             45        0.00%
孚      U+05B5A             45        0.00%
寢      U+05BE2             45        0.00%
屑      U+05C51             45        0.00%
戟      U+0621F             45        0.00%
抵      U+062B5             45        0.00%
敍      U+0654D             45        0.00%
昧      U+06627             45        0.00%
檀      U+06A80             45        0.00%
氛      U+06C1B             45        0.00%
溜      U+06E9C             45        0.00%
溢      U+06EA2             45        0.00%
疲      U+075B2             45        0.00%
盜      U+076DC             45        0.00%
禎      U+0798E             45        0.00%
禳      U+079B3             45        0.00%
稻      U+07A3B             45        0.00%
給      U+07D66             45        0.00%
翅      U+07FC5             45        0.00%
蒸      U+084B8             45        0.00%
蘂      U+08602             45        0.00%
衫      U+0886B             45        0.00%
配      U+0914D             45        0.00%
隈      U+09688             45        0.00%
額      U+0984D             45        0.00%
勃      U+052C3             44        0.00%
岩      U+05CA9             44        0.00%
弗      U+05F17             44        0.00%
捐      U+06350             44        0.00%
昶      U+06636             44        0.00%
曜      U+066DC             44        0.00%
槐      U+069D0             44        0.00%
油      U+06CB9             44        0.00%
莽      U+083BD             44        0.00%
螢      U+087A2             44        0.00%
辯      U+08FAF             44        0.00%
逕      U+09015             44        0.00%
逝      U+0901D             44        0.00%
鉤      U+09264             44        0.00%
韜      U+097DC             44        0.00%
鳧      U+09CE7             44        0.00%
麽      U+09EBD             44        0.00%
黛      U+09EDB             44        0.00%
黯      U+09EEF             44        0.00%
丑      U+04E11             43        0.00%
剝      U+0525D             43        0.00%
匣      U+05323             43        0.00%
姬      U+059EC             43        0.00%
媚      U+05A9A             43        0.00%
崩      U+05D29             43        0.00%
帷      U+05E37             43        0.00%
拄      U+062C4             43        0.00%
暢      U+066A2             43        0.00%
杉      U+06749             43        0.00%
棘      U+068D8             43        0.00%
涕      U+06D95             43        0.00%
湧      U+06E67             43        0.00%
畝      U+0755D             43        0.00%
眷      U+07737             43        0.00%
矜      U+077DC             43        0.00%
簇      U+07C07             43        0.00%
蕪      U+0856A             43        0.00%
跨      U+08DE8             43        0.00%
轂      U+08F42             43        0.00%
閻      U+095BB             43        0.00%
隊      U+0968A             43        0.00%
鬚      U+09B1A             43        0.00%
鸚      U+09E1A             43        0.00%
黍      U+09ECD             43        0.00%
仔      U+04ED4             42        0.00%
勾      U+052FE             42        0.00%
囚      U+056DA             42        0.00%
垢      U+057A2             42        0.00%
央      U+0592E             42        0.00%
奎      U+0594E             42        0.00%
姪      U+059EA             42        0.00%
柄      U+067C4             42        0.00%
汀      U+06C40             42        0.00%
淑      U+06DD1             42        0.00%
灌      U+0704C             42        0.00%
瑩      U+07469             42        0.00%
瓏      U+074CF             42        0.00%
瘴      U+07634             42        0.00%
督      U+07763             42        0.00%
縛      U+07E1B             42        0.00%
翕      U+07FD5             42        0.00%
艱      U+08271             42        0.00%
荔      U+08354             42        0.00%
藩      U+085E9             42        0.00%
躋      U+08E8B             42        0.00%
頑      U+09811             42        0.00%
颯      U+098AF             42        0.00%
駢      U+099E2             42        0.00%
丸      U+04E38             41        0.00%
倍      U+0500D             41        0.00%
僊      U+050CA             41        0.00%
努      U+052AA             41        0.00%
卦      U+05366             41        0.00%
坑      U+05751             41        0.00%
壤      U+058E4             41        0.00%
夙      U+05919             41        0.00%
姜      U+059DC             41        0.00%
床      U+05E8A             41        0.00%
挾      U+0633E             41        0.00%
捫      U+0636B             41        0.00%
敕      U+06555             41        0.00%
橘      U+06A58             41        0.00%
濛      U+06FDB             41        0.00%
濬      U+06FEC             41        0.00%
猷      U+07337             41        0.00%
產      U+07522             41        0.00%
矯      U+077EF             41        0.00%
稷      U+07A37             41        0.00%
紗      U+07D17             41        0.00%
綴      U+07DB4             41        0.00%
蜜      U+0871C             41        0.00%
褒      U+08912             41        0.00%
跳      U+08DF3             41        0.00%
陀      U+09640             41        0.00%
驢      U+09A62             41        0.00%
鵡      U+09D61             41        0.00%
亥      U+04EA5             40        0.00%
仇      U+04EC7             40        0.00%
冢      U+051A2             40        0.00%
劇      U+05287             40        0.00%
嘆      U+05606             40        0.00%
坊      U+0574A             40        0.00%
坎      U+0574E             40        0.00%
奚      U+0595A             40        0.00%
帛      U+05E1B             40        0.00%
櫂      U+06AC2             40        0.00%
毘      U+06BD8             40        0.00%
沫      U+06CAB             40        0.00%
沸      U+06CB8             40        0.00%
濡      U+06FE1             40        0.00%
煉      U+07149             40        0.00%
牖      U+07256             40        0.00%
玩      U+073A9             40        0.00%
眺      U+0773A             40        0.00%
祁      U+07941             40        0.00%
祚      U+0795A             40        0.00%
筋      U+07B4B             40        0.00%
翫      U+07FEB             40        0.00%
臯      U+081EF             40        0.00%
菲      U+083F2             40        0.00%
蕙      U+08559             40        0.00%
蟻      U+087FB             40        0.00%
誓      U+08A93             40        0.00%
諒      U+08AD2             40        0.00%
豔      U+08C54             40        0.00%
貶      U+08CB6             40        0.00%
輒      U+08F12             40        0.00%
轍      U+08F4D             40        0.00%
鏘      U+093D8             40        0.00%
陋      U+0964B             40        0.00%
鬰      U+09B30             40        0.00%
鳯      U+09CEF             40        0.00%
鴉      U+09D09             40        0.00%
匠      U+05320             39        0.00%
墀      U+05880             39        0.00%
帽      U+05E3D             39        0.00%
廳      U+05EF3             39        0.00%
拳      U+062F3             39        0.00%
握      U+063E1             39        0.00%
揭      U+063ED             39        0.00%
斬      U+065AC             39        0.00%
沾      U+06CBE             39        0.00%
洽      U+06D3D             39        0.00%
浯      U+06D6F             39        0.00%
淫      U+06DEB             39        0.00%
潼      U+06F7C             39        0.00%
燄      U+071C4             39        0.00%
爻      U+0723B             39        0.00%
玲      U+073B2             39        0.00%
珮      U+073EE             39        0.00%
琮      U+0742E             39        0.00%
睿      U+0777F             39        0.00%
緩      U+07DE9             39        0.00%
肚      U+0809A             39        0.00%
菴      U+083F4             39        0.00%
薇      U+08587             39        0.00%
謬      U+08B2C             39        0.00%
踐      U+08E10             39        0.00%
逼      U+0903C             39        0.00%
邢      U+090A2             39        0.00%
革      U+09769             39        0.00%
餞      U+0991E             39        0.00%
凋      U+051CB             38        0.00%
叩      U+053E9             38        0.00%
吼      U+0543C             38        0.00%
屠      U+05C60             38        0.00%
惑      U+060D1             38        0.00%
懃      U+061C3             38        0.00%
撲      U+064B2             38        0.00%
旺      U+065FA             38        0.00%
曇      U+066C7             38        0.00%
株      U+0682A             38        0.00%
汎      U+06C4E             38        0.00%
煜      U+0715C             38        0.00%
狎      U+072CE             38        0.00%
璃      U+07483             38        0.00%
畧      U+07567             38        0.00%
番      U+0756A             38        0.00%
艾      U+0827E             38        0.00%
虧      U+08667             38        0.00%
裙      U+088D9             38        0.00%
訂      U+08A02             38        0.00%
諦      U+08AE6             38        0.00%
邁      U+09081             38        0.00%
鐸      U+09438             38        0.00%
頹      U+09839             38        0.00%
飢      U+098E2             38        0.00%
驥      U+09A65             38        0.00%
鯨      U+09BE8             38        0.00%
鵝      U+09D5D             38        0.00%
鼙      U+09F19             38        0.00%
龕      U+09F95             38        0.00%
叉      U+053C9             37        0.00%
咏      U+0548F             37        0.00%
啟      U+0555F             37        0.00%
奮      U+0596E             37        0.00%
怡      U+06021             37        0.00%
恍      U+0604D             37        0.00%
憤      U+061A4             37        0.00%
擘      U+064D8             37        0.00%
昊      U+0660A             37        0.00%
暝      U+0669D             37        0.00%
欹      U+06B39             37        0.00%
涓      U+06D93             37        0.00%
淩      U+06DE9             37        0.00%
爰      U+07230             37        0.00%
琲      U+07432             37        0.00%
琵      U+07435             37        0.00%
琶      U+07436             37        0.00%
盞      U+076DE             37        0.00%
禋      U+0798B             37        0.00%
翹      U+07FF9             37        0.00%
聿      U+0807F             37        0.00%
荀      U+08340             37        0.00%
蔬      U+0852C             37        0.00%
蕉      U+08549             37        0.00%
討      U+08A0E             37        0.00%
迫      U+08FEB             37        0.00%
邈      U+09088             37        0.00%
陂      U+09642             37        0.00%
霸      U+09738             37        0.00%
飾      U+098FE             37        0.00%
驕      U+09A55             37        0.00%
鴦      U+09D26             37        0.00%
鵠      U+09D60             37        0.00%
傲      U+050B2             36        0.00%
割      U+05272             36        0.00%
咫      U+054AB             36        0.00%
唾      U+0553E             36        0.00%
噴      U+05674             36        0.00%
屍      U+05C4D             36        0.00%
幡      U+05E61             36        0.00%
忝      U+05FDD             36        0.00%
悄      U+06084             36        0.00%
揖      U+063D6             36        0.00%
援      U+063F4             36        0.00%
構      U+069CB             36        0.00%
槎      U+069CE             36        0.00%
款      U+06B3E             36        0.00%
歧      U+06B67             36        0.00%
泓      U+06CD3             36        0.00%
準      U+06E96             36        0.00%
漂      U+06F02             36        0.00%
漚      U+06F1A             36        0.00%
爪      U+0722A             36        0.00%
甯      U+0752F             36        0.00%
盟      U+076DF             36        0.00%
矩      U+077E9             36        0.00%
碣      U+078A3             36        0.00%
稅      U+07A05             36        0.00%
笈      U+07B08             36        0.00%
籌      U+07C4C             36        0.00%
籟      U+07C5F             36        0.00%
線      U+07DDA             36        0.00%
聰      U+08070             36        0.00%
蔓      U+08513             36        0.00%
薪      U+085AA             36        0.00%
袂      U+08882             36        0.00%
蹈      U+08E48             36        0.00%
躡      U+08EA1             36        0.00%
辦      U+08FA6             36        0.00%
閭      U+095AD             36        0.00%
駿      U+099FF             36        0.00%
乏      U+04E4F             35        0.00%
寡      U+05BE1             35        0.00%
恂      U+06042             35        0.00%
歛      U+06B5B             35        0.00%
派      U+06D3E             35        0.00%
漿      U+06F3F             35        0.00%
澧      U+06FA7             35        0.00%
瀉      U+07009             35        0.00%
琦      U+07426             35        0.00%
秩      U+079E9             35        0.00%
篋      U+07BCB             35        0.00%
脂      U+08102             35        0.00%
航      U+0822A             35        0.00%
藪      U+085EA             35        0.00%
裹      U+088F9             35        0.00%
覲      U+089B2             35        0.00%
賒      U+08CD2             35        0.00%
阜      U+0961C             35        0.00%
隣      U+096A3             35        0.00%
霍      U+0970D             35        0.00%
驀      U+09A40             35        0.00%
鷟      U+09DDF             35        0.00%
副      U+0526F             34        0.00%
叨      U+053E8             34        0.00%
嗜      U+055DC             34        0.00%
填      U+0586B             34        0.00%
岡      U+05CA1             34        0.00%
峴      U+05CF4             34        0.00%
慵      U+06175             34        0.00%
斤      U+065A4             34        0.00%
昆      U+06606             34        0.00%
查      U+067E5             34        0.00%
湼      U+06E7C             34        0.00%
盲      U+076F2             34        0.00%
禱      U+079B1             34        0.00%
粧      U+07CA7             34        0.00%
菜      U+083DC             34        0.00%
蠶      U+08836             34        0.00%
衮      U+0886E             34        0.00%
裾      U+088FE             34        0.00%
譏      U+08B4F             34        0.00%
遯      U+0906F             34        0.00%
鄂      U+09102             34        0.00%
鄒      U+09112             34        0.00%
鑪      U+0946A             34        0.00%
骸      U+09AB8             34        0.00%
麾      U+09EBE             34        0.00%
龔      U+09F94             34        0.00%
僚      U+050DA             33        0.00%
啄      U+05544             33        0.00%
嘏      U+0560F             33        0.00%
堵      U+05835             33        0.00%
塢      U+05862             33        0.00%
娟      U+05A1F             33        0.00%
嫩      U+05AE9             33        0.00%
幅      U+05E45             33        0.00%
恬      U+0606C             33        0.00%
憎      U+0618E             33        0.00%
敞      U+0655E             33        0.00%
旭      U+065ED             33        0.00%
榴      U+069B4             33        0.00%
沽      U+06CBD             33        0.00%
湍      U+06E4D             33        0.00%
湲      U+06E72             33        0.00%
溺      U+06EBA             33        0.00%
牲      U+07272             33        0.00%
猨      U+07328             33        0.00%
畦      U+07566             33        0.00%
砧      U+07827             33        0.00%
稜      U+07A1C             33        0.00%
箏      U+07B8F             33        0.00%
粤      U+07CA4             33        0.00%
粵      U+07CB5             33        0.00%
腦      U+08166             33        0.00%
衾      U+0887E             33        0.00%
輦      U+08F26             33        0.00%
迦      U+08FE6             33        0.00%
邂      U+09082             33        0.00%
餐      U+09910             33        0.00%
麓      U+09E93             33        0.00%
价      U+04EF7             32        0.00%
伸      U+04F38             32        0.00%
兹      U+05179             32        0.00%
匹      U+05339             32        0.00%
嘶      U+05636             32        0.00%
宙      U+05B99             32        0.00%
廓      U+05ED3             32        0.00%
挑      U+06311             32        0.00%
揆      U+063C6             32        0.00%
擔      U+064D4             32        0.00%
歟      U+06B5F             32        0.00%
沆      U+06C86             32        0.00%
渙      U+06E19             32        0.00%
漆      U+06F06             32        0.00%
犢      U+072A2             32        0.00%
盃      U+076C3             32        0.00%
磯      U+078EF             32        0.00%
穰      U+07A70             32        0.00%
窄      U+07A84             32        0.00%
縹      U+07E39             32        0.00%
耒      U+08012             32        0.00%
苟      U+082DF             32        0.00%
萼      U+0843C             32        0.00%
蒿      U+084BF             32        0.00%
衙      U+08859             32        0.00%
袴      U+088B4             32        0.00%
訝      U+08A1D             32        0.00%
誥      U+08AA5             32        0.00%
貺      U+08CBA             32        0.00%
逅      U+09005             32        0.00%
醇      U+09187             32        0.00%
醮      U+091AE             32        0.00%
鈴      U+09234             32        0.00%
鏗      U+093D7             32        0.00%
隸      U+096B8             32        0.00%
頒      U+09812             32        0.00%
頼      U+0983C             32        0.00%
餌      U+0990C             32        0.00%
髻      U+09AFB             32        0.00%
黨      U+09EE8             32        0.00%
争      U+04E89             31        0.00%
伍      U+04F0D             31        0.00%
倘      U+05018             31        0.00%
囂      U+056C2             31        0.00%
培      U+057F9             31        0.00%
岐      U+05C90             31        0.00%
崎      U+05D0E             31        0.00%
崑      U+05D11             31        0.00%
幢      U+05E62             31        0.00%
彝      U+05F5D             31        0.00%
彰      U+05F70             31        0.00%
挺      U+0633A             31        0.00%
控      U+063A7             31        0.00%
析      U+06790             31        0.00%
棺      U+068FA             31        0.00%
楹      U+06979             31        0.00%
榆      U+06986             31        0.00%
沃      U+06C83             31        0.00%
漲      U+06F32             31        0.00%
煥      U+07165             31        0.00%
煮      U+0716E             31        0.00%
琳      U+07433             31        0.00%
瑯      U+0746F             31        0.00%
甕      U+07515             31        0.00%
箱      U+07BB1             31        0.00%
粒      U+07C92             31        0.00%
絡      U+07D61             31        0.00%
絮      U+07D6E             31        0.00%
緊      U+07DCA             31        0.00%
腥      U+08165             31        0.00%
軌      U+08ECC             31        0.00%
軟      U+08EDF             31        0.00%
迤      U+08FE4             31        0.00%
饗      U+09957             31        0.00%
鳩      U+09CE9             31        0.00%
鴟      U+09D1F             31        0.00%
俾      U+04FFE             30        0.00%
匆      U+05306             30        0.00%
吠      U+05420             30        0.00%
咎      U+0548E             30        0.00%
喟      U+0559F             30        0.00%
嗚      U+055DA             30        0.00%
嵯      U+05D6F             30        0.00%
廚      U+05EDA             30        0.00%
徙      U+05F99             30        0.00%
恃      U+06043             30        0.00%
悶      U+060B6             30        0.00%
悼      U+060BC             30        0.00%
撃      U+06483             30        0.00%
撐      U+06490             30        0.00%
攸      U+06538             30        0.00%
斟      U+0659F             30        0.00%
旃      U+065C3             30        0.00%
替      U+066FF             30        0.00%
朵      U+06735             30        0.00%
板      U+0677F             30        0.00%
檜      U+06A9C             30        0.00%
琅      U+07405             30        0.00%
矛      U+077DB             30        0.00%
稼      U+07A3C             30        0.00%
籙      U+07C59             30        0.00%
綃      U+07D83             30        0.00%
緇      U+07DC7             30        0.00%
繇      U+07E47             30        0.00%
胥      U+080E5             30        0.00%
茗      U+08317             30        0.00%
虬      U+0866C             30        0.00%
註      U+08A3B             30        0.00%
謨      U+08B28             30        0.00%
蹔      U+08E54             30        0.00%
轡      U+08F61             30        0.00%
遑      U+09051             30        0.00%
鑾      U+0947E             30        0.00%
驤      U+09A64             30        0.00%
鵑      U+09D51             30        0.00%
鶚      U+09D9A             30        0.00%
勁      U+052C1             29        0.00%
叛      U+053DB             29        0.00%
吁      U+05401             29        0.00%
崢      U+05D22             29        0.00%
嶸      U+05DB8             29        0.00%
悽      U+060BD             29        0.00%
惺      U+060FA             29        0.00%
抑      U+06291             29        0.00%
杵      U+06775             29        0.00%
枚      U+0679A             29        0.00%
梓      U+06893             29        0.00%
槁      U+069C1             29        0.00%
汞      U+06C5E             29        0.00%
漾      U+06F3E             29        0.00%
瀝      U+0701D             29        0.00%
炙      U+07099             29        0.00%
牋      U+0724B             29        0.00%
犀      U+07280             29        0.00%
珏      U+073CF             29        0.00%
磴      U+078F4             29        0.00%
竦      U+07AE6             29        0.00%
笠      U+07B20             29        0.00%
箕      U+07B95             29        0.00%
縮      U+07E2E             29        0.00%
羸      U+07FB8             29        0.00%
聾      U+0807E             29        0.00%
荻      U+0837B             29        0.00%
藜      U+085DC             29        0.00%
複      U+08907             29        0.00%
迸      U+08FF8             29        0.00%
逮      U+0902E             29        0.00%
遞      U+0905E             29        0.00%
鈿      U+0923F             29        0.00%
魁      U+09B41             29        0.00%
佇      U+04F47             28        0.00%
僻      U+050FB             28        0.00%
勘      U+052D8             28        0.00%
協      U+05354             28        0.00%
唳      U+05533             28        0.00%
媒      U+05A92             28        0.00%
嬰      U+05B30             28        0.00%
它      U+05B83             28        0.00%
嶼      U+05DBC             28        0.00%
店      U+05E97             28        0.00%
弊      U+05F0A             28        0.00%
懇      U+061C7             28        0.00%
扈      U+06248             28        0.00%
拭      U+062ED             28        0.00%
擣      U+064E3             28        0.00%
擺      U+064FA             28        0.00%
斛      U+0659B             28        0.00%
梢      U+068A2             28        0.00%
椒      U+06912             28        0.00%
欒      U+06B12             28        0.00%
毅      U+06BC5             28        0.00%
氈      U+06C08             28        0.00%
沐      U+06C90             28        0.00%
湜      U+06E5C             28        0.00%
烽      U+070FD             28        0.00%
猴      U+07334             28        0.00%
珊      U+073CA             28        0.00%
琢      U+07422             28        0.00%
璠      U+074A0             28        0.00%
瓢      U+074E2             28        0.00%
畋      U+0754B             28        0.00%
緲      U+07DF2             28        0.00%
縉      U+07E09             28        0.00%
聘      U+08058             28        0.00%
蟹      U+087F9             28        0.00%
貝      U+08C9D             28        0.00%
賡      U+08CE1             28        0.00%
踰      U+08E30             28        0.00%
蹉      U+08E49             28        0.00%
邃      U+09083             28        0.00%
醪      U+091AA             28        0.00%
鋋      U+092CB             28        0.00%
闇      U+095C7             28        0.00%
鞋      U+0978B             28        0.00%
馴      U+099B4             28        0.00%
駭      U+099ED             28        0.00%
鬧      U+09B27             28        0.00%
鴨      U+09D28             28        0.00%
劃      U+05283             27        0.00%
孃      U+05B43             27        0.00%
孕      U+05B55             27        0.00%
彫      U+05F6B             27        0.00%
徴      U+05FB4             27        0.00%
悴      U+060B4             27        0.00%
惶      U+060F6             27        0.00%
愴      U+06134             27        0.00%
懿      U+061FF             27        0.00%
托      U+06258             27        0.00%
抒      U+06292             27        0.00%
拈      U+062C8             27        0.00%
挹      U+06339             27        0.00%
斂      U+06582             27        0.00%
晁      U+06641             27        0.00%
晃      U+06643             27        0.00%
晶      U+06676             27        0.00%
栗      U+06817             27        0.00%
榜      U+0699C             27        0.00%
檄      U+06A84             27        0.00%
歙      U+06B59             27        0.00%
浄      U+06D44             27        0.00%
淋      U+06DCB             27        0.00%
潰      U+06F70             27        0.00%
濫      U+06FEB             27        0.00%
皂      U+07682             27        0.00%
盍      U+076CD             27        0.00%
禦      U+079A6             27        0.00%
窈      U+07A88             27        0.00%
窠      U+07AA0             27        0.00%
粥      U+07CA5             27        0.00%
糧      U+07CE7             27        0.00%
紱      U+07D31             27        0.00%
緘      U+07DD8             27        0.00%
緯      U+07DEF             27        0.00%
茵      U+08335             27        0.00%
蔭      U+0852D             27        0.00%
薜      U+0859C             27        0.00%
蠅      U+08805             27        0.00%
訟      U+08A1F             27        0.00%
譯      U+08B6F             27        0.00%
贄      U+08D04             27        0.00%
針      U+091DD             27        0.00%
釵      U+091F5             27        0.00%
鎗      U+09397             27        0.00%
鏁      U+093C1             27        0.00%
雛      U+096DB             27        0.00%
頰      U+09830             27        0.00%
颺      U+098BA             27        0.00%
驟      U+09A5F             27        0.00%
佺      U+04F7A             26        0.00%
冒      U+05192             26        0.00%
冶      U+051B6             26        0.00%
凄      U+051C4             26        0.00%
剩      U+05269             26        0.00%
厄      U+05384             26        0.00%
厲      U+053B2             26        0.00%
咨      U+054A8             26        0.00%
哥      U+054E5             26        0.00%
姦      U+059E6             26        0.00%
嵬      U+05D6C             26        0.00%
廩      U+05EE9             26        0.00%
彊      U+05F4A             26        0.00%
恆      U+06046             26        0.00%
拆      U+062C6             26        0.00%
敘      U+06558             26        0.00%
旄      U+065C4             26        0.00%
昉      U+06609             26        0.00%
曦      U+066E6             26        0.00%
概      U+06982             26        0.00%
沛      U+06C9B             26        0.00%
洎      U+06D0E             26        0.00%
猜      U+0731C             26        0.00%
甌      U+0750C             26        0.00%
畜      U+0755C             26        0.00%
睦      U+07766             26        0.00%
禿      U+079BF             26        0.00%
窕      U+07A95             26        0.00%
紆      U+07D06             26        0.00%
綾      U+07DBE             26        0.00%
胎      U+080CE             26        0.00%
臧      U+081E7             26        0.00%
芻      U+082BB             26        0.00%
萱      U+08431             26        0.00%
蛻      U+086FB             26        0.00%
譬      U+08B6C             26        0.00%
讎      U+08B8E             26        0.00%
貂      U+08C82             26        0.00%
邇      U+09087             26        0.00%
陝      U+0965D             26        0.00%
雉      U+096C9             26        0.00%
頸      U+09838             26        0.00%
髯      U+09AEF             26        0.00%
鯉      U+09BC9             26        0.00%
鴣      U+09D23             26        0.00%
鷓      U+09DD3             26        0.00%
倡      U+05021             25        0.00%
倩      U+05029             25        0.00%
儉      U+05109             25        0.00%
凈      U+051C8             25        0.00%
塊      U+0584A             25        0.00%
奢      U+05962             25        0.00%
婉      U+05A49             25        0.00%
婢      U+05A62             25        0.00%
媿      U+05ABF             25        0.00%
尅      U+05C05             25        0.00%
忱      U+05FF1             25        0.00%
愿      U+0613F             25        0.00%
慣      U+06163             25        0.00%
懺      U+061FA             25        0.00%
戛      U+0621B             25        0.00%
撼      U+064BC             25        0.00%
擢      U+064E2             25        0.00%
攘      U+06518             25        0.00%
棒      U+068D2             25        0.00%
棟      U+068DF             25        0.00%
楷      U+06977             25        0.00%
榛      U+0699B             25        0.00%
毗      U+06BD7             25        0.00%
污      U+06C61             25        0.00%
浣      U+06D63             25        0.00%
渥      U+06E25             25        0.00%
潁      U+06F41             25        0.00%
璋      U+0748B             25        0.00%
眇      U+07707             25        0.00%
眸      U+07738             25        0.00%
穢      U+07A62             25        0.00%
篁      U+07BC1             25        0.00%
紋      U+07D0B             25        0.00%
繆      U+07E46             25        0.00%
螺      U+087BA             25        0.00%
蟄      U+087C4             25        0.00%
蠙      U+08819             25        0.00%
蠹      U+08839             25        0.00%
裔      U+088D4             25        0.00%
蹙      U+08E59             25        0.00%
